weather_id,timestamp,state,district,latitude,longitude,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,weather_condition
W001867,2025-10-04 20:24:00,Assam,Kamrup Rural,26.3348,91.6955,3.6,5.8,10.8,36.2,31.4,62,15.1,1004.9,LIGHT_RAIN
W001868,2025-10-04 22:48:00,Assam,Darrang,26.5914,92.0834,1.1,2.4,4.8,11.9,28.3,53,10.5,1003.0,LIGHT_RAIN
W001869,2025-10-05 01:12:00,Assam,Sonitpur,26.5362,92.7527,1.4,8.0,11.9,28.7,30.6,73,19.9,1009.8,LIGHT_RAIN
W001870,2025-10-05 03:36:00,Assam,Dibrugarh,27.4496,94.8757,1.7,4.2,8.2,19.3,26.4,59,8.7,1003.9,LIGHT_RAIN
W001871,2025-10-05 06:00:00,Assam,Cachar,24.887,92.8784,2.4,6.4,8.1,26.0,26.3,62,26.3,1006.0,LIGHT_RAIN
W001872,2025-10-05 08:24:00,Assam,Nagaon,26.285,92.6221,1.5,4.2,5.7,12.6,24.6,75,10.5,1010.2,LIGHT_RAIN
W001873,2025-10-05 10:48:00,Meghalaya,East Khasi Hills,25.5469,92.0202,2.2,9.0,12.7,30.6,24.5,65,19.0,861.5,LIGHT_RAIN
W001874,2025-10-05 13:12:00,Meghalaya,West Khasi Hills,25.6077,91.1206,2.5,7.1,10.3,30.1,35.0,61,32.5,887.9,LIGHT_RAIN
W001875,2025-10-05 15:36:00,Meghalaya,Ri-Bhoi,25.7672,91.7318,2.1,4.6,6.2,19.2,27.5,48,17.3,959.5,LIGHT_RAIN
W001876,2025-10-05 18:00:00,Meghalaya,West Jaintia Hills,25.3015,92.3171,1.6,4.0,5.3,12.0,27.8,77,34.7,886.5,LIGHT_RAIN
W001877,2025-10-05 20:24:00,Sikkim,East Sikkim,27.3181,88.5158,1.4,8.2,10.3,27.1,10.1,76,14.7,850.8,LIGHT_RAIN
W001878,2025-10-05 22:48:00,Sikkim,North Sikkim,27.3872,88.5462,1.1,5.8,7.8,24.5,16.9,55,39.0,777.1,LIGHT_RAIN
W001879,2025-10-06 01:12:00,Sikkim,South Sikkim,27.1612,88.3123,1.0,3.1,6.4,15.6,28.2,62,18.2,887.2,LIGHT_RAIN
W001880,2025-10-06 03:36:00,Nagaland,Kohima,25.7686,93.9912,0.0,0.1,0.1,0.3,27.7,51,13.1,872.5,CLEAR
W001881,2025-10-06 06:00:00,Nagaland,Dimapur,25.7988,93.8016,3.1,6.1,10.6,24.5,28.4,58,16.0,1000.0,LIGHT_RAIN
W001882,2025-10-06 08:24:00,Nagaland,Mokokchung,26.2345,94.4269,0.1,0.7,0.9,2.4,28.1,60,32.1,889.2,CLEAR
W001883,2025-10-06 10:48:00,Manipur,Imphal West,24.7664,93.7963,1.5,6.8,9.6,20.2,31.3,65,27.9,933.8,LIGHT_RAIN
W001884,2025-10-06 13:12:00,Manipur,Bishnupur,24.682,93.6942,3.7,8.7,11.2,24.0,26.1,71,8.5,938.4,LIGHT_RAIN
W001885,2025-10-06 15:36:00,Manipur,Senapati,25.3145,93.8982,1.5,7.8,9.8,20.7,31.0,56,17.3,887.2,LIGHT_RAIN
W001886,2025-10-06 18:00:00,Mizoram,Aizawl,23.7277,92.8447,2.4,4.2,7.2,18.6,32.3,50,36.2,897.9,LIGHT_RAIN
W001887,2025-10-06 20:24:00,Mizoram,Kolasib,24.3573,92.7678,1.4,7.7,9.3,26.7,26.9,48,18.7,957.7,LIGHT_RAIN
W001888,2025-10-06 22:48:00,Mizoram,Lunglei,22.9602,92.661,2.4,5.2,7.7,24.9,27.2,72,18.5,910.7,LIGHT_RAIN
W001889,2025-10-07 01:12:00,Tripura,West Tripura,23.8606,91.1392,1.3,5.0,6.2,19.4,34.3,70,21.6,1009.7,LIGHT_RAIN
W001890,2025-10-07 03:36:00,Tripura,Sipahijala,23.7133,91.2363,1.2,3.2,5.2,13.0,25.3,77,9.6,1011.2,LIGHT_RAIN
W001891,2025-10-07 06:00:00,Tripura,Dhalai,23.7843,91.7345,0.6,3.5,4.9,16.1,33.0,52,22.8,1002.1,LIGHT_RAIN
W001892,2025-10-07 08:24:00,Arunachal Pradesh,Tawang,27.6823,91.7689,0.9,2.4,4.6,12.1,7.2,65,26.3,726.1,LIGHT_RAIN
W001893,2025-10-07 10:48:00,Arunachal Pradesh,West Kameng,27.3336,92.4492,1.0,4.7,6.9,18.2,8.2,58,33.2,801.1,LIGHT_RAIN
W001894,2025-10-07 13:12:00,Arunachal Pradesh,Papum Pare,27.1407,93.5354,0.2,1.0,2.0,5.9,26.7,49,38.3,986.2,LIGHT_RAIN
W001895,2025-10-07 15:36:00,Arunachal Pradesh,East Siang,27.9737,95.2199,0.7,1.5,2.4,7.0,30.4,60,31.3,1003.7,LIGHT_RAIN
W001896,2025-10-07 18:00:00,Arunachal Pradesh,Lower Subansiri,27.4153,93.8022,0.1,0.3,0.5,1.2,33.2,60,27.9,862.4,CLEAR
W001897,2025-10-07 20:24:00,Assam,Kamrup Metropolitan,26.061,91.714,1.0,1.7,3.4,7.7,24.5,64,14.5,1011.2,LIGHT_RAIN
W001898,2025-10-07 22:48:00,Assam,Kamrup Rural,26.1263,91.4928,2.6,4.3,7.9,15.2,23.0,75,35.2,1010.0,LIGHT_RAIN
W001899,2025-10-08 01:12:00,Assam,Darrang,26.3761,92.1495,1.9,4.3,7.1,16.2,28.9,58,24.9,1011.2,LIGHT_RAIN
W001900,2025-10-08 03:36:00,Assam,Sonitpur,26.7072,92.7062,1.5,3.1,5.2,14.3,23.4,50,14.6,1005.6,LIGHT_RAIN
W001901,2025-10-08 06:00:00,Assam,Dibrugarh,27.4521,94.8377,2.9,5.0,8.5,25.2,28.8,57,39.9,1002.4,LIGHT_RAIN
W001902,2025-10-08 08:24:00,Assam,Cachar,24.7124,92.633,4.3,7.1,13.4,35.5,31.3,50,16.2,1009.8,LIGHT_RAIN
W001903,2025-10-08 10:48:00,Assam,Nagaon,26.3034,92.777,1.0,3.0,4.9,13.8,34.7,55,41.6,1003.5,LIGHT_RAIN
W001904,2025-10-08 13:12:00,Meghalaya,East Khasi Hills,25.5403,91.9384,2.8,8.7,11.3,27.5,33.5,64,30.6,870.5,LIGHT_RAIN
W001905,2025-10-08 15:36:00,Meghalaya,West Khasi Hills,25.3919,91.2989,0.3,0.8,1.0,2.4,30.9,75,31.5,886.1,CLEAR
W001906,2025-10-08 18:00:00,Meghalaya,Ri-Bhoi,26.0237,91.9263,2.5,7.1,8.4,25.7,33.9,60,17.0,962.8,LIGHT_RAIN
W001907,2025-10-08 20:24:00,Meghalaya,West Jaintia Hills,25.3296,92.3325,1.5,4.2,5.9,14.9,34.3,65,21.4,881.0,LIGHT_RAIN
W001908,2025-10-08 22:48:00,Sikkim,East Sikkim,27.4858,88.5171,4.2,7.0,12.4,31.6,16.4,73,24.5,848.4,LIGHT_RAIN
W001909,2025-10-09 01:12:00,Sikkim,North Sikkim,27.4755,88.6135,1.4,5.3,8.3,24.8,13.5,77,11.1,767.8,LIGHT_RAIN
W001910,2025-10-09 03:36:00,Sikkim,South Sikkim,27.292,88.4925,1.8,10.4,12.3,38.4,28.4,50,33.8,880.5,LIGHT_RAIN
W001911,2025-10-09 06:00:00,Nagaland,Kohima,25.5603,94.0894,3.3,5.5,9.5,28.3,30.8,51,8.3,872.0,LIGHT_RAIN
W001912,2025-10-09 08:24:00,Nagaland,Dimapur,25.908,93.5841,2.1,3.9,7.6,24.9,23.6,73,20.4,992.5,LIGHT_RAIN
W001913,2025-10-09 10:48:00,Nagaland,Mokokchung,26.2619,94.6567,0.1,0.6,1.1,2.7,32.4,53,18.4,889.0,LIGHT_RAIN
W001914,2025-10-09 13:12:00,Manipur,Imphal West,24.8892,93.906,2.5,10.0,13.8,29.3,23.2,58,21.9,933.6,LIGHT_RAIN
W001915,2025-10-09 15:36:00,Manipur,Bishnupur,24.5049,93.7458,1.5,4.7,8.9,26.0,22.5,52,14.4,937.2,LIGHT_RAIN
W001916,2025-10-09 18:00:00,Manipur,Senapati,25.2303,93.9414,0.3,1.0,1.8,4.9,34.4,48,9.8,894.3,LIGHT_RAIN
W001917,2025-10-09 20:24:00,Mizoram,Aizawl,23.7547,92.5703,1.3,5.5,6.9,20.9,32.9,49,17.3,896.8,LIGHT_RAIN
W001918,2025-10-09 22:48:00,Mizoram,Kolasib,24.2823,92.6875,0.3,1.3,2.2,5.2,31.8,58,24.6,955.6,LIGHT_RAIN
W001919,2025-10-10 01:12:00,Mizoram,Lunglei,22.8106,92.6257,1.5,3.9,5.2,11.5,33.3,76,25.5,916.4,LIGHT_RAIN
W001920,2025-10-10 03:36:00,Tripura,West Tripura,23.6932,91.1812,3.2,9.6,12.0,33.7,28.1,52,17.2,1004.6,LIGHT_RAIN
W001921,2025-10-10 06:00:00,Tripura,Sipahijala,23.747,91.1775,1.3,2.1,4.2,13.7,22.2,62,30.8,1011.2,LIGHT_RAIN
W001922,2025-10-10 08:24:00,Tripura,Dhalai,23.7349,91.8946,0.7,1.8,2.4,5.4,34.1,70,24.6,997.5,LIGHT_RAIN
W001923,2025-10-10 10:48:00,Arunachal Pradesh,Tawang,27.4611,91.921,1.5,5.5,8.8,21.2,11.6,49,12.3,728.0,LIGHT_RAIN
W001924,2025-10-10 13:12:00,Arunachal Pradesh,West Kameng,27.384,92.3544,1.7,2.9,5.0,11.8,17.2,56,39.9,802.8,LIGHT_RAIN
W001925,2025-10-10 15:36:00,Arunachal Pradesh,Papum Pare,27.057,93.6857,0.5,1.6,2.5,6.0,30.9,65,35.2,984.3,LIGHT_RAIN
W001926,2025-10-10 18:00:00,Arunachal Pradesh,East Siang,28.0772,95.4696,2.6,5.6,8.1,17.6,31.2,72,40.7,994.2,LIGHT_RAIN
W001927,2025-10-10 20:24:00,Arunachal Pradesh,Lower Subansiri,27.6168,93.8864,1.6,2.4,4.8,15.5,32.8,54,16.5,858.1,LIGHT_RAIN
W001928,2025-10-10 22:48:00,Assam,Kamrup Metropolitan,26.1758,91.648,0.1,0.5,0.7,2.1,34.6,67,19.2,1008.2,CLEAR
W001929,2025-10-11 01:12:00,Assam,Kamrup Rural,26.2095,91.6543,0.5,1.6,2.5,5.5,31.2,72,10.4,1004.0,LIGHT_RAIN
W001930,2025-10-11 03:36:00,Assam,Darrang,26.5209,92.0112,0.6,1.5,1.8,4.0,33.9,68,11.7,1011.2,LIGHT_RAIN
W001931,2025-10-11 06:00:00,Assam,Sonitpur,26.5383,92.6981,2.8,7.6,13.8,40.6,26.7,61,39.3,1000.7,LIGHT_RAIN
W001932,2025-10-11 08:24:00,Assam,Dibrugarh,27.6058,94.8161,4.0,6.4,13.3,40.0,27.5,68,41.4,1005.0,LIGHT_RAIN
W001933,2025-10-11 10:48:00,Assam,Cachar,24.7366,92.7472,0.2,0.3,0.5,1.4,30.7,65,9.6,1009.1,CLEAR
W001934,2025-10-11 13:12:00,Assam,Nagaon,26.3231,92.6705,3.1,5.3,10.0,22.8,24.8,56,16.5,1004.8,LIGHT_RAIN
W001935,2025-10-11 15:36:00,Meghalaya,East Khasi Hills,25.5868,91.9613,3.4,7.8,11.5,35.6,29.6,55,13.3,863.0,LIGHT_RAIN
W001936,2025-10-11 18:00:00,Meghalaya,West Khasi Hills,25.4752,91.143,3.5,4.8,10.6,21.0,30.2,52,38.2,893.5,LIGHT_RAIN
W001937,2025-10-11 20:24:00,Meghalaya,Ri-Bhoi,25.7631,91.8045,1.8,3.4,6.2,13.2,28.6,73,25.2,964.2,LIGHT_RAIN
W001938,2025-10-11 22:48:00,Meghalaya,West Jaintia Hills,25.4799,92.2877,2.8,8.3,12.4,36.0,23.4,66,15.4,888.6,LIGHT_RAIN
W001939,2025-10-12 01:12:00,Sikkim,East Sikkim,27.4097,88.558,1.6,3.5,7.6,14.9,7.0,49,22.4,848.6,LIGHT_RAIN
W001940,2025-10-12 03:36:00,Sikkim,North Sikkim,27.5779,88.6677,1.4,5.8,8.9,28.4,13.9,62,23.2,768.8,LIGHT_RAIN
W001941,2025-10-12 06:00:00,Sikkim,South Sikkim,27.0664,88.2168,1.0,3.1,4.6,9.6,24.2,67,40.8,883.1,LIGHT_RAIN
W001942,2025-10-12 08:24:00,Nagaland,Kohima,25.5315,93.972,1.6,5.1,9.2,23.3,24.8,53,17.8,871.2,LIGHT_RAIN
W001943,2025-10-12 10:48:00,Nagaland,Dimapur,26.0077,93.6201,1.4,4.4,5.3,15.4,33.1,63,39.9,988.6,LIGHT_RAIN
W001944,2025-10-12 13:12:00,Nagaland,Mokokchung,26.2906,94.476,2.1,8.1,10.8,32.4,26.3,61,24.8,886.2,LIGHT_RAIN
W001945,2025-10-12 15:36:00,Manipur,Imphal West,24.7824,94.0521,1.5,2.1,4.4,14.9,26.8,71,36.7,931.9,LIGHT_RAIN
W001946,2025-10-12 18:00:00,Manipur,Bishnupur,24.7796,93.6819,1.8,4.2,7.0,20.7,29.4,75,21.9,940.1,LIGHT_RAIN
W001947,2025-10-12 20:24:00,Manipur,Senapati,25.1455,94.137,1.4,8.4,11.0,31.5,32.0,75,32.0,885.1,LIGHT_RAIN
W001948,2025-10-12 22:48:00,Mizoram,Aizawl,23.6224,92.6962,1.2,3.3,6.3,19.9,31.6,63,29.7,904.2,LIGHT_RAIN
W001949,2025-10-13 01:12:00,Mizoram,Kolasib,24.1151,92.7302,0.3,0.6,1.2,3.9,26.2,69,19.5,955.6,LIGHT_RAIN
W001950,2025-10-13 03:36:00,Mizoram,Lunglei,22.9926,92.6713,1.7,4.0,6.7,20.0,27.9,51,24.5,912.9,LIGHT_RAIN
W001951,2025-10-13 06:00:00,Tripura,West Tripura,23.9247,91.3502,1.1,3.3,5.8,19.2,26.0,49,29.0,1011.2,LIGHT_RAIN
W001952,2025-10-13 08:24:00,Tripura,Sipahijala,23.7784,91.3953,1.6,3.6,6.6,17.4,24.3,64,12.1,1011.2,LIGHT_RAIN
W001953,2025-10-13 10:48:00,Tripura,Dhalai,23.9164,91.9357,1.4,6.1,8.7,18.5,33.6,68,28.6,999.4,LIGHT_RAIN
W001954,2025-10-13 13:12:00,Arunachal Pradesh,Tawang,27.5643,91.9274,0.6,1.1,2.3,6.8,14.2,76,18.4,733.1,LIGHT_RAIN
W001955,2025-10-13 15:36:00,Arunachal Pradesh,West Kameng,27.1691,92.3814,0.8,3.1,5.5,14.3,11.5,67,28.1,799.6,LIGHT_RAIN
W001956,2025-10-13 18:00:00,Arunachal Pradesh,Papum Pare,27.2423,93.6471,1.2,3.8,4.6,12.0,34.1,67,30.3,979.8,LIGHT_RAIN
W001957,2025-10-13 20:24:00,Arunachal Pradesh,East Siang,28.1122,95.2498,2.2,7.6,10.5,20.3,34.4,61,13.3,998.7,LIGHT_RAIN
W001958,2025-10-13 22:48:00,Arunachal Pradesh,Lower Subansiri,27.5478,93.8409,0.9,2.6,4.2,11.8,30.9,54,39.6,863.4,LIGHT_RAIN
W001959,2025-10-14 01:12:00,Assam,Kamrup Metropolitan,26.1211,91.7596,3.2,7.8,11.5,27.2,28.7,63,37.9,1005.1,LIGHT_RAIN
W001960,2025-10-14 03:36:00,Assam,Kamrup Rural,26.0612,91.5205,3.4,4.8,10.4,24.9,29.5,58,29.5,1010.8,LIGHT_RAIN
W001961,2025-10-14 06:00:00,Assam,Darrang,26.4695,92.1683,0.5,1.2,2.3,5.7,31.8,52,35.4,1002.5,LIGHT_RAIN
W001962,2025-10-14 08:24:00,Assam,Sonitpur,26.5921,92.8974,2.1,8.1,10.9,23.3,25.2,76,32.4,1001.7,LIGHT_RAIN
W001963,2025-10-14 10:48:00,Assam,Dibrugarh,27.366,95.018,4.1,9.6,12.3,34.5,24.2,76,32.7,996.8,LIGHT_RAIN
W001964,2025-10-14 13:12:00,Assam,Cachar,24.9316,92.6457,0.6,2.9,3.8,11.1,25.3,55,37.8,1011.2,LIGHT_RAIN
W001965,2025-10-14 15:36:00,Assam,Nagaon,26.2381,92.7539,1.3,2.8,6.0,12.3,34.4,65,33.3,1004.1,LIGHT_RAIN
W001966,2025-10-14 18:00:00,Meghalaya,East Khasi Hills,25.6392,91.9421,0.2,0.7,1.2,3.2,24.2,72,21.1,872.2,LIGHT_RAIN
W001967,2025-10-14 20:24:00,Meghalaya,West Khasi Hills,25.4075,91.1541,2.5,6.8,10.3,26.8,34.7,77,17.2,891.9,LIGHT_RAIN
W001968,2025-10-14 22:48:00,Meghalaya,Ri-Bhoi,25.9208,91.9741,1.1,1.9,3.5,6.7,25.2,76,33.8,963.3,LIGHT_RAIN
W001969,2025-10-15 01:12:00,Meghalaya,West Jaintia Hills,25.342,92.2082,2.5,4.6,9.5,31.7,30.1,57,35.2,885.0,LIGHT_RAIN
W001970,2025-10-15 03:36:00,Sikkim,East Sikkim,27.3221,88.65,0.6,1.5,3.2,8.8,29.0,68,16.0,857.3,LIGHT_RAIN
W001971,2025-10-15 06:00:00,Sikkim,North Sikkim,27.6143,88.4096,0.3,0.7,1.4,3.5,15.0,56,22.3,769.6,LIGHT_RAIN
W001972,2025-10-15 08:24:00,Sikkim,South Sikkim,27.1389,88.3271,0.1,0.7,1.0,3.3,28.4,62,41.0,880.7,CLEAR
W001973,2025-10-15 10:48:00,Nagaland,Kohima,25.6025,94.1302,1.2,2.3,3.5,6.7,32.1,74,13.4,874.1,LIGHT_RAIN
W001974,2025-10-15 13:12:00,Nagaland,Dimapur,25.8038,93.8694,1.5,6.0,11.2,29.7,26.8,48,29.3,993.5,LIGHT_RAIN
W001975,2025-10-15 15:36:00,Nagaland,Mokokchung,26.3979,94.4901,0.5,1.7,3.4,6.8,24.5,72,21.4,889.0,LIGHT_RAIN
W001976,2025-10-15 18:00:00,Manipur,Imphal West,24.8908,93.9546,1.8,5.1,10.6,32.4,29.7,53,13.7,931.7,LIGHT_RAIN
W001977,2025-10-15 20:24:00,Manipur,Bishnupur,24.6256,93.8103,0.1,0.4,0.6,2.0,28.3,49,11.8,938.6,CLEAR
W001978,2025-10-15 22:48:00,Manipur,Senapati,25.351,94.054,2.3,7.0,8.7,28.9,23.3,71,24.5,894.2,LIGHT_RAIN
W001979,2025-10-16 01:12:00,Mizoram,Aizawl,23.6859,92.8012,1.5,3.3,4.5,8.6,31.1,68,30.3,904.2,LIGHT_RAIN
W001980,2025-10-16 03:36:00,Mizoram,Kolasib,24.2325,92.5496,2.6,4.3,8.9,23.1,33.3,73,38.0,951.9,LIGHT_RAIN
W001981,2025-10-16 06:00:00,Mizoram,Lunglei,22.7863,92.6505,1.8,6.5,11.5,27.2,25.1,77,34.7,907.6,LIGHT_RAIN
W001982,2025-10-16 08:24:00,Tripura,West Tripura,23.9745,91.3062,2.1,3.5,7.1,23.2,26.1,69,18.4,1008.6,LIGHT_RAIN
W001983,2025-10-16 10:48:00,Tripura,Sipahijala,23.4994,91.19,1.3,7.3,8.7,17.3,31.3,64,8.4,1011.2,LIGHT_RAIN
W001984,2025-10-16 13:12:00,Tripura,Dhalai,23.7847,91.8194,1.6,3.5,6.8,13.3,25.3,49,16.1,1003.0,LIGHT_RAIN
W001985,2025-10-16 15:36:00,Arunachal Pradesh,Tawang,27.5429,91.7483,4.0,6.3,13.9,44.5,17.2,54,29.3,726.5,LIGHT_RAIN
W001986,2025-10-16 18:00:00,Arunachal Pradesh,West Kameng,27.3369,92.2962,1.2,6.2,8.0,17.2,10.9,68,8.9,793.4,LIGHT_RAIN
W001987,2025-10-16 20:24:00,Arunachal Pradesh,Papum Pare,27.1892,93.6097,3.9,6.5,12.1,27.8,23.0,55,31.2,976.8,LIGHT_RAIN
W001988,2025-10-16 22:48:00,Arunachal Pradesh,East Siang,27.9615,95.3149,1.7,6.7,10.6,22.7,23.9,74,38.1,992.8,LIGHT_RAIN
W001989,2025-10-17 01:12:00,Arunachal Pradesh,Lower Subansiri,27.4695,93.7447,0.2,0.8,1.2,3.3,31.4,52,40.5,857.7,LIGHT_RAIN
W001990,2025-10-17 03:36:00,Assam,Kamrup Metropolitan,26.0428,91.8753,1.7,6.3,10.4,30.4,23.3,70,21.6,1007.2,LIGHT_RAIN
W001991,2025-10-17 06:00:00,Assam,Kamrup Rural,26.192,91.6426,1.0,4.4,7.1,23.3,32.3,70,22.0,1007.8,LIGHT_RAIN
W001992,2025-10-17 08:24:00,Assam,Darrang,26.4101,92.1378,0.5,1.0,1.9,3.9,24.5,59,16.7,1008.6,LIGHT_RAIN
W001993,2025-10-17 10:48:00,Assam,Sonitpur,26.6887,92.7143,0.5,1.8,2.4,5.2,22.5,65,10.8,1003.8,LIGHT_RAIN
W001994,2025-10-17 13:12:00,Assam,Dibrugarh,27.4929,95.0603,3.2,5.6,9.6,27.5,22.3,76,8.4,1007.3,LIGHT_RAIN
W001995,2025-10-17 15:36:00,Assam,Cachar,24.9444,92.793,1.5,7.3,11.1,34.1,22.8,58,23.2,1006.6,LIGHT_RAIN
W001996,2025-10-17 18:00:00,Assam,Nagaon,26.2234,92.6281,1.3,6.2,11.1,26.4,29.1,60,24.6,1001.1,LIGHT_RAIN
W001997,2025-10-17 20:24:00,Meghalaya,East Khasi Hills,25.6018,91.8493,0.3,0.6,0.9,2.3,29.9,49,8.2,872.2,CLEAR
W001998,2025-10-17 22:48:00,Meghalaya,West Khasi Hills,25.4374,91.252,1.6,4.2,9.2,23.7,25.5,56,9.4,890.5,LIGHT_RAIN
W001999,2025-10-18 01:12:00,Meghalaya,Ri-Bhoi,26.0272,92.0119,2.3,7.6,13.1,42.5,23.1,75,23.0,958.1,LIGHT_RAIN
W002000,2025-10-18 03:36:00,Meghalaya,West Jaintia Hills,25.386,92.1727,1.6,4.0,6.4,21.1,23.8,53,8.9,881.0,LIGHT_RAIN
W002001,2025-10-18 06:00:00,Sikkim,East Sikkim,27.2989,88.71,2.9,6.5,11.9,22.8,7.7,70,10.1,853.5,LIGHT_RAIN
W002002,2025-10-18 08:24:00,Sikkim,North Sikkim,27.5018,88.4788,0.3,2.2,2.7,8.6,12.6,50,29.0,768.0,LIGHT_RAIN
W002003,2025-10-18 10:48:00,Sikkim,South Sikkim,27.3132,88.2171,0.1,0.3,0.6,1.5,22.8,68,29.7,881.8,CLEAR
W002004,2025-10-18 13:12:00,Nagaland,Kohima,25.5275,94.2145,3.7,7.5,11.6,23.4,23.2,49,21.4,874.3,LIGHT_RAIN
W002005,2025-10-18 15:36:00,Nagaland,Dimapur,26.0129,93.6444,2.5,6.0,7.6,20.9,33.9,64,40.4,989.1,LIGHT_RAIN
W002006,2025-10-18 18:00:00,Nagaland,Mokokchung,26.3148,94.5627,1.2,7.1,8.8,27.1,25.3,49,33.1,878.5,LIGHT_RAIN
W002007,2025-10-18 20:24:00,Manipur,Imphal West,24.7211,93.8193,1.6,4.8,8.5,24.9,34.2,64,30.4,930.6,LIGHT_RAIN
W002008,2025-10-18 22:48:00,Manipur,Bishnupur,24.6029,93.6338,0.2,0.8,1.7,5.8,34.3,56,38.9,939.4,LIGHT_RAIN
W002009,2025-10-19 01:12:00,Manipur,Senapati,25.3207,94.0029,2.3,7.1,9.8,25.5,27.4,50,37.3,893.2,LIGHT_RAIN
W002010,2025-10-19 03:36:00,Mizoram,Aizawl,23.8617,92.6113,0.5,1.3,1.8,3.7,22.5,52,11.2,905.7,LIGHT_RAIN
W002011,2025-10-19 06:00:00,Mizoram,Kolasib,24.2503,92.6441,1.2,4.9,5.9,15.5,34.3,70,9.4,947.6,LIGHT_RAIN
W002012,2025-10-19 08:24:00,Mizoram,Lunglei,23.0236,92.654,3.4,8.3,12.4,28.2,34.8,76,18.4,916.5,LIGHT_RAIN
W002013,2025-10-19 10:48:00,Tripura,West Tripura,23.8866,91.2178,1.1,4.5,7.1,14.9,33.2,69,10.0,1007.7,LIGHT_RAIN
W002014,2025-10-19 13:12:00,Tripura,Sipahijala,23.5672,91.1865,3.4,9.1,12.8,27.8,25.5,64,24.1,1005.1,LIGHT_RAIN
W002015,2025-10-19 15:36:00,Tripura,Dhalai,23.8574,91.9009,0.9,2.1,3.3,11.1,34.4,66,37.8,1002.1,LIGHT_RAIN
W002016,2025-10-19 18:00:00,Arunachal Pradesh,Tawang,27.7046,91.838,0.7,1.6,2.7,7.0,14.4,48,31.8,725.5,LIGHT_RAIN
W002017,2025-10-19 20:24:00,Arunachal Pradesh,West Kameng,27.3971,92.4104,1.2,2.5,3.6,9.9,11.1,60,32.3,796.8,LIGHT_RAIN
W002018,2025-10-19 22:48:00,Arunachal Pradesh,Papum Pare,27.1594,93.573,2.1,6.8,11.2,30.2,25.5,68,16.4,979.1,LIGHT_RAIN
W002019,2025-10-20 01:12:00,Arunachal Pradesh,East Siang,28.0843,95.4441,1.5,5.9,7.8,24.1,26.5,69,28.5,1001.4,LIGHT_RAIN
W002020,2025-10-20 03:36:00,Arunachal Pradesh,Lower Subansiri,27.585,93.7771,1.9,5.5,7.7,19.3,15.6,52,16.5,855.9,LIGHT_RAIN
W002021,2025-10-20 06:00:00,Assam,Kamrup Metropolitan,26.2155,91.6812,4.4,10.7,13.6,43.3,33.6,76,29.4,1011.2,LIGHT_RAIN
W002022,2025-10-20 08:24:00,Assam,Kamrup Rural,26.1848,91.5069,0.1,0.5,0.8,1.8,32.1,51,31.5,1003.5,CLEAR
W002023,2025-10-20 10:48:00,Assam,Darrang,26.4582,91.8821,0.4,1.4,1.9,4.3,31.0,58,41.1,1008.4,LIGHT_RAIN
W002024,2025-10-20 13:12:00,Assam,Sonitpur,26.6741,92.8343,1.2,4.5,5.8,15.6,27.5,74,14.6,1004.2,LIGHT_RAIN
W002025,2025-10-20 15:36:00,Assam,Dibrugarh,27.6165,94.8881,1.2,3.6,6.4,15.6,31.3,70,38.1,1001.7,LIGHT_RAIN
W002026,2025-10-20 18:00:00,Assam,Cachar,24.7481,92.6918,2.2,10.5,13.2,43.6,23.1,51,19.5,1011.2,LIGHT_RAIN
W002027,2025-10-20 20:24:00,Assam,Nagaon,26.1995,92.7781,2.3,10.5,12.5,30.0,30.3,53,35.6,1011.2,LIGHT_RAIN
W002028,2025-10-20 22:48:00,Meghalaya,East Khasi Hills,25.6745,91.7807,2.1,5.0,8.8,28.0,32.0,59,25.2,866.9,LIGHT_RAIN
W002029,2025-10-21 01:12:00,Meghalaya,West Khasi Hills,25.4831,91.2157,1.7,8.8,12.6,26.3,33.8,56,24.7,886.9,LIGHT_RAIN
W002030,2025-10-21 03:36:00,Meghalaya,Ri-Bhoi,25.8507,92.0079,2.8,6.1,8.5,19.8,29.6,74,41.7,959.5,LIGHT_RAIN
W002031,2025-10-21 06:00:00,Meghalaya,West Jaintia Hills,25.4785,92.2128,0.5,1.3,2.4,5.3,33.8,66,38.0,884.0,LIGHT_RAIN
W002032,2025-10-21 08:24:00,Sikkim,East Sikkim,27.393,88.6467,1.4,4.1,5.2,12.7,16.3,49,18.7,848.7,LIGHT_RAIN
W002033,2025-10-21 10:48:00,Sikkim,North Sikkim,27.6071,88.6986,0.3,1.4,1.7,3.4,12.6,73,24.3,768.9,LIGHT_RAIN
W002034,2025-10-21 13:12:00,Sikkim,South Sikkim,27.0249,88.4797,2.6,6.4,8.0,15.8,34.5,72,27.0,890.4,LIGHT_RAIN
W002035,2025-10-21 15:36:00,Nagaland,Kohima,25.8033,93.9885,1.1,3.1,3.6,7.0,28.5,52,21.8,872.5,LIGHT_RAIN
W002036,2025-10-21 18:00:00,Nagaland,Dimapur,25.9571,93.833,1.4,3.1,4.2,11.4,30.8,77,40.0,997.3,LIGHT_RAIN
W002037,2025-10-21 20:24:00,Nagaland,Mokokchung,26.2893,94.4287,1.3,3.7,4.3,12.3,34.0,66,8.5,883.8,LIGHT_RAIN
