network_id,timestamp,state,district,latitude,longitude,operator,network_type,availability_percent,signal_dbm,download_mbps,upload_mbps,latency_ms,packet_loss_percent,call_drop_percent,status,confidence
N001372,2026-06-21 04:33:00,Assam,Darrang,26.3929,92.0928,Jio,5G,95,-74,30.8,37.5,35,1.1,0.6,GOOD,0.92
N001373,2026-06-21 04:36:00,Assam,Sonitpur,26.6005,92.8718,Jio,5G,98,-58,29.7,32.5,31,0.3,0.2,GOOD,0.96
N001374,2026-06-21 04:39:00,Assam,Dibrugarh,27.5284,94.9337,BSNL,4G,100,-69,59.1,13.6,21,0.6,0.3,GOOD,0.9
N001375,2026-06-21 04:42:00,Assam,Cachar,24.7,92.7079,Jio,5G,99,-57,70.9,25.6,38,0.6,0.3,GOOD,0.96
N001376,2026-06-21 04:45:00,Assam,Nagaon,26.301,92.8273,BSNL,5G,96,-66,76.3,39.2,40,0.3,0.2,GOOD,0.93
N001377,2026-06-21 04:48:00,Meghalaya,East Khasi Hills,25.4673,91.8532,BSNL,3G,79,-88,8.2,2.1,132,2.9,1.6,POOR,0.85
N001378,2026-06-21 04:51:00,Meghalaya,West Khasi Hills,25.6274,91.2124,Jio,2G,67,-90,6.3,3.4,68,6.5,3.6,POOR,0.91
N001379,2026-06-21 04:54:00,Meghalaya,Ri-Bhoi,25.8736,91.7469,Jio,4G,94,-69,86.3,27.8,40,1.1,0.6,GOOD,0.87
N001380,2026-06-21 04:57:00,Meghalaya,West Jaintia Hills,25.4778,92.3231,Airtel,4G,89,-95,5.7,3.8,122,6.0,3.3,OK,0.85
N001381,2026-06-21 05:00:00,Sikkim,East Sikkim,27.2398,88.618,Airtel,4G,85,-78,12.3,3.2,133,4.7,2.6,OK,0.91
N001382,2026-06-21 05:03:00,Sikkim,North Sikkim,27.5204,88.6704,Airtel,3G,42,-110,0.05,0.38,391,15.1,8.3,POOR,0.96
N001383,2026-06-21 05:06:00,Sikkim,South Sikkim,27.0267,88.295,Airtel,4G,74,-82,5.3,1.3,114,5.4,3.0,OK,0.97
N001384,2026-06-21 05:09:00,Nagaland,Kohima,25.7676,93.9886,BSNL,3G,86,-83,11.7,2.5,82,2.9,1.6,POOR,0.9
N001385,2026-06-21 05:12:00,Nagaland,Dimapur,26.0002,93.7777,BSNL,4G,95,-61,122.3,33.1,22,0.3,0.2,GOOD,0.92
N001386,2026-06-21 05:15:00,Nagaland,Mokokchung,26.3058,94.5191,BSNL,2G,70,-83,14.3,3.2,67,5.6,3.1,POOR,0.88
N001387,2026-06-21 05:18:00,Manipur,Imphal West,24.9221,93.851,BSNL,5G,93,-64,72.8,33.5,48,1.2,0.7,GOOD,0.95
N001388,2026-06-21 05:21:00,Manipur,Bishnupur,24.603,93.6823,BSNL,4G,82,-78,9.2,4.6,139,6.4,3.5,OK,0.92
N001389,2026-06-21 05:24:00,Manipur,Senapati,25.2835,94.0376,BSNL,2G,80,-95,7.6,2.5,81,5.2,2.9,POOR,0.95
N001390,2026-06-21 05:27:00,Mizoram,Aizawl,23.7197,92.6305,BSNL,4G,65,-83,14.7,2.2,79,6.1,3.4,OK,0.87
N001391,2026-06-21 05:30:00,Mizoram,Kolasib,24.2214,92.62,Airtel,5G,94,-64,85.3,18.5,20,0.2,0.1,GOOD,0.96
N001392,2026-06-21 05:33:00,Mizoram,Lunglei,22.8507,92.7775,Airtel,3G,85,-83,4.6,4.8,141,2.9,1.6,POOR,0.94
N001393,2026-06-21 05:36:00,Tripura,West Tripura,23.9458,91.3252,BSNL,5G,98,-54,94.9,28.2,43,0.4,0.2,GOOD,0.94
N001394,2026-06-21 05:39:00,Tripura,Sipahijala,23.5489,91.4506,Jio,5G,100,-63,81.0,25.1,36,0.9,0.5,GOOD,0.86
N001395,2026-06-21 05:42:00,Tripura,Dhalai,23.8914,91.9427,Airtel,5G,93,-75,83.3,40.7,26,0.1,0.1,GOOD,0.95
N001396,2026-06-21 05:45:00,Arunachal Pradesh,Tawang,27.6059,91.8974,Jio,NO_SERVICE,46,-99,1.57,0.53,604,15.5,8.5,NO_NETWORK,0.97
N001397,2026-06-21 05:48:00,Arunachal Pradesh,West Kameng,27.1866,92.4898,Airtel,NO_SERVICE,45,-107,0.52,0.53,331,28.3,15.6,NO_NETWORK,0.95
N001398,2026-06-21 05:51:00,Arunachal Pradesh,Papum Pare,27.046,93.7157,BSNL,5G,94,-69,81.6,15.7,46,0.7,0.4,GOOD,0.9
N001399,2026-06-21 05:54:00,Arunachal Pradesh,East Siang,27.9961,95.2621,Airtel,5G,97,-54,105.5,22.2,47,1.3,0.7,GOOD,0.94
N001400,2026-06-21 05:57:00,Arunachal Pradesh,Lower Subansiri,27.5218,93.7141,BSNL,3G,77,-93,15.0,4.3,142,2.9,1.6,POOR,0.96
N001401,2026-06-21 06:00:00,Assam,Kamrup Metropolitan,26.0877,91.7318,BSNL,4G,97,-60,45.7,32.2,21,1.3,0.7,GOOD,0.91
N001402,2026-06-21 06:03:00,Assam,Kamrup Rural,26.0956,91.4938,Jio,5G,97,-57,122.7,16.1,26,1.3,0.7,GOOD,0.92
N001403,2026-06-21 06:06:00,Assam,Darrang,26.4996,91.9338,Jio,5G,96,-72,48.8,18.6,19,0.9,0.5,GOOD,0.97
N001404,2026-06-21 06:09:00,Assam,Sonitpur,26.7185,92.6592,Airtel,4G,98,-72,105.0,28.3,23,0.6,0.3,GOOD,0.96
N001405,2026-06-21 06:12:00,Assam,Dibrugarh,27.583,95.0322,Jio,4G,100,-67,49.5,17.3,47,0.1,0.1,GOOD,0.9
N001406,2026-06-21 06:15:00,Assam,Cachar,24.949,92.748,Jio,4G,100,-56,90.3,9.4,37,0.4,0.2,GOOD,0.91
N001407,2026-06-21 06:18:00,Assam,Nagaon,26.2288,92.7543,Airtel,4G,97,-61,93.5,23.3,41,0.8,0.4,GOOD,0.85
N001408,2026-06-21 06:21:00,Meghalaya,East Khasi Hills,25.6029,91.9758,Jio,4G,75,-89,12.4,4.0,123,5.7,3.1,OK,0.85
N001409,2026-06-21 06:24:00,Meghalaya,West Khasi Hills,25.4314,91.1467,Airtel,3G,65,-82,8.9,2.5,69,2.6,1.4,POOR,0.89
N001410,2026-06-21 06:27:00,Meghalaya,Ri-Bhoi,25.9712,91.9718,Airtel,5G,93,-70,54.7,22.6,27,1.1,0.6,GOOD,0.86
N001411,2026-06-21 06:30:00,Meghalaya,West Jaintia Hills,25.3433,92.1025,Airtel,3G,76,-86,15.9,3.4,115,5.4,3.0,POOR,0.9
N001412,2026-06-21 06:33:00,Sikkim,East Sikkim,27.3657,88.6036,Airtel,2G,74,-92,6.7,2.3,99,4.0,2.2,POOR,0.96
N001413,2026-06-21 06:36:00,Sikkim,North Sikkim,27.5137,88.5425,BSNL,NO_SERVICE,29,-110,0.71,0.42,517,21.3,11.7,NO_NETWORK,0.88
N001414,2026-06-21 06:39:00,Sikkim,South Sikkim,27.3011,88.3089,BSNL,3G,70,-95,15.6,1.2,98,6.3,3.5,POOR,0.98
N001415,2026-06-21 06:42:00,Nagaland,Kohima,25.7187,94.2302,Jio,3G,80,-85,14.2,3.6,97,2.1,1.2,POOR,0.93
N001416,2026-06-21 06:45:00,Nagaland,Dimapur,26.0391,93.7847,Airtel,4G,94,-56,63.6,11.8,48,0.9,0.5,GOOD,0.94
N001417,2026-06-21 06:48:00,Nagaland,Mokokchung,26.2904,94.5617,Airtel,4G,86,-87,8.5,2.5,87,4.7,2.6,OK,0.87
N001418,2026-06-21 06:51:00,Manipur,Imphal West,24.7036,94.0469,BSNL,2G,85,-95,6.3,1.7,135,1.9,1.0,POOR,0.94
N001419,2026-06-21 06:54:00,Manipur,Bishnupur,24.7706,93.8928,Jio,3G,84,-83,6.6,2.0,95,4.5,2.5,POOR,0.95
N001420,2026-06-21 06:57:00,Manipur,Senapati,25.3568,93.9306,Airtel,4G,79,-78,10.7,4.9,85,5.0,2.8,OK,0.9
N001421,2026-06-21 07:00:00,Mizoram,Aizawl,23.7088,92.6628,BSNL,4G,67,-90,6.7,4.0,69,2.7,1.5,OK,0.96
N001422,2026-06-21 07:03:00,Mizoram,Kolasib,24.0802,92.7899,Jio,4G,96,-74,111.4,14.8,44,1.3,0.7,GOOD,0.86
N001423,2026-06-21 07:06:00,Mizoram,Lunglei,22.9511,92.8679,BSNL,4G,80,-86,15.4,2.1,118,4.4,2.4,OK,0.87
N001424,2026-06-21 07:09:00,Tripura,West Tripura,23.9276,91.3841,Airtel,4G,96,-52,122.6,24.3,21,0.3,0.2,GOOD,0.89
N001425,2026-06-21 07:12:00,Tripura,Sipahijala,23.6113,91.3808,BSNL,4G,99,-58,106.4,25.7,27,0.1,0.1,GOOD,0.92
N001426,2026-06-21 07:15:00,Tripura,Dhalai,23.7082,91.7156,Airtel,5G,94,-65,37.3,17.7,39,1.3,0.7,GOOD,0.91
N001427,2026-06-21 07:18:00,Arunachal Pradesh,Tawang,27.6284,91.7103,Jio,NO_SERVICE,39,-99,1.26,0.06,592,21.0,11.6,NO_NETWORK,0.98
N001428,2026-06-21 07:21:00,Arunachal Pradesh,West Kameng,27.1392,92.3132,Jio,NO_SERVICE,30,-109,0.93,0.27,424,16.2,8.9,NO_NETWORK,0.95
N001429,2026-06-21 07:24:00,Arunachal Pradesh,Papum Pare,27.1452,93.5056,BSNL,4G,98,-62,30.6,15.4,19,0.7,0.4,GOOD,0.91
N001430,2026-06-21 07:27:00,Arunachal Pradesh,East Siang,28.0118,95.3195,BSNL,4G,95,-69,86.9,17.7,26,1.3,0.7,GOOD,0.86
N001431,2026-06-21 07:30:00,Arunachal Pradesh,Lower Subansiri,27.5779,93.7783,Jio,3G,83,-83,10.4,1.3,123,5.3,2.9,POOR,0.86
N001432,2026-06-21 07:33:00,Assam,Kamrup Metropolitan,26.0491,91.8491,BSNL,5G,94,-66,120.0,11.4,18,1.3,0.7,GOOD,0.92
N001433,2026-06-21 07:36:00,Assam,Kamrup Rural,26.0412,91.4189,Jio,4G,98,-67,78.9,32.7,18,0.5,0.3,GOOD,0.9
N001434,2026-06-21 07:39:00,Assam,Darrang,26.5741,92.1732,BSNL,4G,93,-75,129.4,35.0,34,0.1,0.1,GOOD,0.92
N001435,2026-06-21 07:42:00,Assam,Sonitpur,26.4987,92.828,Airtel,5G,93,-68,122.6,38.0,30,0.4,0.2,GOOD,0.9
N001436,2026-06-21 07:45:00,Assam,Dibrugarh,27.4332,95.0462,Airtel,5G,100,-76,48.4,12.4,24,0.5,0.3,GOOD,0.97
N001437,2026-06-21 07:48:00,Assam,Cachar,24.9153,92.9074,BSNL,5G,100,-62,30.2,35.6,28,0.6,0.3,GOOD,0.85
N001438,2026-06-21 07:51:00,Assam,Nagaon,26.4093,92.5912,BSNL,4G,100,-70,125.2,35.4,20,0.9,0.5,GOOD,0.9
N001439,2026-06-21 07:54:00,Meghalaya,East Khasi Hills,25.6527,91.8579,BSNL,3G,84,-95,7.1,2.9,114,4.7,2.6,POOR,0.94
N001440,2026-06-21 07:57:00,Meghalaya,West Khasi Hills,25.6586,91.1949,Jio,2G,72,-93,6.0,4.0,134,2.7,1.5,POOR,0.89
N001441,2026-06-21 08:00:00,Meghalaya,Ri-Bhoi,25.9877,91.7386,Jio,4G,100,-70,89.8,15.3,30,0.3,0.2,GOOD,0.88
N001442,2026-06-21 08:03:00,Meghalaya,West Jaintia Hills,25.3745,92.2249,BSNL,3G,79,-96,14.8,3.3,95,2.3,1.3,POOR,0.93
N001443,2026-06-21 08:06:00,Sikkim,East Sikkim,27.2289,88.5535,Airtel,3G,77,-82,11.4,3.3,111,3.7,2.0,POOR,0.91
N001444,2026-06-21 08:09:00,Sikkim,North Sikkim,27.465,88.527,BSNL,NO_SERVICE,27,-101,0.84,0.36,633,20.5,11.3,NO_NETWORK,0.92
N001445,2026-06-21 08:12:00,Sikkim,South Sikkim,27.0376,88.2999,Airtel,2G,75,-82,12.9,3.5,117,3.9,2.1,POOR,0.87
N001446,2026-06-21 08:15:00,Nagaland,Kohima,25.707,94.1598,Jio,4G,85,-78,7.6,3.0,113,5.3,2.9,OK,0.98
N001447,2026-06-21 08:18:00,Nagaland,Dimapur,25.7705,93.6536,BSNL,5G,92,-73,61.6,12.8,20,0.8,0.4,GOOD,0.95
N001448,2026-06-21 08:21:00,Nagaland,Mokokchung,26.3764,94.4097,Airtel,2G,74,-86,5.5,1.2,83,5.6,3.1,POOR,0.86
N001449,2026-06-21 08:24:00,Manipur,Imphal West,24.7451,93.9379,BSNL,4G,83,-88,14.1,2.4,125,5.4,3.0,OK,0.92
N001450,2026-06-21 08:27:00,Manipur,Bishnupur,24.5093,93.8276,BSNL,5G,94,-65,66.4,14.7,32,0.4,0.2,GOOD,0.97
N001451,2026-06-21 08:30:00,Manipur,Senapati,25.1232,93.8984,BSNL,4G,77,-84,15.7,1.3,123,2.0,1.1,OK,0.87
N001452,2026-06-21 08:33:00,Mizoram,Aizawl,23.6853,92.6966,Airtel,2G,86,-96,9.7,3.7,86,5.9,3.2,POOR,0.98
N001453,2026-06-21 08:36:00,Mizoram,Kolasib,24.2985,92.6091,Airtel,5G,97,-57,121.0,32.2,43,0.6,0.3,GOOD,0.92
N001454,2026-06-21 08:39:00,Mizoram,Lunglei,22.9511,92.7374,Airtel,2G,72,-93,5.7,1.9,127,5.1,2.8,POOR,0.88
N001455,2026-06-21 08:42:00,Tripura,West Tripura,23.8725,91.2688,BSNL,4G,96,-55,101.6,40.8,20,1.1,0.6,GOOD,0.98
N001456,2026-06-21 08:45:00,Tripura,Sipahijala,23.4958,91.2401,Jio,5G,93,-73,37.2,14.6,45,1.1,0.6,GOOD,0.96
N001457,2026-06-21 08:48:00,Tripura,Dhalai,23.9686,91.8485,Airtel,5G,98,-73,52.7,11.2,27,1.0,0.6,GOOD,0.93
N001458,2026-06-21 08:51:00,Arunachal Pradesh,Tawang,27.5817,91.8573,BSNL,3G,50,-108,1.02,0.4,444,18.0,9.9,POOR,0.89
N001459,2026-06-21 08:54:00,Arunachal Pradesh,West Kameng,27.2194,92.327,Airtel,3G,49,-105,0.71,0.19,543,24.5,13.5,POOR,0.88
N001460,2026-06-21 08:57:00,Arunachal Pradesh,Papum Pare,27.103,93.5484,Airtel,4G,98,-52,42.2,14.0,41,0.9,0.5,GOOD,0.96
N001461,2026-06-21 09:00:00,Arunachal Pradesh,East Siang,28.2154,95.1772,Jio,4G,92,-69,116.6,23.8,22,1.0,0.6,GOOD,0.91
N001462,2026-06-21 09:03:00,Arunachal Pradesh,Lower Subansiri,27.4231,93.9105,Airtel,2G,84,-78,5.0,1.8,68,1.8,1.0,POOR,0.96
N001463,2026-06-21 09:06:00,Assam,Kamrup Metropolitan,26.0798,91.8806,BSNL,4G,98,-75,30.2,35.6,46,1.1,0.6,GOOD,0.88
N001464,2026-06-21 09:09:00,Assam,Kamrup Rural,26.3204,91.6631,Jio,5G,95,-62,98.4,17.2,21,0.3,0.2,GOOD,0.93
N001465,2026-06-21 09:12:00,Assam,Darrang,26.5143,92.025,Airtel,5G,96,-59,63.0,29.8,39,0.9,0.5,GOOD,0.93
N001466,2026-06-21 09:15:00,Assam,Sonitpur,26.4855,92.9335,Jio,4G,97,-74,44.1,34.5,39,0.5,0.3,GOOD,0.92
N001467,2026-06-21 09:18:00,Assam,Dibrugarh,27.607,95.0619,Airtel,4G,98,-76,74.6,11.5,22,0.3,0.2,GOOD,0.94
N001468,2026-06-21 09:21:00,Assam,Cachar,24.7467,92.6435,Airtel,4G,92,-54,87.1,38.2,21,0.4,0.2,GOOD,0.97
N001469,2026-06-21 09:24:00,Assam,Nagaon,26.4183,92.6981,Jio,4G,92,-69,99.7,19.9,45,0.4,0.2,GOOD,0.93
N001470,2026-06-21 09:27:00,Meghalaya,East Khasi Hills,25.4822,92.0328,Jio,2G,71,-91,12.3,4.3,119,3.5,1.9,POOR,0.96
N001471,2026-06-21 09:30:00,Meghalaya,West Khasi Hills,25.4225,91.2266,Airtel,4G,81,-93,4.8,2.4,133,4.7,2.6,OK,0.93
N001472,2026-06-21 09:33:00,Meghalaya,Ri-Bhoi,25.9462,91.7662,Jio,4G,92,-57,53.2,37.1,19,1.1,0.6,GOOD,0.9
N001473,2026-06-21 09:36:00,Meghalaya,West Jaintia Hills,25.5765,92.3211,BSNL,2G,85,-96,14.5,2.0,117,4.4,2.4,POOR,0.86
N001474,2026-06-21 09:39:00,Sikkim,East Sikkim,27.4385,88.6103,BSNL,4G,76,-86,8.7,1.7,128,5.8,3.2,OK,0.91
N001475,2026-06-21 09:42:00,Sikkim,North Sikkim,27.4305,88.5801,Jio,NO_SERVICE,28,-110,0.55,0.02,542,23.7,13.0,NO_NETWORK,0.97
N001476,2026-06-21 09:45:00,Sikkim,South Sikkim,27.2042,88.3302,Jio,3G,80,-94,13.3,2.5,90,4.4,2.4,POOR,0.9
N001477,2026-06-21 09:48:00,Nagaland,Kohima,25.8171,94.1615,BSNL,2G,87,-83,4.7,2.9,103,4.8,2.6,POOR,0.87
N001478,2026-06-21 09:51:00,Nagaland,Dimapur,25.9054,93.7664,BSNL,5G,100,-53,90.6,38.1,21,0.6,0.3,GOOD,0.97
N001479,2026-06-21 09:54:00,Nagaland,Mokokchung,26.1988,94.6105,BSNL,4G,88,-92,10.0,4.8,140,5.3,2.9,OK,0.88
N001480,2026-06-21 09:57:00,Manipur,Imphal West,24.9379,94.0393,BSNL,4G,92,-72,61.6,22.4,18,1.4,0.8,GOOD,0.88
N001481,2026-06-21 10:00:00,Manipur,Bishnupur,24.6477,93.8897,Jio,5G,99,-64,60.4,21.8,46,0.3,0.2,GOOD,0.97
N001482,2026-06-21 10:03:00,Manipur,Senapati,25.1383,94.0583,BSNL,2G,65,-81,8.5,3.7,69,5.6,3.1,POOR,0.9
N001483,2026-06-21 10:06:00,Mizoram,Aizawl,23.7528,92.7982,Airtel,4G,85,-90,9.2,3.6,67,5.7,3.1,OK,0.89
N001484,2026-06-21 10:09:00,Mizoram,Kolasib,24.1239,92.5847,Airtel,5G,97,-73,28.3,29.6,43,0.8,0.4,GOOD,0.91
N001485,2026-06-21 10:12:00,Mizoram,Lunglei,22.9413,92.6842,Jio,3G,69,-85,9.4,2.8,123,3.4,1.9,POOR,0.87
N001486,2026-06-21 10:15:00,Tripura,West Tripura,23.8686,91.2163,Airtel,4G,95,-58,122.1,41.9,44,1.2,0.7,GOOD,0.96
N001487,2026-06-21 10:18:00,Tripura,Sipahijala,23.5405,91.3861,Airtel,4G,94,-61,52.0,25.4,23,0.4,0.2,GOOD,0.91
N001488,2026-06-21 10:21:00,Tripura,Dhalai,23.8301,91.7054,Jio,5G,97,-56,83.2,12.2,45,0.9,0.5,GOOD,0.89
N001489,2026-06-21 10:24:00,Arunachal Pradesh,Tawang,27.5792,91.9169,Jio,NO_SERVICE,35,-102,0.16,0.32,536,26.3,14.5,NO_NETWORK,0.9
N001490,2026-06-21 10:27:00,Arunachal Pradesh,West Kameng,27.3323,92.3567,Airtel,3G,40,-112,0.05,0.12,649,24.1,13.3,POOR,0.92
N001491,2026-06-21 10:30:00,Arunachal Pradesh,Papum Pare,27.1525,93.6737,BSNL,4G,100,-55,125.8,25.0,44,1.3,0.7,GOOD,0.89
N001492,2026-06-21 10:33:00,Arunachal Pradesh,East Siang,27.9565,95.2332,BSNL,4G,98,-72,106.0,31.8,29,0.3,0.2,GOOD,0.92
N001493,2026-06-21 10:36:00,Arunachal Pradesh,Lower Subansiri,27.6577,93.7428,BSNL,4G,70,-82,14.3,1.6,89,6.5,3.6,OK,0.96
N001494,2026-06-21 10:39:00,Assam,Kamrup Metropolitan,26.2471,91.8437,Airtel,5G,94,-65,32.0,30.6,42,1.3,0.7,GOOD,0.95
N001495,2026-06-21 10:42:00,Assam,Kamrup Rural,26.174,91.5542,BSNL,5G,94,-67,96.4,27.9,35,0.2,0.1,GOOD,0.91
N001496,2026-06-21 10:45:00,Assam,Darrang,26.5236,92.0146,Airtel,4G,96,-69,66.5,30.7,36,0.9,0.5,GOOD,0.91
N001497,2026-06-21 10:48:00,Assam,Sonitpur,26.6594,92.703,BSNL,4G,92,-56,104.9,11.3,20,0.4,0.2,GOOD,0.93
N001498,2026-06-21 10:51:00,Assam,Dibrugarh,27.423,94.7928,Airtel,4G,100,-60,95.6,36.1,40,0.8,0.4,GOOD,0.94
N001499,2026-06-21 10:54:00,Assam,Cachar,24.9379,92.85,Airtel,4G,94,-56,68.0,39.9,37,0.8,0.4,GOOD,0.88
N001500,2026-06-21 10:57:00,Assam,Nagaon,26.2063,92.6539,Airtel,5G,95,-69,121.8,26.5,43,1.4,0.8,GOOD,0.89
N001501,2026-06-21 11:00:00,Meghalaya,East Khasi Hills,25.6324,91.9883,Jio,3G,67,-96,9.5,4.0,105,3.2,1.8,POOR,0.94
N001502,2026-06-21 11:03:00,Meghalaya,West Khasi Hills,25.3657,91.2829,BSNL,3G,86,-96,15.5,1.5,66,3.2,1.8,POOR,0.97
N001503,2026-06-21 11:06:00,Meghalaya,Ri-Bhoi,25.8751,91.872,BSNL,4G,93,-56,65.1,15.3,21,0.4,0.2,GOOD,0.96
N001504,2026-06-21 11:09:00,Meghalaya,West Jaintia Hills,25.4345,92.1809,BSNL,2G,82,-78,14.6,2.0,94,2.5,1.4,POOR,0.96
N001505,2026-06-21 11:12:00,Sikkim,East Sikkim,27.2921,88.5261,BSNL,4G,80,-86,13.7,2.3,139,2.3,1.3,OK,0.9
N001506,2026-06-21 11:15:00,Sikkim,North Sikkim,27.6265,88.656,Airtel,2G,46,-114,0.23,0.04,514,23.2,12.8,POOR,0.96
N001507,2026-06-21 11:18:00,Sikkim,South Sikkim,27.108,88.4134,Airtel,3G,88,-89,14.6,1.4,119,3.2,1.8,POOR,0.98
N001508,2026-06-21 11:21:00,Nagaland,Kohima,25.7455,94.1974,Airtel,3G,89,-81,15.1,4.9,101,6.3,3.5,POOR,0.9
N001509,2026-06-21 11:24:00,Nagaland,Dimapur,25.819,93.7847,BSNL,5G,94,-60,129.3,34.8,22,0.9,0.5,GOOD,0.95
N001510,2026-06-21 11:27:00,Nagaland,Mokokchung,26.2348,94.5517,BSNL,2G,67,-81,5.3,2.8,120,5.6,3.1,POOR,0.89
N001511,2026-06-21 11:30:00,Manipur,Imphal West,24.8151,93.8572,BSNL,4G,96,-71,81.5,17.1,22,0.5,0.3,GOOD,0.93
N001512,2026-06-21 11:33:00,Manipur,Bishnupur,24.7467,93.7216,Jio,4G,100,-54,65.3,12.6,48,1.4,0.8,GOOD,0.88
N001513,2026-06-21 11:36:00,Manipur,Senapati,25.261,94.102,Jio,3G,83,-80,13.3,2.0,111,5.5,3.0,POOR,0.87
N001514,2026-06-21 11:39:00,Mizoram,Aizawl,23.6133,92.6348,Airtel,2G,67,-81,10.0,1.6,140,3.0,1.7,POOR,0.95
N001515,2026-06-21 11:42:00,Mizoram,Kolasib,24.3008,92.761,Jio,4G,94,-59,104.5,29.7,23,0.5,0.3,GOOD,0.95
N001516,2026-06-21 11:45:00,Mizoram,Lunglei,22.937,92.7446,Jio,2G,80,-97,5.6,3.0,138,3.9,2.1,POOR,0.96
N001517,2026-06-21 11:48:00,Tripura,West Tripura,23.9654,91.3765,Airtel,5G,97,-74,104.1,22.8,31,0.7,0.4,GOOD,0.9
N001518,2026-06-21 11:51:00,Tripura,Sipahijala,23.7195,91.3449,Airtel,5G,98,-70,111.3,23.3,37,0.5,0.3,GOOD,0.94
N001519,2026-06-21 11:54:00,Tripura,Dhalai,23.7126,91.7316,Jio,4G,94,-62,108.4,13.5,29,0.5,0.3,GOOD,0.91
N001520,2026-06-21 11:57:00,Arunachal Pradesh,Tawang,27.5446,91.9279,BSNL,3G,49,-97,1.39,0.3,354,15.9,8.7,POOR,0.89
N001521,2026-06-21 12:00:00,Arunachal Pradesh,West Kameng,27.3343,92.2957,BSNL,2G,27,-94,1.29,0.24,427,25.1,13.8,POOR,0.96
N001522,2026-06-21 12:03:00,Arunachal Pradesh,Papum Pare,26.9873,93.5272,Jio,5G,96,-74,124.1,25.3,29,1.3,0.7,GOOD,0.95
N001523,2026-06-21 12:06:00,Arunachal Pradesh,East Siang,28.1664,95.3181,BSNL,4G,93,-61,86.7,39.6,26,0.5,0.3,GOOD,0.9
N001524,2026-06-21 12:09:00,Arunachal Pradesh,Lower Subansiri,27.5117,93.9065,BSNL,2G,67,-86,7.2,4.5,123,3.9,2.1,POOR,0.89
N001525,2026-06-21 12:12:00,Assam,Kamrup Metropolitan,26.2205,91.7451,BSNL,4G,94,-73,121.7,17.3,18,0.5,0.3,GOOD,0.97
N001526,2026-06-21 12:15:00,Assam,Kamrup Rural,26.159,91.5348,Jio,5G,95,-57,114.0,13.5,32,0.6,0.3,GOOD,0.94
N001527,2026-06-21 12:18:00,Assam,Darrang,26.5067,92.1641,Airtel,5G,99,-66,46.4,25.8,26,0.5,0.3,GOOD,0.97
N001528,2026-06-21 12:21:00,Assam,Sonitpur,26.7257,92.9257,BSNL,5G,98,-72,37.4,22.3,20,0.7,0.4,GOOD,0.96
N001529,2026-06-21 12:24:00,Assam,Dibrugarh,27.5545,94.8922,BSNL,5G,96,-56,63.2,14.4,32,1.0,0.6,GOOD,0.93
N001530,2026-06-21 12:27:00,Assam,Cachar,24.8757,92.8997,Airtel,5G,97,-65,108.2,37.3,19,0.2,0.1,GOOD,0.96
N001531,2026-06-21 12:30:00,Assam,Nagaon,26.4349,92.7967,BSNL,4G,92,-69,91.8,35.8,31,0.9,0.5,GOOD,0.85
N001532,2026-06-21 12:33:00,Meghalaya,East Khasi Hills,25.639,92.0054,Jio,2G,85,-85,7.0,4.7,98,2.0,1.1,POOR,0.93
N001533,2026-06-21 12:36:00,Meghalaya,West Khasi Hills,25.3624,91.1939,Jio,4G,70,-81,9.3,4.7,85,5.3,2.9,OK,0.92
N001534,2026-06-21 12:39:00,Meghalaya,Ri-Bhoi,25.8712,91.9232,Airtel,4G,93,-69,30.0,27.8,42,0.8,0.4,GOOD,0.97
N001535,2026-06-21 12:42:00,Meghalaya,West Jaintia Hills,25.4956,92.2592,Jio,3G,79,-97,9.9,4.0,133,6.2,3.4,POOR,0.98
N001536,2026-06-21 12:45:00,Sikkim,East Sikkim,27.4215,88.7208,BSNL,4G,81,-85,5.8,1.2,92,2.6,1.4,OK,0.92
N001537,2026-06-21 12:48:00,Sikkim,North Sikkim,27.5675,88.622,Airtel,NO_SERVICE,28,-100,0.2,0.27,557,19.3,10.6,NO_NETWORK,0.96
N001538,2026-06-21 12:51:00,Sikkim,South Sikkim,27.0841,88.3535,Airtel,2G,82,-83,11.3,3.6,98,2.7,1.5,POOR,0.92
N001539,2026-06-21 12:54:00,Nagaland,Kohima,25.5731,93.967,BSNL,3G,73,-93,5.7,2.5,75,3.1,1.7,POOR,0.94
N001540,2026-06-21 12:57:00,Nagaland,Dimapur,26.0065,93.6687,Jio,5G,97,-53,83.7,36.3,47,0.8,0.4,GOOD,0.9
N001541,2026-06-21 13:00:00,Nagaland,Mokokchung,26.193,94.4819,Airtel,3G,79,-89,4.6,3.5,98,4.4,2.4,POOR,0.92
N001542,2026-06-21 13:03:00,Manipur,Imphal West,24.894,94.0692,Jio,4G,96,-70,31.7,30.3,38,1.3,0.7,GOOD,0.87
N001543,2026-06-21 13:06:00,Manipur,Bishnupur,24.6183,93.9094,BSNL,3G,77,-87,13.9,3.1,138,2.9,1.6,POOR,0.87
N001544,2026-06-21 13:09:00,Manipur,Senapati,25.3244,94.1413,BSNL,4G,80,-78,5.0,5.0,69,4.4,2.4,OK,0.87
N001545,2026-06-21 13:12:00,Mizoram,Aizawl,23.6822,92.653,BSNL,4G,73,-80,4.7,2.0,137,5.1,2.8,OK,0.91
