road_id,road_name,state,district,start_lat,start_lon,end_lat,end_lon,length_km,road_type,surface_type,one_way,bridge,tunnel,elevation_m,slope_percent,river_crossing,road_condition,current_system_score
NH-37,Upper Assam Hwy Sec-19,Assam,Dibrugarh,27.3837,94.9283,27.4282,94.9701,8.3,NH,Asphalt,0,1,0,97,1.6,1,GOOD,0.116
NH-37,Silchar-Badarpur Corridor Sec-20,Assam,Cachar,24.8003,92.6609,24.8373,92.6886,9.4,NH,Asphalt,0,1,0,53,1.1,1,POOR,0.538
NH-27,Kaziranga Bypass Sec-1,Assam,Nagaon,26.385,92.7546,26.4236,92.7948,8.4,NH,Asphalt,1,1,0,21,0.4,0,GOOD,0.174
NH-206,Shillong-Dawki Hwy Sec-2,Meghalaya,East Khasi Hills,25.7277,91.8148,25.7611,91.8334,5.6,NH,Asphalt,0,0,0,1479,28.3,0,POOR,0.615
NH-127B,Nongstoin Road Sec-3,Meghalaya,West Khasi Hills,25.4523,91.2702,25.4881,91.3148,4.8,NH,Asphalt,0,0,0,1326,29.6,0,POOR,0.54
NH-06,Guwahati-Shillong Expressway Sec-4,Meghalaya,Ri-Bhoi,25.7549,91.8318,25.7979,91.847,5.0,NH,Asphalt,0,0,0,533,17.9,0,FAIR,0.431
NH-06,Jowai Bypass Sec-5,Meghalaya,West Jaintia Hills,25.3355,92.2921,25.3552,92.3163,13.1,NH,Asphalt,0,0,0,1355,26.1,0,POOR,0.579
NH-10,Sevoke-Gangtok Hwy Sec-6,Sikkim,East Sikkim,27.45,88.6175,27.4826,88.6589,5.5,NH,Asphalt,0,1,0,1684,42.4,0,CRITICAL,0.799
NH-310,Mangan-Chungthang Road Sec-7,Sikkim,North Sikkim,27.3611,88.4425,27.3832,88.4768,15.6,NH,Asphalt,0,1,1,2473,46.1,0,CRITICAL,0.842
NH-510,Namchi-Jorethang Rd Sec-8,Sikkim,South Sikkim,27.2055,88.2728,27.2502,88.2913,8.9,NH,Asphalt,0,1,0,1323,34.4,1,POOR,0.669
NH-29,Dimapur-Kohima Corridor Sec-9,Nagaland,Kohima,25.5401,94.0508,25.5646,94.0721,8.9,NH,Asphalt,0,0,0,1481,33.8,0,POOR,0.633
NH-29,Dimapur Gateway Sec-10,Nagaland,Dimapur,26.0074,93.5967,26.0368,93.6274,13.1,NH,Asphalt,0,0,0,239,1.8,0,GOOD,0.058
NH-02,Mokokchung-Amguri Rd Sec-11,Nagaland,Mokokchung,26.4148,94.4362,26.4426,94.4733,13.7,NH,Asphalt,0,0,0,1362,29.5,0,POOR,0.526
NH-02,Imphal Ring Road Sec-12,Manipur,Imphal West,24.9178,94.0082,24.9413,94.0317,11.5,NH,Asphalt,0,0,0,776,1.3,0,GOOD,0.144
NH-02,Imphal-Churachandpur Hwy Sec-13,Manipur,Bishnupur,24.6552,93.6557,24.6887,93.6823,12.9,NH,Asphalt,0,1,0,817,5.8,1,POOR,0.522
NH-02,Mao-Maram Highway Sec-14,Manipur,Senapati,25.1237,93.912,25.1602,93.9313,17.5,NH,Asphalt,0,0,0,1198,27.6,0,POOR,0.611
NH-54,Silchar-Aizawl Hwy Sec-15,Mizoram,Aizawl,23.7016,92.7765,23.7373,92.8196,10.2,NH,Asphalt,0,0,0,1140,31.3,0,POOR,0.64
NH-54,Vairengte-Kolasib Corridor Sec-16,Mizoram,Kolasib,24.2446,92.57,24.2866,92.6087,14.2,NH,Asphalt,0,0,0,651,26.2,0,POOR,0.618
NH-54,Aizawl-Lunglei Road Sec-17,Mizoram,Lunglei,22.9633,92.5947,22.9871,92.6221,14.6,NH,Asphalt,0,0,0,1022,29.4,0,POOR,0.678
NH-08,Assam-Agartala National Hwy Sec-18,Tripura,West Tripura,23.9593,91.3488,23.9782,91.3892,17.8,NH,Asphalt,0,0,0,50,4.0,0,GOOD,0.105
NH-08,Agartala-Udaipur Hwy Sec-19,Tripura,Sipahijala,23.7272,91.3938,23.7698,91.4174,17.3,NH,Concrete,0,0,0,60,1.1,0,GOOD,0.225
NH-08,Ambassa Corridor Sec-20,Tripura,Dhalai,23.7813,91.8351,23.8029,91.8745,14.1,NH,Asphalt,0,0,0,110,14.2,0,FAIR,0.403
NH-13,Bhalukpong-Tawang Hwy Sec-1,Arunachal Pradesh,Tawang,27.4474,91.7634,27.4656,91.7824,15.8,NH,Asphalt,0,0,1,2903,45.1,0,CRITICAL,0.78
NH-13,Trans-Arunachal Hwy Sec-2,Arunachal Pradesh,West Kameng,27.3624,92.3563,27.3812,92.3895,16.4,NH,Asphalt,0,0,0,2193,35.5,0,POOR,0.619
NH-415,Itanagar-Naharlagun Corridor Sec-3,Arunachal Pradesh,Papum Pare,26.9857,93.6257,27.0201,93.6595,12.9,NH,Asphalt,0,0,0,272,19.1,0,FAIR,0.271
NH-515,Pasighat Corridor Sec-4,Arunachal Pradesh,East Siang,28.212,95.3283,28.2288,95.3654,16.5,NH,Asphalt,0,1,0,154,10.6,0,FAIR,0.408
NH-13,Ziro-Yachuli Road Sec-5,Arunachal Pradesh,Lower Subansiri,27.4829,93.7381,27.5135,93.7656,11.1,NH,Asphalt,0,0,0,1601,30.6,0,POOR,0.572
NH-27,East-West Corridor Sec-6,Assam,Kamrup Metropolitan,26.2679,91.7355,26.289,91.7671,9.2,NH,Asphalt,0,1,0,20,2.1,0,GOOD,0.108
NH-27,Amingaon-Rangia Hwy Sec-7,Assam,Kamrup Rural,26.2285,91.4975,26.2556,91.5337,13.5,NH,Concrete,1,1,0,53,0.4,0,GOOD,0.181
NH-15,North Bank Hwy Sec-8,Assam,Darrang,26.569,92.0169,26.5945,92.0458,8.0,NH,Asphalt,0,1,0,20,2.3,0,GOOD,0.178
NH-15,Tezpur-Biswanath Hwy Sec-9,Assam,Sonitpur,26.5366,92.8782,26.5685,92.9012,6.3,NH,Concrete,0,1,0,80,2.2,1,GOOD,0.092
NH-37,Upper Assam Hwy Sec-10,Assam,Dibrugarh,27.3934,94.8954,27.4255,94.9114,6.4,NH,Concrete,0,1,0,122,0.4,1,GOOD,0.056
NH-37,Silchar-Badarpur Corridor Sec-11,Assam,Cachar,24.8864,92.7266,24.9259,92.7672,14.5,NH,Asphalt,0,1,0,64,0.4,1,POOR,0.55
NH-27,Kaziranga Bypass Sec-12,Assam,Nagaon,26.2663,92.6578,26.301,92.68,5.9,NH,Concrete,0,1,0,29,0.4,0,GOOD,0.164
NH-206,Shillong-Dawki Hwy Sec-13,Meghalaya,East Khasi Hills,25.5701,91.8886,25.6066,91.9324,13.2,NH,Asphalt,0,0,0,1543,30.2,0,POOR,0.652
NH-127B,Nongstoin Road Sec-14,Meghalaya,West Khasi Hills,25.5428,91.1634,25.5631,91.1921,7.4,NH,Asphalt,0,0,0,1267,26.2,0,POOR,0.663
NH-06,Guwahati-Shillong Expressway Sec-15,Meghalaya,Ri-Bhoi,25.9396,92.0227,25.9679,92.0592,7.4,NH,Asphalt,0,0,0,515,15.7,0,FAIR,0.356
NH-06,Jowai Bypass Sec-16,Meghalaya,West Jaintia Hills,25.4706,92.1342,25.5025,92.1667,7.0,NH,Asphalt,0,0,0,1284,27.8,0,POOR,0.623
NH-10,Sevoke-Gangtok Hwy Sec-17,Sikkim,East Sikkim,27.2403,88.5596,27.2804,88.5755,7.0,NH,Asphalt,0,1,0,1703,41.0,1,CRITICAL,0.797
NH-310,Mangan-Chungthang Road Sec-18,Sikkim,North Sikkim,27.5884,88.6858,27.6081,88.7295,16.8,NH,Asphalt,0,1,1,2505,46.8,0,CRITICAL,0.864
NH-510,Namchi-Jorethang Rd Sec-19,Sikkim,South Sikkim,27.2765,88.2259,27.2979,88.2533,6.8,NH,Asphalt,0,1,0,1349,36.3,0,POOR,0.497
NH-29,Dimapur-Kohima Corridor Sec-20,Nagaland,Kohima,25.59,94.1006,25.608,94.1284,8.9,NH,Asphalt,0,0,0,1439,34.7,0,POOR,0.535
NH-29,Dimapur Gateway Sec-1,Nagaland,Dimapur,25.9777,93.6515,26.0183,93.6688,8.6,NH,Asphalt,0,1,0,176,3.5,0,GOOD,0.177
NH-02,Mokokchung-Amguri Rd Sec-2,Nagaland,Mokokchung,26.4532,94.6539,26.4848,94.6732,16.6,NH,Asphalt,0,0,0,1376,31.4,0,POOR,0.454
NH-02,Imphal Ring Road Sec-3,Manipur,Imphal West,24.9611,93.7988,24.9859,93.8247,17.5,NH,Asphalt,0,1,0,785,3.4,0,GOOD,0.194
NH-02,Imphal-Churachandpur Hwy Sec-4,Manipur,Bishnupur,24.6101,93.7328,24.6488,93.7735,11.8,NH,Asphalt,0,1,0,813,5.0,0,GOOD,0.217
NH-02,Mao-Maram Highway Sec-5,Manipur,Senapati,25.2457,93.9322,25.2703,93.9754,8.1,NH,Asphalt,0,0,0,1261,30.8,0,POOR,0.542
NH-54,Silchar-Aizawl Hwy Sec-6,Mizoram,Aizawl,23.6991,92.633,23.7178,92.6697,10.8,NH,Asphalt,0,0,0,1115,32.0,0,POOR,0.553
NH-54,Vairengte-Kolasib Corridor Sec-7,Mizoram,Kolasib,24.0972,92.6739,24.1345,92.7037,6.7,NH,Asphalt,0,0,0,589,22.8,0,FAIR,0.42
NH-54,Aizawl-Lunglei Road Sec-8,Mizoram,Lunglei,22.9011,92.7651,22.9279,92.7875,4.8,NH,Asphalt,0,0,0,1018,31.3,0,POOR,0.628
NH-08,Assam-Agartala National Hwy Sec-9,Tripura,West Tripura,23.8924,91.1923,23.9174,91.2333,12.3,NH,Asphalt,0,0,0,86,1.5,0,GOOD,0.108
NH-08,Agartala-Udaipur Hwy Sec-10,Tripura,Sipahijala,23.675,91.4201,23.7049,91.4566,6.1,NH,Asphalt,0,0,0,20,2.4,0,GOOD,0.115
NH-08,Ambassa Corridor Sec-11,Tripura,Dhalai,23.8593,91.789,23.8924,91.8294,12.4,NH,Asphalt,0,0,0,176,10.8,0,FAIR,0.386
NH-13,Bhalukpong-Tawang Hwy Sec-12,Arunachal Pradesh,Tawang,27.5988,91.9477,27.6139,91.9798,10.4,NH,Asphalt,0,0,1,2940,45.4,0,CRITICAL,0.824
NH-13,Trans-Arunachal Hwy Sec-13,Arunachal Pradesh,West Kameng,27.2152,92.5456,27.2351,92.5705,13.5,NH,Asphalt,0,0,1,2205,40.2,0,CRITICAL,0.736
NH-415,Itanagar-Naharlagun Corridor Sec-14,Arunachal Pradesh,Papum Pare,27.2168,93.4999,27.2497,93.5377,16.8,NH,Asphalt,0,0,0,306,18.3,0,FAIR,0.312
NH-515,Pasighat Corridor Sec-15,Arunachal Pradesh,East Siang,28.0259,95.3705,28.0625,95.3919,14.1,NH,Asphalt,0,1,0,185,7.0,0,GOOD,0.23
NH-13,Ziro-Yachuli Road Sec-16,Arunachal Pradesh,Lower Subansiri,27.4614,93.9744,27.5009,93.9935,17.3,NH,Asphalt,0,0,0,1530,32.6,0,POOR,0.608
NH-27,East-West Corridor Sec-17,Assam,Kamrup Metropolitan,26.2157,91.8119,26.2591,91.8425,6.3,NH,Concrete,0,1,0,106,3.5,0,GOOD,0.247
NH-27,Amingaon-Rangia Hwy Sec-18,Assam,Kamrup Rural,26.2585,91.4796,26.3027,91.4986,9.4,NH,Asphalt,0,1,0,43,2.9,0,GOOD,0.203
NH-15,North Bank Hwy Sec-19,Assam,Darrang,26.4289,91.8973,26.4455,91.918,5.0,NH,Concrete,0,1,0,39,0.4,0,GOOD,0.238
NH-15,Tezpur-Biswanath Hwy Sec-20,Assam,Sonitpur,26.6418,92.6794,26.6796,92.7091,15.4,NH,Asphalt,0,1,0,108,2.3,0,GOOD,0.093
NH-37,Upper Assam Hwy Sec-1,Assam,Dibrugarh,27.5926,94.8976,27.6216,94.9277,16.2,NH,Asphalt,0,1,0,95,2.3,0,GOOD,0.204
NH-37,Silchar-Badarpur Corridor Sec-2,Assam,Cachar,24.9259,92.9112,24.9614,92.947,14.2,NH,Asphalt,0,1,0,20,0.4,0,GOOD,0.054
NH-27,Kaziranga Bypass Sec-3,Assam,Nagaon,26.2214,92.6512,26.2564,92.6769,7.7,NH,Asphalt,0,0,0,26,0.4,0,GOOD,0.184
NH-206,Shillong-Dawki Hwy Sec-4,Meghalaya,East Khasi Hills,25.4616,91.8261,25.5006,91.8688,15.2,NH,Asphalt,0,0,0,1519,28.7,0,POOR,0.558
NH-127B,Nongstoin Road Sec-5,Meghalaya,West Khasi Hills,25.4213,91.3956,25.4607,91.4118,4.7,NH,Asphalt,0,0,0,1222,27.0,0,POOR,0.53
NH-06,Guwahati-Shillong Expressway Sec-6,Meghalaya,Ri-Bhoi,25.9124,91.7696,25.9567,91.7917,9.7,NH,Asphalt,0,0,0,534,16.1,0,FAIR,0.422
NH-06,Jowai Bypass Sec-7,Meghalaya,West Jaintia Hills,25.3064,92.1067,25.3239,92.1389,15.2,NH,Asphalt,0,0,0,1272,27.9,0,POOR,0.646
NH-10,Sevoke-Gangtok Hwy Sec-8,Sikkim,East Sikkim,27.4731,88.6499,27.4977,88.6787,9.2,NH,Asphalt,0,1,0,1642,42.4,1,CRITICAL,0.705
NH-310,Mangan-Chungthang Road Sec-9,Sikkim,North Sikkim,27.586,88.5458,27.6272,88.5894,16.3,NH,Asphalt,0,1,1,2475,49.5,0,CRITICAL,0.834
NH-510,Namchi-Jorethang Rd Sec-10,Sikkim,South Sikkim,27.1536,88.2912,27.1857,88.3341,5.8,NH,Asphalt,0,1,0,1256,38.2,0,CRITICAL,0.781
NH-29,Dimapur-Kohima Corridor Sec-11,Nagaland,Kohima,25.7619,94.0266,25.8003,94.0609,6.8,NH,Asphalt,0,0,0,1427,38.2,0,CRITICAL,0.791
NH-29,Dimapur Gateway Sec-12,Nagaland,Dimapur,25.771,93.6834,25.8138,93.7267,14.6,NH,Asphalt,0,0,0,193,6.1,0,GOOD,0.216
NH-02,Mokokchung-Amguri Rd Sec-13,Nagaland,Mokokchung,26.2232,94.5306,26.2581,94.5484,7.2,NH,Asphalt,0,0,0,1283,33.4,0,POOR,0.521
NH-02,Imphal Ring Road Sec-14,Manipur,Imphal West,24.8749,93.9867,24.8982,94.0277,11.4,NH,Asphalt,0,1,0,744,0.5,1,GOOD,0.239
NH-02,Imphal-Churachandpur Hwy Sec-15,Manipur,Bishnupur,24.7805,93.7869,24.7972,93.8266,16.8,NH,Asphalt,0,1,0,766,2.3,1,POOR,0.491
NH-02,Mao-Maram Highway Sec-16,Manipur,Senapati,25.2787,93.8704,25.311,93.9152,5.6,NH,Asphalt,0,0,0,1230,31.9,0,POOR,0.602
NH-54,Silchar-Aizawl Hwy Sec-17,Mizoram,Aizawl,23.7116,92.8602,23.7472,92.8902,12.7,NH,Asphalt,0,0,0,1138,32.0,0,POOR,0.605
NH-54,Vairengte-Kolasib Corridor Sec-18,Mizoram,Kolasib,24.1914,92.6798,24.2099,92.7067,13.0,NH,Asphalt,0,0,0,568,26.7,0,POOR,0.508
NH-54,Aizawl-Lunglei Road Sec-19,Mizoram,Lunglei,22.7768,92.881,22.8138,92.8995,6.6,NH,Asphalt,0,0,0,1029,33.9,0,POOR,0.525
NH-08,Assam-Agartala National Hwy Sec-20,Tripura,West Tripura,23.8931,91.279,23.9341,91.3217,17.5,NH,Asphalt,0,0,0,20,4.4,0,GOOD,0.217
NH-08,Agartala-Udaipur Hwy Sec-1,Tripura,Sipahijala,23.7832,91.3621,23.8208,91.3813,6.1,NH,Asphalt,0,0,0,74,3.3,0,GOOD,0.202
NH-08,Ambassa Corridor Sec-2,Tripura,Dhalai,23.8326,91.9067,23.8678,91.9252,9.7,NH,Asphalt,0,0,0,173,11.9,0,FAIR,0.316
NH-13,Bhalukpong-Tawang Hwy Sec-3,Arunachal Pradesh,Tawang,27.6395,91.7445,27.6576,91.7869,5.1,NH,Asphalt,0,0,1,2843,44.0,0,CRITICAL,0.817
NH-13,Trans-Arunachal Hwy Sec-4,Arunachal Pradesh,West Kameng,27.2483,92.2936,27.2818,92.3096,6.3,NH,Asphalt,0,0,0,2147,38.5,0,CRITICAL,0.714
NH-415,Itanagar-Naharlagun Corridor Sec-5,Arunachal Pradesh,Papum Pare,27.1083,93.701,27.1336,93.7383,11.6,NH,Asphalt,0,0,0,358,17.4,0,FAIR,0.292
NH-515,Pasighat Corridor Sec-6,Arunachal Pradesh,East Siang,28.0775,95.3096,28.1056,95.3321,17.0,NH,Asphalt,0,1,0,180,11.5,0,FAIR,0.347
NH-13,Ziro-Yachuli Road Sec-7,Arunachal Pradesh,Lower Subansiri,27.5183,93.8271,27.5557,93.8485,8.5,NH,Asphalt,0,0,0,1577,32.9,0,POOR,0.47
NH-27,East-West Corridor Sec-8,Assam,Kamrup Metropolitan,26.267,91.6945,26.2878,91.7209,7.3,NH,Concrete,1,0,0,20,2.3,0,GOOD,0.219
NH-27,Amingaon-Rangia Hwy Sec-9,Assam,Kamrup Rural,26.1508,91.4157,26.1853,91.4507,8.6,NH,Asphalt,1,0,0,42,0.4,0,GOOD,0.194
NH-15,North Bank Hwy Sec-10,Assam,Darrang,26.5643,91.9073,26.6029,91.9276,5.7,NH,Concrete,0,1,0,85,3.0,0,GOOD,0.239
NH-15,Tezpur-Biswanath Hwy Sec-11,Assam,Sonitpur,26.6085,92.7754,26.6403,92.8022,11.6,NH,Asphalt,0,0,0,38,3.6,0,GOOD,0.189
NH-37,Upper Assam Hwy Sec-12,Assam,Dibrugarh,27.4499,95.0309,27.4907,95.0632,8.9,NH,Concrete,0,1,0,65,2.5,0,GOOD,0.238
NH-37,Silchar-Badarpur Corridor Sec-13,Assam,Cachar,24.7264,92.7199,24.7593,92.7462,4.7,NH,Asphalt,0,1,0,76,1.9,1,POOR,0.578
NH-27,Kaziranga Bypass Sec-14,Assam,Nagaon,26.4751,92.7112,26.4959,92.7516,17.9,NH,Asphalt,1,1,0,52,0.4,0,GOOD,0.17
NH-206,Shillong-Dawki Hwy Sec-15,Meghalaya,East Khasi Hills,25.7031,91.8677,25.7418,91.907,14.4,NH,Asphalt,0,0,0,1501,30.3,0,POOR,0.675
NH-127B,Nongstoin Road Sec-16,Meghalaya,West Khasi Hills,25.6345,91.1698,25.6495,91.2127,14.2,NH,Asphalt,0,0,0,1326,27.4,0,POOR,0.598
NH-06,Guwahati-Shillong Expressway Sec-17,Meghalaya,Ri-Bhoi,25.7627,91.9779,25.7948,92.0033,15.0,NH,Asphalt,0,0,0,596,16.9,0,FAIR,0.256
NH-06,Jowai Bypass Sec-18,Meghalaya,West Jaintia Hills,25.522,92.1174,25.5545,92.1571,15.0,NH,Asphalt,0,0,0,1371,23.5,0,FAIR,0.395
NH-10,Sevoke-Gangtok Hwy Sec-19,Sikkim,East Sikkim,27.4757,88.7068,27.4976,88.7354,6.4,NH,Asphalt,0,1,0,1650,40.1,1,CRITICAL,0.899
NH-310,Mangan-Chungthang Road Sec-20,Sikkim,North Sikkim,27.4363,88.4538,27.457,88.4969,11.9,NH,Asphalt,0,1,1,2506,49.4,1,CRITICAL,0.875
NH-510,Namchi-Jorethang Rd Sec-1,Sikkim,South Sikkim,27.0558,88.2832,27.087,88.3098,14.8,NH,Asphalt,0,1,0,1248,36.7,0,POOR,0.584
NH-29,Dimapur-Kohima Corridor Sec-2,Nagaland,Kohima,25.6692,94.0894,25.6881,94.1298,8.0,NH,Asphalt,0,0,0,1413,36.4,0,POOR,0.604
NH-29,Dimapur Gateway Sec-3,Nagaland,Dimapur,25.9651,93.6134,25.9823,93.6507,6.6,NH,Asphalt,0,1,0,200,5.0,0,GOOD,0.248
NH-02,Mokokchung-Amguri Rd Sec-4,Nagaland,Mokokchung,26.2529,94.5445,26.2721,94.574,5.2,NH,Asphalt,0,0,0,1278,30.1,0,POOR,0.471
NH-02,Imphal Ring Road Sec-5,Manipur,Imphal West,24.7076,93.8358,24.7263,93.8692,11.0,NH,Asphalt,0,1,0,759,1.5,0,GOOD,0.183
NH-02,Imphal-Churachandpur Hwy Sec-6,Manipur,Bishnupur,24.7689,93.6291,24.8006,93.6524,6.7,NH,Asphalt,0,1,0,747,3.6,0,GOOD,0.107
NH-02,Mao-Maram Highway Sec-7,Manipur,Senapati,25.2642,94.0899,25.2978,94.1182,14.2,NH,Asphalt,0,0,0,1213,30.8,0,POOR,0.597
NH-54,Silchar-Aizawl Hwy Sec-8,Mizoram,Aizawl,23.6272,92.6644,23.6448,92.6922,12.5,NH,Asphalt,0,0,0,1110,34.6,0,POOR,0.59
NH-54,Vairengte-Kolasib Corridor Sec-9,Mizoram,Kolasib,24.1603,92.7356,24.1877,92.7545,16.1,NH,Asphalt,0,0,0,638,23.8,0,FAIR,0.281
NH-54,Aizawl-Lunglei Road Sec-10,Mizoram,Lunglei,22.8355,92.6331,22.8664,92.6765,5.9,NH,Asphalt,0,0,0,977,31.6,0,POOR,0.498
NH-08,Assam-Agartala National Hwy Sec-11,Tripura,West Tripura,23.827,91.2389,23.8516,91.2825,6.6,NH,Asphalt,0,0,0,91,0.4,0,GOOD,0.174
NH-08,Agartala-Udaipur Hwy Sec-12,Tripura,Sipahijala,23.636,91.4115,23.67,91.4267,14.0,NH,Asphalt,0,0,0,73,5.0,0,GOOD,0.076
NH-08,Ambassa Corridor Sec-13,Tripura,Dhalai,23.9494,91.8577,23.9654,91.8745,4.7,NH,Asphalt,0,0,0,148,13.1,0,FAIR,0.303
NH-13,Bhalukpong-Tawang Hwy Sec-14,Arunachal Pradesh,Tawang,27.6769,91.8346,27.7191,91.8783,12.1,NH,Asphalt,0,0,1,2957,42.4,0,CRITICAL,0.884
NH-13,Trans-Arunachal Hwy Sec-15,Arunachal Pradesh,West Kameng,27.3915,92.4098,27.4296,92.4383,10.2,NH,Asphalt,0,0,0,2179,39.0,0,CRITICAL,0.772
NH-415,Itanagar-Naharlagun Corridor Sec-16,Arunachal Pradesh,Papum Pare,27.083,93.7629,27.1216,93.7966,9.5,NH,Asphalt,0,0,0,326,19.8,0,FAIR,0.348
NH-515,Pasighat Corridor Sec-17,Arunachal Pradesh,East Siang,28.129,95.1846,28.1617,95.223,9.2,NH,Asphalt,0,1,0,199,7.3,1,POOR,0.666
NH-13,Ziro-Yachuli Road Sec-18,Arunachal Pradesh,Lower Subansiri,27.6083,93.8864,27.6319,93.9267,17.3,NH,Asphalt,0,0,0,1539,30.5,0,POOR,0.502
NH-27,East-West Corridor Sec-19,Assam,Kamrup Metropolitan,26.0181,91.7934,26.0406,91.8336,6.3,NH,Asphalt,1,1,0,95,0.4,0,GOOD,0.128
NH-27,Amingaon-Rangia Hwy Sec-20,Assam,Kamrup Rural,26.1803,91.5414,26.1954,91.5577,5.3,NH,Concrete,0,0,0,23,0.4,0,GOOD,0.171
NH-15,North Bank Hwy Sec-1,Assam,Darrang,26.456,91.8988,26.4747,91.92,15.4,NH,Asphalt,0,1,0,20,3.1,1,POOR,0.624
NH-15,Tezpur-Biswanath Hwy Sec-2,Assam,Sonitpur,26.5743,92.6457,26.6017,92.6676,10.6,NH,Concrete,0,0,0,30,3.5,0,GOOD,0.23
NH-37,Upper Assam Hwy Sec-3,Assam,Dibrugarh,27.3844,95.0324,27.4277,95.0621,10.2,NH,Concrete,0,1,0,71,1.7,1,POOR,0.661
NH-37,Silchar-Badarpur Corridor Sec-4,Assam,Cachar,24.727,92.8528,24.7424,92.8707,14.3,NH,Asphalt,0,1,0,20,4.0,1,POOR,0.629
NH-27,Kaziranga Bypass Sec-5,Assam,Nagaon,26.2434,92.6842,26.2616,92.717,16.2,NH,Concrete,1,1,0,97,1.6,0,GOOD,0.096
NH-206,Shillong-Dawki Hwy Sec-6,Meghalaya,East Khasi Hills,25.4493,91.9892,25.4661,92.0067,11.4,NH,Asphalt,0,0,0,1527,28.1,0,POOR,0.456
NH-127B,Nongstoin Road Sec-7,Meghalaya,West Khasi Hills,25.4175,91.1946,25.4448,91.2126,5.2,NH,Asphalt,0,0,0,1335,29.3,0,POOR,0.538
NH-06,Guwahati-Shillong Expressway Sec-8,Meghalaya,Ri-Bhoi,25.9676,92.0073,26.004,92.0323,17.6,NH,Asphalt,0,0,0,607,16.5,0,FAIR,0.278
NH-06,Jowai Bypass Sec-9,Meghalaya,West Jaintia Hills,25.4099,92.2268,25.4493,92.2504,17.6,NH,Asphalt,0,0,0,1326,26.9,0,POOR,0.613
NH-10,Sevoke-Gangtok Hwy Sec-10,Sikkim,East Sikkim,27.4393,88.7509,27.4829,88.7807,7.2,NH,Asphalt,0,1,0,1644,40.6,1,CRITICAL,0.845
NH-310,Mangan-Chungthang Road Sec-11,Sikkim,North Sikkim,27.3839,88.6954,27.4109,88.7138,7.2,NH,Asphalt,0,1,1,2405,48.3,0,CRITICAL,0.71
NH-510,Namchi-Jorethang Rd Sec-12,Sikkim,South Sikkim,27.1687,88.3084,27.1842,88.3365,9.2,NH,Asphalt,0,1,0,1276,36.5,1,POOR,0.642
NH-29,Dimapur-Kohima Corridor Sec-13,Nagaland,Kohima,25.6235,93.9933,25.6643,94.0286,10.5,NH,Asphalt,0,0,0,1416,35.6,0,POOR,0.507
NH-29,Dimapur Gateway Sec-14,Nagaland,Dimapur,25.9629,93.8298,25.999,93.8627,11.2,NH,Asphalt,0,0,0,163,4.1,0,GOOD,0.136
NH-02,Mokokchung-Amguri Rd Sec-15,Nagaland,Mokokchung,26.4316,94.4266,26.4527,94.4584,9.0,NH,Asphalt,0,0,0,1268,33.0,0,POOR,0.604
NH-02,Imphal Ring Road Sec-16,Manipur,Imphal West,24.9487,93.897,24.9937,93.9361,15.0,NH,Asphalt,0,1,0,726,4.7,0,GOOD,0.136
NH-02,Imphal-Churachandpur Hwy Sec-17,Manipur,Bishnupur,24.514,93.7459,24.5472,93.7656,15.4,NH,Asphalt,0,1,0,794,4.4,1,POOR,0.551
NH-02,Mao-Maram Highway Sec-18,Manipur,Senapati,25.2284,94.0685,25.2716,94.1112,15.8,NH,Asphalt,0,0,0,1203,30.7,0,POOR,0.465
NH-54,Silchar-Aizawl Hwy Sec-19,Mizoram,Aizawl,23.6277,92.6767,23.6694,92.7048,6.5,NH,Asphalt,0,0,0,1095,32.2,0,POOR,0.542
NH-54,Vairengte-Kolasib Corridor Sec-20,Mizoram,Kolasib,24.3672,92.5668,24.3928,92.5837,7.7,NH,Asphalt,0,0,0,657,24.1,0,POOR,0.626
NH-54,Aizawl-Lunglei Road Sec-1,Mizoram,Lunglei,22.9594,92.8198,22.9785,92.8604,4.8,NH,Asphalt,0,0,0,1035,30.4,0,POOR,0.66
NH-08,Assam-Agartala National Hwy Sec-2,Tripura,West Tripura,23.8746,91.2569,23.8913,91.2799,10.1,NH,Concrete,0,0,0,35,2.9,0,GOOD,0.133
NH-08,Agartala-Udaipur Hwy Sec-3,Tripura,Sipahijala,23.7813,91.3154,23.8253,91.3492,4.8,NH,Concrete,0,0,0,20,4.3,0,GOOD,0.135
NH-08,Ambassa Corridor Sec-4,Tripura,Dhalai,23.7752,91.8492,23.7937,91.8776,11.1,NH,Asphalt,0,0,0,160,14.2,0,FAIR,0.391
NH-13,Bhalukpong-Tawang Hwy Sec-5,Arunachal Pradesh,Tawang,27.6574,91.9585,27.6864,92.0009,5.0,NH,Asphalt,0,0,1,2903,45.4,0,CRITICAL,0.907
NH-13,Trans-Arunachal Hwy Sec-6,Arunachal Pradesh,West Kameng,27.2293,92.4697,27.2668,92.4926,7.7,NH,Asphalt,0,0,0,2159,37.0,0,POOR,0.511
NH-415,Itanagar-Naharlagun Corridor Sec-7,Arunachal Pradesh,Papum Pare,27.1785,93.6649,27.2165,93.6965,15.6,NH,Asphalt,0,0,0,326,19.8,0,FAIR,0.338
NH-515,Pasighat Corridor Sec-8,Arunachal Pradesh,East Siang,27.9766,95.3746,28.0085,95.4106,14.1,NH,Asphalt,0,1,0,157,9.2,0,GOOD,0.209
