terrain_id,state,district,latitude,longitude,elevation_m,slope_percent,aspect,terrain_type,river_distance_km
TR001502,Meghalaya,West Khasi Hills,25.3657,91.2829,1290,25.8,NORTH,PLATEAU_ESCARPMENT,2.13
TR001503,Meghalaya,Ri-Bhoi,25.8751,91.872,553,17.1,EAST,DISSECTED_HILLS,1.67
TR001504,Meghalaya,West Jaintia Hills,25.4345,92.1809,1290,24.9,SOUTH,DISSECTED_HILLS,0.97
TR001505,Sikkim,East Sikkim,27.2921,88.5261,1618,42.4,WEST,VALLEY_GORGE,0.3
TR001506,Sikkim,North Sikkim,27.6265,88.656,2481,49.3,WEST,HIGH_ALPINE,0.14
TR001507,Sikkim,South Sikkim,27.108,88.4134,1293,37.9,WEST,VALLEY_GORGE,0.59
TR001508,Nagaland,Kohima,25.7455,94.1974,1482,38.2,SOUTH_EAST,DISSECTED_HILLS,1.66
TR001509,Nagaland,Dimapur,25.819,93.7847,146,4.6,SOUTH_WEST,PLAINS,0.73
TR001510,Nagaland,Mokokchung,26.2348,94.5517,1272,32.5,NORTH_WEST,DISSECTED_HILLS,2.46
TR001511,Manipur,Imphal West,24.8151,93.8572,796,0.4,SOUTH_EAST,RIVER_VALLEY,0.26
TR001512,Manipur,Bishnupur,24.7467,93.7216,730,1.9,SOUTH,RIVER_VALLEY,0.61
TR001513,Manipur,Senapati,25.261,94.102,1233,29.2,WEST,DISSECTED_HILLS,1.55
TR001514,Mizoram,Aizawl,23.6133,92.6348,1103,35.5,EAST,RIDGE_SLOPE,2.26
TR001515,Mizoram,Kolasib,24.3008,92.761,621,23.3,SOUTH_EAST,DISSECTED_HILLS,1.05
TR001516,Mizoram,Lunglei,22.937,92.7446,1045,29.5,EAST,RIDGE_SLOPE,2.28
TR001517,Tripura,West Tripura,23.9654,91.3765,82,3.4,NORTH_EAST,ROLLING_PLAINS,1.58
TR001518,Tripura,Sipahijala,23.7195,91.3449,81,5.2,WEST,ROLLING_PLAINS,3.09
TR001519,Tripura,Dhalai,23.7126,91.7316,160,10.1,EAST,LOW_HILLS,1.48
TR001520,Arunachal Pradesh,Tawang,27.5446,91.9279,2930,44.2,SOUTH,HIGH_ALPINE,5.28
TR001521,Arunachal Pradesh,West Kameng,27.3343,92.2957,2222,37.3,NORTH_EAST,STEEP_MOUNTAIN,4.78
TR001522,Arunachal Pradesh,Papum Pare,26.9873,93.5272,313,19.8,NORTH_WEST,DISSECTED_HILLS,0.95
TR001523,Arunachal Pradesh,East Siang,28.1664,95.3181,131,9.2,SOUTH_WEST,RIVER_VALLEY,0.21
TR001524,Arunachal Pradesh,Lower Subansiri,27.5117,93.9065,1546,33.0,SOUTH_EAST,STEEP_MOUNTAIN,2.71
TR001525,Assam,Kamrup Metropolitan,26.2205,91.7451,95,0.4,SOUTH_EAST,PLAINS,1.07
TR001526,Assam,Kamrup Rural,26.159,91.5348,56,3.2,EAST,PLAINS,0.69
TR001527,Assam,Darrang,26.5067,92.1641,48,0.4,SOUTH,FLOOD_BASIN,0.06
TR001528,Assam,Sonitpur,26.7257,92.9257,28,1.3,NORTH,RIVER_VALLEY,0.51
TR001529,Assam,Dibrugarh,27.5545,94.8922,98,2.1,SOUTH_EAST,FLOOD_BASIN,0.58
TR001530,Assam,Cachar,24.8757,92.8997,20,4.2,SOUTH,FLOOD_BASIN,0.59
TR001531,Assam,Nagaon,26.4349,92.7967,41,0.6,EAST,PLAINS,1.03
TR001532,Meghalaya,East Khasi Hills,25.639,92.0054,1522,31.7,SOUTH_EAST,PLATEAU_ESCARPMENT,2.54
TR001533,Meghalaya,West Khasi Hills,25.3624,91.1939,1287,28.6,SOUTH_WEST,PLATEAU_ESCARPMENT,1.65
TR001534,Meghalaya,Ri-Bhoi,25.8712,91.9232,603,16.7,NORTH,DISSECTED_HILLS,1.76
TR001535,Meghalaya,West Jaintia Hills,25.4956,92.2592,1383,27.6,SOUTH_EAST,DISSECTED_HILLS,1.27
TR001536,Sikkim,East Sikkim,27.4215,88.7208,1600,39.7,SOUTH_EAST,VALLEY_GORGE,0.07
TR001537,Sikkim,North Sikkim,27.5675,88.622,2406,48.6,SOUTH_EAST,HIGH_ALPINE,0.4
TR001538,Sikkim,South Sikkim,27.0841,88.3535,1279,36.3,WEST,VALLEY_GORGE,0.64
TR001539,Nagaland,Kohima,25.5731,93.967,1481,36.0,SOUTH_WEST,DISSECTED_HILLS,1.72
TR001540,Nagaland,Dimapur,26.0065,93.6687,189,6.2,WEST,PLAINS,0.72
TR001541,Nagaland,Mokokchung,26.193,94.4819,1340,31.0,SOUTH,DISSECTED_HILLS,1.93
TR001542,Manipur,Imphal West,24.894,94.0692,782,1.2,NORTH_EAST,RIVER_VALLEY,0.73
TR001543,Manipur,Bishnupur,24.6183,93.9094,813,4.7,NORTH_EAST,RIVER_VALLEY,0.43
TR001544,Manipur,Senapati,25.3244,94.1413,1275,29.7,WEST,DISSECTED_HILLS,1.54
TR001545,Mizoram,Aizawl,23.6822,92.653,1170,34.6,EAST,RIDGE_SLOPE,2.12
TR001546,Mizoram,Kolasib,24.112,92.6433,644,23.2,SOUTH_EAST,DISSECTED_HILLS,1.16
TR001547,Mizoram,Lunglei,22.9047,92.8369,1006,31.3,NORTH,RIDGE_SLOPE,2.35
TR001548,Tripura,West Tripura,23.8092,91.2604,20,0.4,EAST,ROLLING_PLAINS,1.53
TR001549,Tripura,Sipahijala,23.6279,91.2958,20,3.9,NORTH_WEST,ROLLING_PLAINS,2.81
TR001550,Tripura,Dhalai,23.8677,91.9336,191,10.8,NORTH,LOW_HILLS,1.67
TR001551,Arunachal Pradesh,Tawang,27.5631,91.8414,2959,46.7,NORTH_WEST,HIGH_ALPINE,5.43
TR001552,Arunachal Pradesh,West Kameng,27.2396,92.3148,2204,36.1,WEST,STEEP_MOUNTAIN,4.71
TR001553,Arunachal Pradesh,Papum Pare,26.9892,93.678,370,18.6,NORTH_EAST,DISSECTED_HILLS,1.4
TR001554,Arunachal Pradesh,East Siang,28.0526,95.1858,115,11.4,NORTH,RIVER_VALLEY,0.39
TR001555,Arunachal Pradesh,Lower Subansiri,27.6855,93.8605,1552,30.5,NORTH,STEEP_MOUNTAIN,2.79
TR001556,Assam,Kamrup Metropolitan,26.0814,91.743,20,0.6,NORTH_WEST,PLAINS,1.19
TR001557,Assam,Kamrup Rural,26.126,91.5578,99,0.4,EAST,PLAINS,0.86
TR001558,Assam,Darrang,26.4285,92.162,31,3.0,EAST,FLOOD_BASIN,0.19
TR001559,Assam,Sonitpur,26.7295,92.7892,33,2.3,SOUTH,RIVER_VALLEY,0.29
TR001560,Assam,Dibrugarh,27.3362,94.9064,87,1.1,EAST,FLOOD_BASIN,0.74
TR001561,Assam,Cachar,24.9177,92.7715,57,3.5,NORTH,FLOOD_BASIN,0.05
TR001562,Assam,Nagaon,26.2368,92.7249,101,0.7,WEST,PLAINS,0.74
TR001563,Meghalaya,East Khasi Hills,25.6887,91.8409,1532,31.1,SOUTH_EAST,PLATEAU_ESCARPMENT,2.36
TR001564,Meghalaya,West Khasi Hills,25.4762,91.3801,1263,28.2,WEST,PLATEAU_ESCARPMENT,2.17
TR001565,Meghalaya,Ri-Bhoi,26.017,91.9508,572,14.4,NORTH_WEST,DISSECTED_HILLS,1.36
TR001566,Meghalaya,West Jaintia Hills,25.3074,92.239,1368,27.0,NORTH_WEST,DISSECTED_HILLS,1.21
TR001567,Sikkim,East Sikkim,27.226,88.6243,1614,44.3,SOUTH_EAST,VALLEY_GORGE,0.2
TR001568,Sikkim,North Sikkim,27.5773,88.6872,2456,46.9,EAST,HIGH_ALPINE,0.36
TR001569,Sikkim,South Sikkim,27.2891,88.2361,1359,36.4,SOUTH_EAST,VALLEY_GORGE,0.78
TR001570,Nagaland,Kohima,25.6076,94.0203,1486,36.8,EAST,DISSECTED_HILLS,2.13
TR001571,Nagaland,Dimapur,25.8901,93.8196,212,2.9,SOUTH_WEST,PLAINS,1.03
TR001572,Nagaland,Mokokchung,26.3224,94.6502,1303,30.7,NORTH_EAST,DISSECTED_HILLS,2.12
TR001573,Manipur,Imphal West,24.9249,93.882,757,0.4,NORTH_EAST,RIVER_VALLEY,0.89
TR001574,Manipur,Bishnupur,24.6449,93.7001,733,2.3,EAST,RIVER_VALLEY,0.11
TR001575,Manipur,Senapati,25.202,93.9822,1211,27.3,WEST,DISSECTED_HILLS,1.77
TR001576,Mizoram,Aizawl,23.6315,92.7816,1108,32.4,SOUTH_EAST,RIDGE_SLOPE,1.96
TR001577,Mizoram,Kolasib,24.1938,92.6273,598,26.7,SOUTH_EAST,DISSECTED_HILLS,1.53
TR001578,Mizoram,Lunglei,22.7456,92.6619,1036,31.9,NORTH_EAST,RIDGE_SLOPE,2.57
TR001579,Tripura,West Tripura,23.9072,91.2523,20,0.9,NORTH_WEST,ROLLING_PLAINS,1.16
TR001580,Tripura,Sipahijala,23.6509,91.1816,20,2.5,SOUTH,ROLLING_PLAINS,2.7
TR001581,Tripura,Dhalai,23.9658,91.7807,155,12.9,SOUTH_EAST,LOW_HILLS,1.51
TR001582,Arunachal Pradesh,Tawang,27.6025,91.945,2878,44.8,NORTH,HIGH_ALPINE,5.24
TR001583,Arunachal Pradesh,West Kameng,27.3684,92.416,2240,40.3,NORTH_EAST,STEEP_MOUNTAIN,4.49
TR001584,Arunachal Pradesh,Papum Pare,27.246,93.7012,328,20.8,NORTH_WEST,DISSECTED_HILLS,1.57
TR001585,Arunachal Pradesh,East Siang,28.0825,95.1885,199,9.0,NORTH_EAST,RIVER_VALLEY,0.69
TR001586,Arunachal Pradesh,Lower Subansiri,27.4868,93.9716,1500,30.2,NORTH_EAST,STEEP_MOUNTAIN,3.15
TR001587,Assam,Kamrup Metropolitan,26.0765,91.6615,82,0.6,NORTH,PLAINS,0.78
TR001588,Assam,Kamrup Rural,26.2247,91.5875,63,0.4,WEST,PLAINS,0.45
TR001589,Assam,Darrang,26.4622,91.902,20,0.6,SOUTH_WEST,FLOOD_BASIN,0.13
TR001590,Assam,Sonitpur,26.5257,92.8095,53,4.0,NORTH_EAST,RIVER_VALLEY,0.39
TR001591,Assam,Dibrugarh,27.4742,95.0026,161,1.7,NORTH_WEST,FLOOD_BASIN,0.37
TR001592,Assam,Cachar,24.7617,92.8547,22,0.7,SOUTH,FLOOD_BASIN,0.38
TR001593,Assam,Nagaon,26.2917,92.5972,80,0.4,SOUTH_WEST,PLAINS,1.04
TR001594,Meghalaya,East Khasi Hills,25.4689,92.02,1507,30.4,NORTH,PLATEAU_ESCARPMENT,2.54
TR001595,Meghalaya,West Khasi Hills,25.5618,91.2339,1334,29.0,NORTH_WEST,PLATEAU_ESCARPMENT,1.87
TR001596,Meghalaya,Ri-Bhoi,25.8678,91.7543,602,17.2,SOUTH,DISSECTED_HILLS,1.3
TR001597,Meghalaya,West Jaintia Hills,25.3093,92.2996,1355,25.7,NORTH_EAST,DISSECTED_HILLS,0.93
TR001598,Sikkim,East Sikkim,27.4805,88.5694,1666,41.3,WEST,VALLEY_GORGE,0.05
TR001599,Sikkim,North Sikkim,27.5804,88.6091,2391,46.6,SOUTH,HIGH_ALPINE,0.29
TR001600,Sikkim,South Sikkim,27.0779,88.2028,1335,33.8,EAST,VALLEY_GORGE,0.33
TR001601,Nagaland,Kohima,25.8015,94.0659,1391,37.4,NORTH_WEST,DISSECTED_HILLS,1.96
TR001602,Nagaland,Dimapur,25.9993,93.6438,198,6.1,SOUTH_EAST,PLAINS,0.67
TR001603,Nagaland,Mokokchung,26.3229,94.5812,1337,29.5,NORTH,DISSECTED_HILLS,1.98
TR001604,Manipur,Imphal West,24.9133,93.9056,836,1.1,SOUTH_WEST,RIVER_VALLEY,0.58
TR001605,Manipur,Bishnupur,24.5335,93.6726,804,3.8,SOUTH_WEST,RIVER_VALLEY,0.49
TR001606,Manipur,Senapati,25.2795,93.8796,1206,30.7,SOUTH_EAST,DISSECTED_HILLS,1.23
TR001607,Mizoram,Aizawl,23.8572,92.8242,1182,33.1,NORTH_EAST,RIDGE_SLOPE,2.26
TR001608,Mizoram,Kolasib,24.1276,92.7334,638,25.4,SOUTH,DISSECTED_HILLS,1.35
TR001609,Mizoram,Lunglei,22.9342,92.8549,960,33.7,EAST,RIDGE_SLOPE,2.67
TR001610,Tripura,West Tripura,23.9644,91.1524,95,1.2,WEST,ROLLING_PLAINS,1.5
TR001611,Tripura,Sipahijala,23.6071,91.1985,38,2.8,NORTH,ROLLING_PLAINS,2.78
TR001612,Tripura,Dhalai,23.9277,91.9651,108,9.7,EAST,LOW_HILLS,1.95
TR001613,Arunachal Pradesh,Tawang,27.5958,91.8043,2890,43.0,NORTH_EAST,HIGH_ALPINE,5.0
TR001614,Arunachal Pradesh,West Kameng,27.286,92.2735,2234,36.6,NORTH_EAST,STEEP_MOUNTAIN,4.7
TR001615,Arunachal Pradesh,Papum Pare,27.2377,93.7417,285,16.8,EAST,DISSECTED_HILLS,1.15
TR001616,Arunachal Pradesh,East Siang,28.1038,95.205,156,8.9,SOUTH_WEST,RIVER_VALLEY,0.17
TR001617,Arunachal Pradesh,Lower Subansiri,27.6392,93.9605,1607,31.2,NORTH_WEST,STEEP_MOUNTAIN,2.62
TR001618,Assam,Kamrup Metropolitan,26.066,91.6884,20,2.8,SOUTH_WEST,PLAINS,0.89
TR001619,Assam,Kamrup Rural,26.106,91.4339,74,1.5,NORTH,PLAINS,0.85
TR001620,Assam,Darrang,26.4896,92.0547,20,3.5,NORTH,FLOOD_BASIN,0.65
TR001621,Assam,Sonitpur,26.597,92.9096,106,0.4,NORTH_EAST,RIVER_VALLEY,0.33
TR001622,Assam,Dibrugarh,27.5985,94.8946,86,1.4,WEST,FLOOD_BASIN,0.43
TR001623,Assam,Cachar,24.7138,92.6456,20,0.8,NORTH_WEST,FLOOD_BASIN,0.2
TR001624,Assam,Nagaon,26.2239,92.7596,33,2.8,NORTH,PLAINS,0.96
TR001625,Meghalaya,East Khasi Hills,25.616,91.8793,1489,32.0,NORTH_WEST,PLATEAU_ESCARPMENT,2.52
TR001626,Meghalaya,West Khasi Hills,25.5458,91.2119,1340,28.9,SOUTH_EAST,PLATEAU_ESCARPMENT,1.57
TR001627,Meghalaya,Ri-Bhoi,25.9052,91.9063,503,14.5,SOUTH_WEST,DISSECTED_HILLS,1.64
TR001628,Meghalaya,West Jaintia Hills,25.3203,92.2868,1294,28.0,WEST,DISSECTED_HILLS,0.93
TR001629,Sikkim,East Sikkim,27.3416,88.5631,1651,43.1,EAST,VALLEY_GORGE,0.14
TR001630,Sikkim,North Sikkim,27.4229,88.6391,2397,46.6,SOUTH_EAST,HIGH_ALPINE,0.43
TR001631,Sikkim,South Sikkim,27.1739,88.3955,1285,35.3,NORTH_EAST,VALLEY_GORGE,0.73
TR001632,Nagaland,Kohima,25.7577,94.0028,1419,36.3,EAST,DISSECTED_HILLS,1.74
TR001633,Nagaland,Dimapur,26.0479,93.7328,219,4.7,NORTH_WEST,PLAINS,0.69
TR001634,Nagaland,Mokokchung,26.3271,94.6206,1369,28.8,NORTH_WEST,DISSECTED_HILLS,2.07
TR001635,Manipur,Imphal West,24.96,93.979,750,3.6,SOUTH,RIVER_VALLEY,0.47
TR001636,Manipur,Bishnupur,24.6828,93.8229,769,4.0,NORTH,RIVER_VALLEY,0.27
TR001637,Manipur,Senapati,25.2835,94.1489,1268,28.5,NORTH_EAST,DISSECTED_HILLS,1.36
TR001638,Mizoram,Aizawl,23.6086,92.8304,1186,30.7,WEST,RIDGE_SLOPE,1.89
TR001639,Mizoram,Kolasib,24.0711,92.5969,579,24.3,NORTH_WEST,DISSECTED_HILLS,1.09
TR001640,Mizoram,Lunglei,22.8742,92.8205,1064,30.7,EAST,RIDGE_SLOPE,2.73
TR001641,Tripura,West Tripura,23.7431,91.1921,20,1.4,NORTH_WEST,ROLLING_PLAINS,1.0
TR001642,Tripura,Sipahijala,23.494,91.1966,20,2.7,SOUTH,ROLLING_PLAINS,2.96
TR001643,Tripura,Dhalai,23.9738,91.808,83,10.5,SOUTH_WEST,LOW_HILLS,1.53
TR001644,Arunachal Pradesh,Tawang,27.5018,91.788,2862,43.7,WEST,HIGH_ALPINE,5.31
TR001645,Arunachal Pradesh,West Kameng,27.1681,92.2723,2247,36.8,NORTH_EAST,STEEP_MOUNTAIN,4.32
TR001646,Arunachal Pradesh,Papum Pare,27.1998,93.5078,343,19.9,SOUTH_EAST,DISSECTED_HILLS,1.02
TR001647,Arunachal Pradesh,East Siang,28.1968,95.2675,125,8.5,WEST,RIVER_VALLEY,0.39
TR001648,Arunachal Pradesh,Lower Subansiri,27.4514,93.8381,1602,34.9,WEST,STEEP_MOUNTAIN,3.12
TR001649,Assam,Kamrup Metropolitan,26.258,91.6058,20,3.1,EAST,PLAINS,0.64
TR001650,Assam,Kamrup Rural,26.0919,91.5718,86,0.4,WEST,PLAINS,0.74
TR001651,Assam,Darrang,26.5951,91.9544,20,2.4,EAST,FLOOD_BASIN,0.43
TR001652,Assam,Sonitpur,26.7401,92.7309,37,1.2,NORTH_WEST,RIVER_VALLEY,0.28
TR001653,Assam,Dibrugarh,27.5615,95.0239,156,0.8,SOUTH_EAST,FLOOD_BASIN,0.53
TR001654,Assam,Cachar,24.83,92.8471,65,1.7,SOUTH,FLOOD_BASIN,0.38
TR001655,Assam,Nagaon,26.2147,92.6866,100,2.9,SOUTH,PLAINS,0.94
TR001656,Meghalaya,East Khasi Hills,25.5411,91.899,1452,29.6,NORTH_WEST,PLATEAU_ESCARPMENT,2.19
TR001657,Meghalaya,West Khasi Hills,25.5684,91.3247,1283,27.9,WEST,PLATEAU_ESCARPMENT,1.93
TR001658,Meghalaya,Ri-Bhoi,25.9414,91.9672,573,14.2,EAST,DISSECTED_HILLS,1.39
TR001659,Meghalaya,West Jaintia Hills,25.3609,92.309,1320,24.6,NORTH_EAST,DISSECTED_HILLS,1.13
TR001660,Sikkim,East Sikkim,27.302,88.5037,1697,41.4,EAST,VALLEY_GORGE,0.21
TR001661,Sikkim,North Sikkim,27.3903,88.4252,2446,48.6,NORTH_EAST,HIGH_ALPINE,0.2
TR001662,Sikkim,South Sikkim,27.0323,88.3537,1283,35.8,NORTH_EAST,VALLEY_GORGE,0.45
TR001663,Nagaland,Kohima,25.6478,94.2,1420,34.7,EAST,DISSECTED_HILLS,1.57
TR001664,Nagaland,Dimapur,25.8893,93.6572,144,3.1,NORTH_EAST,PLAINS,0.7
TR001665,Nagaland,Mokokchung,26.4278,94.5238,1342,28.9,NORTH_WEST,DISSECTED_HILLS,2.03
TR001666,Manipur,Imphal West,24.7353,93.8224,771,0.4,SOUTH_WEST,RIVER_VALLEY,0.38
TR001667,Manipur,Bishnupur,24.5414,93.7133,748,4.7,NORTH,RIVER_VALLEY,0.55
TR001668,Manipur,Senapati,25.3636,93.9172,1267,32.0,NORTH_EAST,DISSECTED_HILLS,1.8
TR001669,Mizoram,Aizawl,23.8028,92.7895,1186,31.8,EAST,RIDGE_SLOPE,2.25
TR001670,Mizoram,Kolasib,24.1546,92.634,601,26.7,WEST,DISSECTED_HILLS,1.48
TR001671,Mizoram,Lunglei,22.9573,92.5936,1043,31.6,NORTH,RIDGE_SLOPE,2.74
TR001672,Tripura,West Tripura,23.7263,91.2561,20,3.2,EAST,ROLLING_PLAINS,1.09
TR001673,Tripura,Sipahijala,23.5551,91.3381,42,4.3,SOUTH_WEST,ROLLING_PLAINS,3.02
TR001674,Tripura,Dhalai,23.8384,91.9376,120,13.7,SOUTH_EAST,LOW_HILLS,1.63
TR001675,Arunachal Pradesh,Tawang,27.7187,91.8347,2896,44.2,EAST,HIGH_ALPINE,5.31
TR001676,Arunachal Pradesh,West Kameng,27.2269,92.4392,2156,37.0,SOUTH,STEEP_MOUNTAIN,4.73
TR001677,Arunachal Pradesh,Papum Pare,27.1003,93.6643,305,17.7,SOUTH,DISSECTED_HILLS,1.22
TR001678,Arunachal Pradesh,East Siang,28.1217,95.297,194,10.2,NORTH,RIVER_VALLEY,0.34
TR001679,Arunachal Pradesh,Lower Subansiri,27.5761,93.8503,1504,34.5,SOUTH_WEST,STEEP_MOUNTAIN,2.65
TR001680,Assam,Kamrup Metropolitan,26.2803,91.6853,75,2.7,NORTH_EAST,PLAINS,1.14
TR001681,Assam,Kamrup Rural,26.2072,91.5293,46,0.4,SOUTH,PLAINS,0.6
TR001682,Assam,Darrang,26.4623,91.9375,20,0.4,NORTH_WEST,FLOOD_BASIN,0.68
TR001683,Assam,Sonitpur,26.6755,92.734,39,0.4,NORTH,RIVER_VALLEY,0.61
TR001684,Assam,Dibrugarh,27.3324,94.9687,110,0.4,EAST,FLOOD_BASIN,0.28
TR001685,Assam,Cachar,24.9567,92.7447,20,0.5,WEST,FLOOD_BASIN,0.38
TR001686,Assam,Nagaon,26.2162,92.5512,70,0.4,SOUTH_WEST,PLAINS,0.66
TR001687,Meghalaya,East Khasi Hills,25.7017,91.8606,1444,28.6,NORTH,PLATEAU_ESCARPMENT,2.22
TR001688,Meghalaya,West Khasi Hills,25.5829,91.2267,1335,29.8,WEST,PLATEAU_ESCARPMENT,1.63
TR001689,Meghalaya,Ri-Bhoi,25.8117,91.8597,580,17.3,SOUTH,DISSECTED_HILLS,1.35
TR001690,Meghalaya,West Jaintia Hills,25.4725,92.1431,1295,26.0,EAST,DISSECTED_HILLS,1.3
TR001691,Sikkim,East Sikkim,27.2715,88.4587,1608,41.7,SOUTH_EAST,VALLEY_GORGE,0.39
TR001692,Sikkim,North Sikkim,27.5315,88.4741,2432,50.6,NORTH_WEST,HIGH_ALPINE,0.62
TR001693,Sikkim,South Sikkim,27.1581,88.3728,1334,34.2,WEST,VALLEY_GORGE,0.57
TR001694,Nagaland,Kohima,25.8008,94.0626,1487,36.9,NORTH_EAST,DISSECTED_HILLS,1.74
TR001695,Nagaland,Dimapur,25.9407,93.8205,157,3.4,SOUTH_EAST,PLAINS,0.77
TR001696,Nagaland,Mokokchung,26.3603,94.4996,1309,33.1,SOUTH_WEST,DISSECTED_HILLS,1.97
TR001697,Manipur,Imphal West,24.8376,93.9049,730,0.9,NORTH_WEST,RIVER_VALLEY,0.82
TR001698,Manipur,Bishnupur,24.5645,93.8029,747,4.3,EAST,RIVER_VALLEY,0.09
TR001699,Manipur,Senapati,25.328,94.1307,1306,29.5,WEST,DISSECTED_HILLS,1.8
TR001700,Mizoram,Aizawl,23.7429,92.8662,1079,34.3,NORTH_EAST,RIDGE_SLOPE,2.08
TR001701,Mizoram,Kolasib,24.3039,92.653,571,23.3,SOUTH_EAST,DISSECTED_HILLS,1.28
TR001702,Mizoram,Lunglei,22.8687,92.612,1048,32.4,EAST,RIDGE_SLOPE,2.55
TR001703,Tripura,West Tripura,23.7846,91.2566,20,1.6,SOUTH,ROLLING_PLAINS,0.96
TR001704,Tripura,Sipahijala,23.5194,91.4371,20,3.9,NORTH_EAST,ROLLING_PLAINS,2.85
TR001705,Tripura,Dhalai,23.8384,91.7248,164,10.7,NORTH_EAST,LOW_HILLS,1.97
TR001706,Arunachal Pradesh,Tawang,27.4782,91.9555,2947,42.8,NORTH_EAST,HIGH_ALPINE,5.5
TR001707,Arunachal Pradesh,West Kameng,27.2966,92.3191,2155,38.2,WEST,STEEP_MOUNTAIN,4.5
TR001708,Arunachal Pradesh,Papum Pare,26.9737,93.6957,346,17.4,WEST,DISSECTED_HILLS,1.24
TR001709,Arunachal Pradesh,East Siang,27.9694,95.3903,209,10.1,WEST,RIVER_VALLEY,0.29
TR001710,Arunachal Pradesh,Lower Subansiri,27.609,93.931,1603,32.5,NORTH,STEEP_MOUNTAIN,2.98
TR001711,Assam,Kamrup Metropolitan,26.1925,91.617,83,0.4,SOUTH,PLAINS,0.58
TR001712,Assam,Kamrup Rural,26.0364,91.6437,96,0.4,SOUTH_WEST,PLAINS,0.51
TR001713,Assam,Darrang,26.5746,91.941,20,0.7,NORTH_EAST,FLOOD_BASIN,0.69
TR001714,Assam,Sonitpur,26.5849,92.7002,103,0.4,WEST,RIVER_VALLEY,0.87
TR001715,Assam,Dibrugarh,27.3518,95.0126,133,0.4,NORTH,FLOOD_BASIN,0.26
TR001716,Assam,Cachar,24.808,92.6612,20,0.9,SOUTH,FLOOD_BASIN,0.36
TR001717,Assam,Nagaon,26.3826,92.8143,54,3.2,NORTH,PLAINS,0.53
TR001718,Meghalaya,East Khasi Hills,25.4929,91.8503,1452,28.1,SOUTH_WEST,PLATEAU_ESCARPMENT,2.38
TR001719,Meghalaya,West Khasi Hills,25.3636,91.1738,1248,25.8,NORTH,PLATEAU_ESCARPMENT,2.08
TR001720,Meghalaya,Ri-Bhoi,25.945,91.8407,498,18.4,EAST,DISSECTED_HILLS,1.52
TR001721,Meghalaya,West Jaintia Hills,25.5303,92.1999,1283,27.1,EAST,DISSECTED_HILLS,1.36
TR001722,Sikkim,East Sikkim,27.4656,88.6273,1622,44.3,NORTH_WEST,VALLEY_GORGE,0.24
TR001723,Sikkim,North Sikkim,27.6444,88.6089,2476,50.6,NORTH_WEST,HIGH_ALPINE,0.55
TR001724,Sikkim,South Sikkim,27.0599,88.2526,1337,38.1,EAST,VALLEY_GORGE,0.36
TR001725,Nagaland,Kohima,25.7806,94.1032,1422,33.4,WEST,DISSECTED_HILLS,2.14
TR001726,Nagaland,Dimapur,25.8915,93.7308,229,2.5,WEST,PLAINS,1.03
TR001727,Nagaland,Mokokchung,26.4715,94.4398,1338,32.3,SOUTH_EAST,DISSECTED_HILLS,1.93
TR001728,Manipur,Imphal West,24.7379,93.9153,756,2.8,SOUTH,RIVER_VALLEY,0.29
TR001729,Manipur,Bishnupur,24.5948,93.7035,729,2.9,SOUTH_WEST,RIVER_VALLEY,0.47
TR001730,Manipur,Senapati,25.1814,94.0776,1246,30.7,SOUTH_EAST,DISSECTED_HILLS,1.36
TR001731,Mizoram,Aizawl,23.6605,92.7607,1167,30.7,NORTH,RIDGE_SLOPE,2.26
TR001732,Mizoram,Kolasib,24.1945,92.7738,646,22.1,NORTH,DISSECTED_HILLS,1.5
TR001733,Mizoram,Lunglei,22.8294,92.6627,1029,29.3,SOUTH,RIDGE_SLOPE,2.85
TR001734,Tripura,West Tripura,23.978,91.3772,64,3.2,NORTH_WEST,ROLLING_PLAINS,1.35
TR001735,Tripura,Sipahijala,23.5994,91.2585,28,3.6,NORTH,ROLLING_PLAINS,2.59
TR001736,Tripura,Dhalai,23.8475,91.9861,86,12.7,SOUTH_EAST,LOW_HILLS,1.44
TR001737,Arunachal Pradesh,Tawang,27.4974,91.7369,2915,44.7,NORTH_EAST,HIGH_ALPINE,5.47
TR001738,Arunachal Pradesh,West Kameng,27.1758,92.4181,2194,39.1,SOUTH,STEEP_MOUNTAIN,4.45
TR001739,Arunachal Pradesh,Papum Pare,27.1669,93.5401,282,19.0,NORTH_EAST,DISSECTED_HILLS,1.15
TR001740,Arunachal Pradesh,East Siang,28.0889,95.4663,120,8.1,WEST,RIVER_VALLEY,0.66
TR001741,Arunachal Pradesh,Lower Subansiri,27.424,93.9718,1550,31.8,SOUTH,STEEP_MOUNTAIN,2.86
TR001742,Assam,Kamrup Metropolitan,26.1213,91.769,50,2.5,SOUTH,PLAINS,1.08
TR001743,Assam,Kamrup Rural,26.2731,91.4179,46,0.5,SOUTH,PLAINS,0.4
TR001744,Assam,Darrang,26.5739,91.9711,60,0.4,SOUTH_EAST,FLOOD_BASIN,0.52
TR001745,Assam,Sonitpur,26.561,92.7817,76,1.0,SOUTH_EAST,RIVER_VALLEY,0.62
TR001746,Assam,Dibrugarh,27.4671,94.862,139,0.6,SOUTH_WEST,FLOOD_BASIN,0.25
TR001747,Assam,Cachar,24.7402,92.6328,29,3.0,SOUTH,FLOOD_BASIN,0.19
