flood_id,date,state,district,latitude,longitude,rainfall_24h_mm,river_level_m,river_distance_km,elevation_m,flood_occurred,severity,road_blocked,duration_hours,current_system_score
FL001590,2025-09-07,Assam,Sonitpur,26.5257,92.8095,161.0,12.31,0.39,53,1,CRITICAL,1,94.6,0.901
FL001591,2025-09-07,Assam,Dibrugarh,27.4742,95.0026,70.7,14.82,0.37,161,1,MEDIUM,0,0.0,0.894
FL001592,2025-09-07,Assam,Cachar,24.7617,92.8547,40.7,4.49,0.38,22,0,NONE,0,0.0,0.377
FL001593,2025-09-07,Assam,Nagaon,26.2917,92.5972,127.0,12.11,1.04,80,1,CRITICAL,1,33.0,0.736
FL001594,2025-09-07,Meghalaya,East Khasi Hills,25.4689,92.02,189.1,2.68,2.54,1507,0,NONE,0,0.0,0.057
FL001595,2025-09-07,Meghalaya,West Khasi Hills,25.5618,91.2339,154.8,5.81,1.87,1334,0,NONE,0,0.0,0.281
FL001596,2025-09-07,Meghalaya,Ri-Bhoi,25.8678,91.7543,206.0,2.6,1.3,602,0,NONE,0,0.0,0.228
FL001597,2025-09-07,Meghalaya,West Jaintia Hills,25.3093,92.2996,106.1,4.47,0.93,1355,0,NONE,0,0.0,0.119
FL001598,2025-09-07,Sikkim,East Sikkim,27.4805,88.5694,88.5,2.86,0.05,1666,0,NONE,0,0.0,0.049
FL001599,2025-09-08,Sikkim,North Sikkim,27.5804,88.6091,115.9,13.11,0.29,2391,1,CRITICAL,1,20.2,0.724
FL001600,2025-09-08,Sikkim,South Sikkim,27.0779,88.2028,70.1,5.71,0.33,1335,0,NONE,0,0.0,0.342
FL001601,2025-09-08,Nagaland,Kohima,25.8015,94.0659,63.5,2.52,1.96,1391,0,NONE,0,0.0,0.089
FL001602,2025-09-08,Nagaland,Dimapur,25.9993,93.6438,124.4,14.67,0.67,198,1,CRITICAL,1,38.2,0.791
FL001603,2025-09-08,Nagaland,Mokokchung,26.3229,94.5812,140.2,5.75,1.98,1337,0,NONE,0,0.0,0.102
FL001604,2025-09-08,Manipur,Imphal West,24.9133,93.9056,52.5,4.12,0.58,836,0,NONE,0,0.0,0.148
FL001605,2025-09-08,Manipur,Bishnupur,24.5335,93.6726,42.5,4.89,0.49,804,0,NONE,0,0.0,0.045
FL001606,2025-09-08,Manipur,Senapati,25.2795,93.8796,82.4,4.96,1.23,1206,0,NONE,0,0.0,0.207
FL001607,2025-09-08,Mizoram,Aizawl,23.8572,92.8242,137.1,4.81,2.26,1182,0,NONE,0,0.0,0.044
FL001608,2025-09-08,Mizoram,Kolasib,24.1276,92.7334,118.2,3.89,1.35,638,0,NONE,0,0.0,0.308
FL001609,2025-09-09,Mizoram,Lunglei,22.9342,92.8549,31.5,5.32,2.67,960,0,NONE,0,0.0,0.104
FL001610,2025-09-09,Tripura,West Tripura,23.9644,91.1524,120.1,4.64,1.5,95,0,NONE,0,0.0,0.214
FL001611,2025-09-09,Tripura,Sipahijala,23.6071,91.1985,107.8,5.69,2.78,38,0,NONE,0,0.0,0.337
FL001612,2025-09-09,Tripura,Dhalai,23.9277,91.9651,81.8,2.96,1.95,108,0,NONE,0,0.0,0.254
FL001613,2025-09-09,Arunachal Pradesh,Tawang,27.5958,91.8043,174.8,4.1,5.0,2890,0,NONE,0,0.0,0.212
FL001614,2025-09-09,Arunachal Pradesh,West Kameng,27.286,92.2735,163.1,2.84,4.7,2234,0,NONE,0,0.0,0.137
FL001615,2025-09-09,Arunachal Pradesh,Papum Pare,27.2377,93.7417,96.5,10.99,1.15,285,1,HIGH,1,86.9,0.793
FL001616,2025-09-09,Arunachal Pradesh,East Siang,28.1038,95.205,182.8,11.1,0.17,156,1,CRITICAL,1,65.5,0.887
FL001617,2025-09-09,Arunachal Pradesh,Lower Subansiri,27.6392,93.9605,48.5,5.64,2.62,1607,0,NONE,0,0.0,0.378
FL001618,2025-09-09,Assam,Kamrup Metropolitan,26.066,91.6884,87.3,14.58,0.89,20,1,HIGH,1,71.0,0.885
FL001619,2025-09-10,Assam,Kamrup Rural,26.106,91.4339,34.9,4.09,0.85,74,0,NONE,0,0.0,0.221
FL001620,2025-09-10,Assam,Darrang,26.4896,92.0547,35.7,2.8,0.65,20,0,NONE,0,0.0,0.283
FL001621,2025-09-10,Assam,Sonitpur,26.597,92.9096,146.8,3.07,0.33,106,0,NONE,0,0.0,0.187
FL001622,2025-09-10,Assam,Dibrugarh,27.5985,94.8946,120.5,13.43,0.43,86,1,CRITICAL,1,94.9,0.717
FL001623,2025-09-10,Assam,Cachar,24.7138,92.6456,145.0,3.03,0.2,20,0,NONE,0,0.0,0.222
FL001624,2025-09-10,Assam,Nagaon,26.2239,92.7596,125.8,13.95,0.96,33,1,CRITICAL,1,45.9,0.968
FL001625,2025-09-10,Meghalaya,East Khasi Hills,25.616,91.8793,149.0,5.67,2.52,1489,0,NONE,0,0.0,0.083
FL001626,2025-09-10,Meghalaya,West Khasi Hills,25.5458,91.2119,130.7,6.29,1.57,1340,0,NONE,0,0.0,0.268
FL001627,2025-09-10,Meghalaya,Ri-Bhoi,25.9052,91.9063,54.5,3.18,1.64,503,0,NONE,0,0.0,0.092
FL001628,2025-09-10,Meghalaya,West Jaintia Hills,25.3203,92.2868,220.9,4.03,0.93,1294,0,NONE,0,0.0,0.213
FL001629,2025-09-11,Sikkim,East Sikkim,27.3416,88.5631,93.9,5.48,0.14,1651,0,NONE,0,0.0,0.055
FL001630,2025-09-11,Sikkim,North Sikkim,27.4229,88.6391,72.7,3.22,0.43,2397,0,NONE,0,0.0,0.182
FL001631,2025-09-11,Sikkim,South Sikkim,27.1739,88.3955,128.8,5.1,0.73,1285,0,NONE,0,0.0,0.292
FL001632,2025-09-11,Nagaland,Kohima,25.7577,94.0028,151.1,5.91,1.74,1419,0,NONE,0,0.0,0.145
FL001633,2025-09-11,Nagaland,Dimapur,26.0479,93.7328,141.1,12.83,0.69,219,1,CRITICAL,1,74.8,0.886
FL001634,2025-09-11,Nagaland,Mokokchung,26.3271,94.6206,112.3,6.11,2.07,1369,0,NONE,0,0.0,0.306
FL001635,2025-09-11,Manipur,Imphal West,24.96,93.979,35.8,5.33,0.47,750,0,NONE,0,0.0,0.354
FL001636,2025-09-11,Manipur,Bishnupur,24.6828,93.8229,133.0,4.03,0.27,769,0,NONE,0,0.0,0.104
FL001637,2025-09-11,Manipur,Senapati,25.2835,94.1489,121.1,4.53,1.36,1268,0,NONE,0,0.0,0.164
FL001638,2025-09-11,Mizoram,Aizawl,23.6086,92.8304,31.0,4.1,1.89,1186,0,NONE,0,0.0,0.075
FL001639,2025-09-12,Mizoram,Kolasib,24.0711,92.5969,35.6,3.5,1.09,579,0,NONE,0,0.0,0.377
FL001640,2025-09-12,Mizoram,Lunglei,22.8742,92.8205,100.5,6.41,2.73,1064,0,NONE,0,0.0,0.354
FL001641,2025-09-12,Tripura,West Tripura,23.7431,91.1921,137.9,10.59,1.0,20,1,CRITICAL,1,36.5,0.851
FL001642,2025-09-12,Tripura,Sipahijala,23.494,91.1966,66.8,4.84,2.96,20,0,NONE,0,0.0,0.323
FL001643,2025-09-12,Tripura,Dhalai,23.9738,91.808,140.4,6.42,1.53,83,0,NONE,0,0.0,0.208
FL001644,2025-09-12,Arunachal Pradesh,Tawang,27.5018,91.788,65.0,3.91,5.31,2862,0,NONE,0,0.0,0.244
FL001645,2025-09-12,Arunachal Pradesh,West Kameng,27.1681,92.2723,97.1,6.01,4.32,2247,0,NONE,0,0.0,0.052
FL001646,2025-09-12,Arunachal Pradesh,Papum Pare,27.1998,93.5078,50.4,6.35,1.02,343,0,NONE,0,0.0,0.292
FL001647,2025-09-12,Arunachal Pradesh,East Siang,28.1968,95.2675,88.9,12.58,0.39,125,1,HIGH,1,33.4,0.736
FL001648,2025-09-12,Arunachal Pradesh,Lower Subansiri,27.4514,93.8381,123.6,4.73,3.12,1602,0,NONE,0,0.0,0.317
FL001649,2025-09-13,Assam,Kamrup Metropolitan,26.258,91.6058,102.9,11.23,0.64,20,1,HIGH,1,79.7,0.919
FL001650,2025-09-13,Assam,Kamrup Rural,26.0919,91.5718,117.3,14.33,0.74,86,1,CRITICAL,1,75.6,0.898
FL001651,2025-09-13,Assam,Darrang,26.5951,91.9544,54.8,5.18,0.43,20,0,NONE,0,0.0,0.033
FL001652,2025-09-13,Assam,Sonitpur,26.7401,92.7309,58.6,5.57,0.28,37,0,NONE,0,0.0,0.129
FL001653,2025-09-13,Assam,Dibrugarh,27.5615,95.0239,80.5,4.01,0.53,156,0,NONE,0,0.0,0.115
FL001654,2025-09-13,Assam,Cachar,24.83,92.8471,158.5,15.02,0.38,65,1,CRITICAL,1,22.8,0.801
FL001655,2025-09-13,Assam,Nagaon,26.2147,92.6866,122.6,11.43,0.94,100,1,CRITICAL,1,45.0,0.725
FL001656,2025-09-13,Meghalaya,East Khasi Hills,25.5411,91.899,98.3,5.61,2.19,1452,0,NONE,0,0.0,0.357
FL001657,2025-09-13,Meghalaya,West Khasi Hills,25.5684,91.3247,155.1,4.37,1.93,1283,0,NONE,0,0.0,0.219
FL001658,2025-09-13,Meghalaya,Ri-Bhoi,25.9414,91.9672,108.4,3.72,1.39,573,0,NONE,0,0.0,0.13
FL001659,2025-09-14,Meghalaya,West Jaintia Hills,25.3609,92.309,123.6,4.07,1.13,1320,0,NONE,0,0.0,0.163
FL001660,2025-09-14,Sikkim,East Sikkim,27.302,88.5037,82.9,3.36,0.21,1697,0,NONE,0,0.0,0.181
FL001661,2025-09-14,Sikkim,North Sikkim,27.3903,88.4252,54.6,4.61,0.2,2446,0,NONE,0,0.0,0.236
FL001662,2025-09-14,Sikkim,South Sikkim,27.0323,88.3537,115.3,3.37,0.45,1283,0,NONE,0,0.0,0.206
FL001663,2025-09-14,Nagaland,Kohima,25.6478,94.2,32.7,3.52,1.57,1420,0,NONE,0,0.0,0.351
FL001664,2025-09-14,Nagaland,Dimapur,25.8893,93.6572,117.7,10.4,0.7,144,1,CRITICAL,1,21.2,0.839
FL001665,2025-09-14,Nagaland,Mokokchung,26.4278,94.5238,147.8,6.23,2.03,1342,0,NONE,0,0.0,0.377
FL001666,2025-09-14,Manipur,Imphal West,24.7353,93.8224,138.3,14.84,0.38,771,1,CRITICAL,1,57.0,0.938
FL001667,2025-09-14,Manipur,Bishnupur,24.5414,93.7133,67.5,3.87,0.55,748,0,NONE,0,0.0,0.095
FL001668,2025-09-14,Manipur,Senapati,25.3636,93.9172,75.3,5.89,1.8,1267,0,NONE,0,0.0,0.355
FL001669,2025-09-15,Mizoram,Aizawl,23.8028,92.7895,90.7,3.68,2.25,1186,0,NONE,0,0.0,0.062
FL001670,2025-09-15,Mizoram,Kolasib,24.1546,92.634,110.0,5.4,1.48,601,0,NONE,0,0.0,0.314
FL001671,2025-09-15,Mizoram,Lunglei,22.9573,92.5936,84.2,5.13,2.74,1043,0,NONE,0,0.0,0.157
FL001672,2025-09-15,Tripura,West Tripura,23.7263,91.2561,101.6,14.62,1.09,20,1,HIGH,1,80.0,0.946
FL001673,2025-09-15,Tripura,Sipahijala,23.5551,91.3381,65.9,3.14,3.02,42,0,NONE,0,0.0,0.333
FL001674,2025-09-15,Tripura,Dhalai,23.8384,91.9376,128.7,5.52,1.63,120,0,NONE,0,0.0,0.31
FL001675,2025-09-15,Arunachal Pradesh,Tawang,27.7187,91.8347,80.9,4.21,5.31,2896,0,NONE,0,0.0,0.304
FL001676,2025-09-15,Arunachal Pradesh,West Kameng,27.2269,92.4392,76.9,4.11,4.73,2156,0,NONE,0,0.0,0.13
FL001677,2025-09-15,Arunachal Pradesh,Papum Pare,27.1003,93.6643,174.7,2.52,1.22,305,0,NONE,0,0.0,0.049
FL001678,2025-09-15,Arunachal Pradesh,East Siang,28.1217,95.297,60.6,4.59,0.34,194,0,NONE,0,0.0,0.165
FL001679,2025-09-16,Arunachal Pradesh,Lower Subansiri,27.5761,93.8503,76.0,4.93,2.65,1504,0,NONE,0,0.0,0.082
FL001680,2025-09-16,Assam,Kamrup Metropolitan,26.2803,91.6853,35.3,2.68,1.14,75,0,NONE,0,0.0,0.27
FL001681,2025-09-16,Assam,Kamrup Rural,26.2072,91.5293,61.8,14.89,0.6,46,1,MEDIUM,0,0.0,0.797
FL001682,2025-09-16,Assam,Darrang,26.4623,91.9375,104.1,14.55,0.68,20,1,HIGH,1,44.1,0.973
FL001683,2025-09-16,Assam,Sonitpur,26.6755,92.734,119.7,13.52,0.61,39,1,CRITICAL,1,71.5,0.879
FL001684,2025-09-16,Assam,Dibrugarh,27.3324,94.9687,48.6,3.02,0.28,110,0,NONE,0,0.0,0.316
FL001685,2025-09-16,Assam,Cachar,24.9567,92.7447,63.0,11.9,0.38,20,1,MEDIUM,0,0.0,0.737
FL001686,2025-09-16,Assam,Nagaon,26.2162,92.5512,37.5,4.71,0.66,70,0,NONE,0,0.0,0.33
FL001687,2025-09-16,Meghalaya,East Khasi Hills,25.7017,91.8606,142.5,5.52,2.22,1444,0,NONE,0,0.0,0.352
FL001688,2025-09-16,Meghalaya,West Khasi Hills,25.5829,91.2267,98.3,3.37,1.63,1335,0,NONE,0,0.0,0.195
FL001689,2025-09-17,Meghalaya,Ri-Bhoi,25.8117,91.8597,234.8,5.77,1.35,580,0,NONE,0,0.0,0.238
FL001690,2025-09-17,Meghalaya,West Jaintia Hills,25.4725,92.1431,193.4,3.5,1.3,1295,0,NONE,0,0.0,0.295
FL001691,2025-09-17,Sikkim,East Sikkim,27.2715,88.4587,107.8,2.67,0.39,1608,0,NONE,0,0.0,0.083
FL001692,2025-09-17,Sikkim,North Sikkim,27.5315,88.4741,72.6,5.14,0.62,2432,0,NONE,0,0.0,0.201
FL001693,2025-09-17,Sikkim,South Sikkim,27.1581,88.3728,65.9,5.39,0.57,1334,0,NONE,0,0.0,0.164
FL001694,2025-09-17,Nagaland,Kohima,25.8008,94.0626,110.1,5.0,1.74,1487,0,NONE,0,0.0,0.073
FL001695,2025-09-17,Nagaland,Dimapur,25.9407,93.8205,44.4,2.57,0.77,157,0,NONE,0,0.0,0.152
FL001696,2025-09-17,Nagaland,Mokokchung,26.3603,94.4996,114.0,3.43,1.97,1309,0,NONE,0,0.0,0.045
FL001697,2025-09-17,Manipur,Imphal West,24.8376,93.9049,161.1,4.8,0.82,730,0,NONE,0,0.0,0.029
FL001698,2025-09-17,Manipur,Bishnupur,24.5645,93.8029,126.7,14.66,0.09,747,1,CRITICAL,1,60.1,0.738
FL001699,2025-09-18,Manipur,Senapati,25.328,94.1307,143.0,5.49,1.8,1306,0,NONE,0,0.0,0.367
FL001700,2025-09-18,Mizoram,Aizawl,23.7429,92.8662,152.7,4.01,2.08,1079,0,NONE,0,0.0,0.218
FL001701,2025-09-18,Mizoram,Kolasib,24.3039,92.653,125.7,6.29,1.28,571,0,NONE,0,0.0,0.368
FL001702,2025-09-18,Mizoram,Lunglei,22.8687,92.612,96.2,4.06,2.55,1048,0,NONE,0,0.0,0.176
FL001703,2025-09-18,Tripura,West Tripura,23.7846,91.2566,38.4,5.52,0.96,20,0,NONE,0,0.0,0.132
FL001704,2025-09-18,Tripura,Sipahijala,23.5194,91.4371,119.4,4.59,2.85,20,0,NONE,0,0.0,0.202
FL001705,2025-09-18,Tripura,Dhalai,23.8384,91.7248,89.6,6.5,1.97,164,0,NONE,0,0.0,0.178
FL001706,2025-09-18,Arunachal Pradesh,Tawang,27.4782,91.9555,168.5,3.68,5.5,2947,0,NONE,0,0.0,0.058
FL001707,2025-09-18,Arunachal Pradesh,West Kameng,27.2966,92.3191,50.8,4.62,4.5,2155,0,NONE,0,0.0,0.251
FL001708,2025-09-18,Arunachal Pradesh,Papum Pare,26.9737,93.6957,206.5,6.49,1.24,346,0,NONE,0,0.0,0.098
FL001709,2025-09-19,Arunachal Pradesh,East Siang,27.9694,95.3903,41.2,3.05,0.29,209,0,NONE,0,0.0,0.243
FL001710,2025-09-19,Arunachal Pradesh,Lower Subansiri,27.609,93.931,172.2,5.34,2.98,1603,0,NONE,0,0.0,0.254
FL001711,2025-09-19,Assam,Kamrup Metropolitan,26.1925,91.617,53.0,5.67,0.58,83,0,NONE,0,0.0,0.075
FL001712,2025-09-19,Assam,Kamrup Rural,26.0364,91.6437,109.0,3.23,0.51,96,0,NONE,0,0.0,0.042
FL001713,2025-09-19,Assam,Darrang,26.5746,91.941,98.0,14.43,0.69,20,1,HIGH,1,87.8,0.919
FL001714,2025-09-19,Assam,Sonitpur,26.5849,92.7002,124.9,9.63,0.87,103,1,CRITICAL,1,91.1,0.829
FL001715,2025-09-19,Assam,Dibrugarh,27.3518,95.0126,30.8,2.57,0.26,133,0,NONE,0,0.0,0.041
FL001716,2025-09-19,Assam,Cachar,24.808,92.6612,37.0,6.07,0.36,20,0,NONE,0,0.0,0.378
FL001717,2025-09-19,Assam,Nagaon,26.3826,92.8143,100.3,2.92,0.53,54,0,NONE,0,0.0,0.041
FL001718,2025-09-19,Meghalaya,East Khasi Hills,25.4929,91.8503,213.8,2.67,2.38,1452,0,NONE,0,0.0,0.27
FL001719,2025-09-20,Meghalaya,West Khasi Hills,25.3636,91.1738,237.6,3.67,2.08,1248,0,NONE,0,0.0,0.374
FL001720,2025-09-20,Meghalaya,Ri-Bhoi,25.945,91.8407,213.0,4.61,1.52,498,0,NONE,0,0.0,0.106
FL001721,2025-09-20,Meghalaya,West Jaintia Hills,25.5303,92.1999,231.2,4.48,1.36,1283,0,NONE,0,0.0,0.071
FL001722,2025-09-20,Sikkim,East Sikkim,27.4656,88.6273,69.1,4.2,0.24,1622,0,NONE,0,0.0,0.064
FL001723,2025-09-20,Sikkim,North Sikkim,27.6444,88.6089,129.2,2.59,0.55,2476,0,NONE,0,0.0,0.129
FL001724,2025-09-20,Sikkim,South Sikkim,27.0599,88.2526,51.3,3.94,0.36,1337,0,NONE,0,0.0,0.056
FL001725,2025-09-20,Nagaland,Kohima,25.7806,94.1032,102.5,4.56,2.14,1422,0,NONE,0,0.0,0.269
FL001726,2025-09-20,Nagaland,Dimapur,25.8915,93.7308,154.0,5.71,1.03,229,0,NONE,0,0.0,0.042
FL001727,2025-09-20,Nagaland,Mokokchung,26.4715,94.4398,125.3,6.15,1.93,1338,0,NONE,0,0.0,0.203
FL001728,2025-09-20,Manipur,Imphal West,24.7379,93.9153,150.9,14.11,0.29,756,1,CRITICAL,1,95.7,0.979
FL001729,2025-09-21,Manipur,Bishnupur,24.5948,93.7035,143.8,2.78,0.47,729,0,NONE,0,0.0,0.313
FL001730,2025-09-21,Manipur,Senapati,25.1814,94.0776,32.5,4.92,1.36,1246,0,NONE,0,0.0,0.241
FL001731,2025-09-21,Mizoram,Aizawl,23.6605,92.7607,137.8,3.1,2.26,1167,0,NONE,0,0.0,0.13
FL001732,2025-09-21,Mizoram,Kolasib,24.1945,92.7738,130.6,6.47,1.5,646,0,NONE,0,0.0,0.245
FL001733,2025-09-21,Mizoram,Lunglei,22.8294,92.6627,131.6,5.48,2.85,1029,0,NONE,0,0.0,0.21
FL001734,2025-09-21,Tripura,West Tripura,23.978,91.3772,118.8,3.89,1.35,64,0,NONE,0,0.0,0.173
FL001735,2025-09-21,Tripura,Sipahijala,23.5994,91.2585,161.0,5.51,2.59,28,0,NONE,0,0.0,0.067
FL001736,2025-09-21,Tripura,Dhalai,23.8475,91.9861,162.8,4.53,1.44,86,0,NONE,0,0.0,0.339
FL001737,2025-09-21,Arunachal Pradesh,Tawang,27.4974,91.7369,153.2,3.3,5.47,2915,0,NONE,0,0.0,0.182
FL001738,2025-09-21,Arunachal Pradesh,West Kameng,27.1758,92.4181,158.6,4.48,4.45,2194,0,NONE,0,0.0,0.09
FL001739,2025-09-22,Arunachal Pradesh,Papum Pare,27.1669,93.5401,49.0,4.58,1.15,282,0,NONE,0,0.0,0.152
FL001740,2025-09-22,Arunachal Pradesh,East Siang,28.0889,95.4663,165.9,14.67,0.66,120,1,CRITICAL,1,57.4,0.816
FL001741,2025-09-22,Arunachal Pradesh,Lower Subansiri,27.424,93.9718,199.2,3.73,2.86,1550,0,NONE,0,0.0,0.318
FL001742,2025-09-22,Assam,Kamrup Metropolitan,26.1213,91.769,39.5,6.03,1.08,50,0,NONE,0,0.0,0.284
FL001743,2025-09-22,Assam,Kamrup Rural,26.2731,91.4179,64.7,14.08,0.4,46,1,MEDIUM,0,0.0,0.915
FL001744,2025-09-22,Assam,Darrang,26.5739,91.9711,43.6,3.73,0.52,60,0,NONE,0,0.0,0.024
FL001745,2025-09-22,Assam,Sonitpur,26.561,92.7817,43.0,4.61,0.62,76,0,NONE,0,0.0,0.17
FL001746,2025-09-22,Assam,Dibrugarh,27.4671,94.862,33.5,3.03,0.25,139,0,NONE,0,0.0,0.193
FL001747,2025-09-22,Assam,Cachar,24.7402,92.6328,61.0,5.78,0.19,29,0,NONE,0,0.0,0.027
FL001748,2025-09-22,Assam,Nagaon,26.3166,92.6587,96.3,9.84,0.69,54,1,HIGH,1,82.8,0.773
FL001749,2025-09-23,Meghalaya,East Khasi Hills,25.5757,91.9356,148.4,5.34,2.53,1505,0,NONE,0,0.0,0.294
FL001750,2025-09-23,Meghalaya,West Khasi Hills,25.6577,91.1473,246.5,2.72,1.68,1339,0,NONE,0,0.0,0.069
FL001751,2025-09-23,Meghalaya,Ri-Bhoi,25.8809,91.8066,232.1,4.53,1.48,606,0,NONE,0,0.0,0.213
FL001752,2025-09-23,Meghalaya,West Jaintia Hills,25.5127,92.2405,110.8,4.29,1.27,1317,0,NONE,0,0.0,0.097
FL001753,2025-09-23,Sikkim,East Sikkim,27.4669,88.6772,151.9,5.97,0.45,1621,0,NONE,0,0.0,0.024
FL001754,2025-09-23,Sikkim,North Sikkim,27.4584,88.612,59.4,3.84,0.47,2393,0,NONE,0,0.0,0.107
FL001755,2025-09-23,Sikkim,South Sikkim,27.0984,88.3366,164.5,15.04,0.31,1327,1,CRITICAL,1,44.4,0.973
FL001756,2025-09-23,Nagaland,Kohima,25.6986,94.1574,161.1,3.77,2.05,1400,0,NONE,0,0.0,0.309
FL001757,2025-09-23,Nagaland,Dimapur,25.9501,93.8526,138.2,5.68,1.28,185,0,NONE,0,0.0,0.365
FL001758,2025-09-23,Nagaland,Mokokchung,26.1991,94.643,36.0,5.9,2.39,1372,0,NONE,0,0.0,0.196
FL001759,2025-09-24,Manipur,Imphal West,24.7429,93.8775,48.2,5.03,0.5,793,0,NONE,0,0.0,0.06
FL001760,2025-09-24,Manipur,Bishnupur,24.5748,93.738,115.4,5.77,0.62,822,0,NONE,0,0.0,0.217
FL001761,2025-09-24,Manipur,Senapati,25.1428,94.0318,58.3,5.35,1.24,1292,0,NONE,0,0.0,0.184
FL001762,2025-09-24,Mizoram,Aizawl,23.8017,92.8466,57.7,5.11,1.75,1120,0,NONE,0,0.0,0.324
FL001763,2025-09-24,Mizoram,Kolasib,24.1205,92.6775,143.9,4.07,1.4,562,0,NONE,0,0.0,0.055
FL001764,2025-09-24,Mizoram,Lunglei,22.8875,92.7864,159.6,4.31,2.36,1053,0,NONE,0,0.0,0.196
FL001765,2025-09-24,Tripura,West Tripura,23.7374,91.1771,121.9,3.37,1.57,37,0,NONE,0,0.0,0.074
FL001766,2025-09-24,Tripura,Sipahijala,23.6202,91.4063,118.7,4.06,3.04,20,0,NONE,0,0.0,0.137
FL001767,2025-09-24,Tripura,Dhalai,23.9428,91.7576,105.5,3.58,1.64,195,0,NONE,0,0.0,0.285
FL001768,2025-09-24,Arunachal Pradesh,Tawang,27.71,91.7422,168.1,6.39,5.14,2921,0,NONE,0,0.0,0.191
FL001769,2025-09-25,Arunachal Pradesh,West Kameng,27.2278,92.3489,76.4,4.39,4.4,2183,0,NONE,0,0.0,0.155
FL001770,2025-09-25,Arunachal Pradesh,Papum Pare,27.096,93.6948,46.3,2.84,1.44,261,0,NONE,0,0.0,0.162
FL001771,2025-09-25,Arunachal Pradesh,East Siang,27.9182,95.3507,127.0,14.24,0.49,100,1,CRITICAL,1,82.9,0.829
FL001772,2025-09-25,Arunachal Pradesh,Lower Subansiri,27.4022,93.8609,88.2,5.44,2.87,1597,0,NONE,0,0.0,0.303
FL001773,2025-09-25,Assam,Kamrup Metropolitan,26.2216,91.7675,72.1,11.3,1.13,38,1,MEDIUM,0,0.0,0.95
FL001774,2025-09-25,Assam,Kamrup Rural,26.3348,91.6571,98.8,11.07,0.61,118,1,HIGH,1,24.9,0.967
FL001775,2025-09-25,Assam,Darrang,26.4852,92.1736,82.8,5.68,0.12,103,0,NONE,0,0.0,0.303
FL001776,2025-09-25,Assam,Sonitpur,26.6209,92.8521,54.7,5.26,0.85,110,0,NONE,0,0.0,0.134
FL001777,2025-09-25,Assam,Dibrugarh,27.3305,94.7989,86.8,3.56,0.6,115,0,NONE,0,0.0,0.268
FL001778,2025-09-25,Assam,Cachar,24.9278,92.7394,56.6,3.47,0.52,44,0,NONE,0,0.0,0.178
FL001779,2025-09-26,Assam,Nagaon,26.3497,92.7321,127.1,12.03,1.07,20,1,CRITICAL,1,46.0,0.771
FL001780,2025-09-26,Meghalaya,East Khasi Hills,25.6726,91.7483,243.0,3.15,2.58,1476,0,NONE,0,0.0,0.323
FL001781,2025-09-26,Meghalaya,West Khasi Hills,25.5807,91.3134,159.1,4.3,1.81,1249,0,NONE,0,0.0,0.034
FL001782,2025-09-26,Meghalaya,Ri-Bhoi,25.9338,91.7544,213.7,3.95,1.86,544,0,NONE,0,0.0,0.345
FL001783,2025-09-26,Meghalaya,West Jaintia Hills,25.4428,92.2475,104.5,4.48,1.33,1359,0,NONE,0,0.0,0.186
FL001784,2025-09-26,Sikkim,East Sikkim,27.2771,88.515,69.8,3.31,0.42,1608,0,NONE,0,0.0,0.249
FL001785,2025-09-26,Sikkim,North Sikkim,27.5855,88.615,42.8,5.55,0.57,2394,0,NONE,0,0.0,0.257
FL001786,2025-09-26,Sikkim,South Sikkim,27.1104,88.4019,86.5,2.77,0.45,1310,0,NONE,0,0.0,0.342
FL001787,2025-09-26,Nagaland,Kohima,25.794,94.2451,97.2,5.98,1.71,1441,0,NONE,0,0.0,0.249
FL001788,2025-09-26,Nagaland,Dimapur,25.8203,93.8035,97.8,13.32,0.72,219,1,HIGH,1,26.1,0.872
FL001789,2025-09-27,Nagaland,Mokokchung,26.473,94.3788,119.0,5.56,2.44,1378,0,NONE,0,0.0,0.044
FL001790,2025-09-27,Manipur,Imphal West,24.8969,93.8529,134.3,4.88,0.87,757,0,NONE,0,0.0,0.207
FL001791,2025-09-27,Manipur,Bishnupur,24.6836,93.8141,38.1,3.73,0.52,828,0,NONE,0,0.0,0.074
FL001792,2025-09-27,Manipur,Senapati,25.1371,94.0675,92.6,6.09,1.52,1301,0,NONE,0,0.0,0.285
FL001793,2025-09-27,Mizoram,Aizawl,23.8543,92.587,107.4,2.74,2.22,1113,0,NONE,0,0.0,0.204
FL001794,2025-09-27,Mizoram,Kolasib,24.2908,92.6445,38.0,5.8,1.58,632,0,NONE,0,0.0,0.265
FL001795,2025-09-27,Mizoram,Lunglei,22.8611,92.66,78.2,4.85,2.31,993,0,NONE,0,0.0,0.035
FL001796,2025-09-27,Tripura,West Tripura,23.7082,91.359,151.2,3.81,1.56,94,0,NONE,0,0.0,0.051
FL001797,2025-09-27,Tripura,Sipahijala,23.6569,91.2002,143.8,5.21,2.92,20,0,NONE,0,0.0,0.278
FL001798,2025-09-27,Tripura,Dhalai,23.7005,91.7186,135.6,5.66,1.6,148,0,NONE,0,0.0,0.046
FL001799,2025-09-28,Arunachal Pradesh,Tawang,27.5632,91.9408,51.8,6.12,5.47,2942,0,NONE,0,0.0,0.046
FL001800,2025-09-28,Arunachal Pradesh,West Kameng,27.2704,92.4464,63.1,5.21,4.26,2168,0,NONE,0,0.0,0.024
