landslide_id,date,state,district,latitude,longitude,rainfall_mm,elevation_m,slope_percent,soil_type,landslide_occurred,severity,road_blocked,duration_hours
LS001549,2025-09-03,Tripura,Sipahijala,23.6279,91.2958,79.1,20,3.9,Sandy_Clay,0,NONE,0,0.0
LS001550,2025-09-03,Tripura,Dhalai,23.8677,91.9336,132.8,191,10.8,Red_Laterite,0,NONE,0,0.0
LS001551,2025-09-03,Arunachal Pradesh,Tawang,27.5631,91.8414,79.0,2959,46.7,Gneissic_Debris,1,HIGH,1,26.7
LS001552,2025-09-03,Arunachal Pradesh,West Kameng,27.2396,92.3148,160.1,2204,36.1,Schist_Shale,1,CRITICAL,1,42.2
LS001553,2025-09-03,Arunachal Pradesh,Papum Pare,26.9892,93.678,40.7,370,18.6,Colluvial_Soil,0,NONE,0,0.0
LS001554,2025-09-03,Arunachal Pradesh,East Siang,28.0526,95.1858,180.0,115,11.4,Alluvial_Gravel,0,NONE,0,0.0
LS001555,2025-09-03,Arunachal Pradesh,Lower Subansiri,27.6855,93.8605,127.2,1552,30.5,Schist_Shale,1,CRITICAL,1,35.4
LS001556,2025-09-03,Assam,Kamrup Metropolitan,26.0814,91.743,72.6,20,0.6,Alluvial_Clay,0,NONE,0,0.0
LS001557,2025-09-03,Assam,Kamrup Rural,26.126,91.5578,149.8,99,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001558,2025-09-03,Assam,Darrang,26.4285,92.162,46.8,31,3.0,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001559,2025-09-04,Assam,Sonitpur,26.7295,92.7892,118.9,33,2.3,Alluvial_Silt,0,NONE,0,0.0
LS001560,2025-09-04,Assam,Dibrugarh,27.3362,94.9064,78.4,87,1.1,Alluvial_Clay,0,NONE,0,0.0
LS001561,2025-09-04,Assam,Cachar,24.9177,92.7715,110.1,57,3.5,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001562,2025-09-04,Assam,Nagaon,26.2368,92.7249,154.8,101,0.7,Alluvial_Clay,0,NONE,0,0.0
LS001563,2025-09-04,Meghalaya,East Khasi Hills,25.6887,91.8409,239.3,1532,31.1,Sandstone_Silt,1,CRITICAL,1,31.1
LS001564,2025-09-04,Meghalaya,West Khasi Hills,25.4762,91.3801,205.1,1263,28.2,Red_Loam,1,CRITICAL,1,20.3
LS001565,2025-09-04,Meghalaya,Ri-Bhoi,26.017,91.9508,72.5,572,14.4,Laterite_Clay,0,NONE,0,0.0
LS001566,2025-09-04,Meghalaya,West Jaintia Hills,25.3074,92.239,106.7,1368,27.0,Limestone_Clay,0,NONE,0,0.0
LS001567,2025-09-04,Sikkim,East Sikkim,27.226,88.6243,57.6,1614,44.3,Loose_Phyllite,0,NONE,0,0.0
LS001568,2025-09-04,Sikkim,North Sikkim,27.5773,88.6872,62.0,2456,46.9,Schist_Shale,0,NONE,0,0.0
LS001569,2025-09-05,Sikkim,South Sikkim,27.2891,88.2361,133.2,1359,36.4,Loose_Phyllite,1,CRITICAL,1,48.0
LS001570,2025-09-05,Nagaland,Kohima,25.6076,94.0203,98.1,1486,36.8,Disang_Shale,1,HIGH,1,14.8
LS001571,2025-09-05,Nagaland,Dimapur,25.8901,93.8196,119.3,212,2.9,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001572,2025-09-05,Nagaland,Mokokchung,26.3224,94.6502,87.1,1303,30.7,Disang_Shale,1,HIGH,1,25.1
LS001573,2025-09-05,Manipur,Imphal West,24.9249,93.882,43.9,757,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS001574,2025-09-05,Manipur,Bishnupur,24.6449,93.7001,45.5,733,2.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS001575,2025-09-05,Manipur,Senapati,25.202,93.9822,126.1,1211,27.3,Clayey_Loam,1,CRITICAL,1,49.7
LS001576,2025-09-05,Mizoram,Aizawl,23.6315,92.7816,76.8,1108,32.4,Siltstone_Shale,1,HIGH,1,17.2
LS001577,2025-09-05,Mizoram,Kolasib,24.1938,92.6273,40.5,598,26.7,Red_Loam,0,NONE,0,0.0
LS001578,2025-09-05,Mizoram,Lunglei,22.7456,92.6619,90.3,1036,31.9,Siltstone_Shale,1,HIGH,1,51.8
LS001579,2025-09-06,Tripura,West Tripura,23.9072,91.2523,68.3,20,0.9,Sandy_Clay,0,NONE,0,0.0
LS001580,2025-09-06,Tripura,Sipahijala,23.6509,91.1816,139.5,20,2.5,Sandy_Clay,0,NONE,0,0.0
LS001581,2025-09-06,Tripura,Dhalai,23.9658,91.7807,150.5,155,12.9,Red_Laterite,0,NONE,0,0.0
LS001582,2025-09-06,Arunachal Pradesh,Tawang,27.6025,91.945,85.5,2878,44.8,Gneissic_Debris,1,HIGH,1,26.6
LS001583,2025-09-06,Arunachal Pradesh,West Kameng,27.3684,92.416,113.0,2240,40.3,Schist_Shale,1,HIGH,1,37.2
LS001584,2025-09-06,Arunachal Pradesh,Papum Pare,27.246,93.7012,68.6,328,20.8,Colluvial_Soil,0,NONE,0,0.0
LS001585,2025-09-06,Arunachal Pradesh,East Siang,28.0825,95.1885,66.2,199,9.0,Alluvial_Gravel,0,NONE,0,0.0
LS001586,2025-09-06,Arunachal Pradesh,Lower Subansiri,27.4868,93.9716,204.3,1500,30.2,Schist_Shale,1,CRITICAL,1,15.6
LS001587,2025-09-06,Assam,Kamrup Metropolitan,26.0765,91.6615,116.0,82,0.6,Alluvial_Clay,0,NONE,0,0.0
LS001588,2025-09-06,Assam,Kamrup Rural,26.2247,91.5875,78.0,63,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001589,2025-09-07,Assam,Darrang,26.4622,91.902,163.9,20,0.6,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001590,2025-09-07,Assam,Sonitpur,26.5257,92.8095,161.0,53,4.0,Alluvial_Silt,0,NONE,0,0.0
LS001591,2025-09-07,Assam,Dibrugarh,27.4742,95.0026,70.7,161,1.7,Alluvial_Clay,0,NONE,0,0.0
LS001592,2025-09-07,Assam,Cachar,24.7617,92.8547,40.7,22,0.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001593,2025-09-07,Assam,Nagaon,26.2917,92.5972,127.0,80,0.4,Alluvial_Clay,0,NONE,0,0.0
LS001594,2025-09-07,Meghalaya,East Khasi Hills,25.4689,92.02,189.1,1507,30.4,Sandstone_Silt,1,CRITICAL,1,29.2
LS001595,2025-09-07,Meghalaya,West Khasi Hills,25.5618,91.2339,154.8,1334,29.0,Red_Loam,0,NONE,0,0.0
LS001596,2025-09-07,Meghalaya,Ri-Bhoi,25.8678,91.7543,206.0,602,17.2,Laterite_Clay,0,NONE,0,0.0
LS001597,2025-09-07,Meghalaya,West Jaintia Hills,25.3093,92.2996,106.1,1355,25.7,Limestone_Clay,0,NONE,0,0.0
LS001598,2025-09-07,Sikkim,East Sikkim,27.4805,88.5694,88.5,1666,41.3,Loose_Phyllite,0,NONE,0,0.0
LS001599,2025-09-08,Sikkim,North Sikkim,27.5804,88.6091,115.9,2391,46.6,Schist_Shale,1,HIGH,1,19.0
LS001600,2025-09-08,Sikkim,South Sikkim,27.0779,88.2028,70.1,1335,33.8,Loose_Phyllite,0,NONE,0,0.0
LS001601,2025-09-08,Nagaland,Kohima,25.8015,94.0659,63.5,1391,37.4,Disang_Shale,0,NONE,0,0.0
LS001602,2025-09-08,Nagaland,Dimapur,25.9993,93.6438,124.4,198,6.1,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001603,2025-09-08,Nagaland,Mokokchung,26.3229,94.5812,140.2,1337,29.5,Disang_Shale,1,CRITICAL,1,28.5
LS001604,2025-09-08,Manipur,Imphal West,24.9133,93.9056,52.5,836,1.1,Lacustrine_Alluvium,0,NONE,0,0.0
LS001605,2025-09-08,Manipur,Bishnupur,24.5335,93.6726,42.5,804,3.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS001606,2025-09-08,Manipur,Senapati,25.2795,93.8796,82.4,1206,30.7,Clayey_Loam,1,HIGH,1,29.9
LS001607,2025-09-08,Mizoram,Aizawl,23.8572,92.8242,137.1,1182,33.1,Siltstone_Shale,1,CRITICAL,1,34.0
LS001608,2025-09-08,Mizoram,Kolasib,24.1276,92.7334,118.2,638,25.4,Red_Loam,1,HIGH,1,40.5
LS001609,2025-09-09,Mizoram,Lunglei,22.9342,92.8549,31.5,960,33.7,Siltstone_Shale,0,NONE,0,0.0
LS001610,2025-09-09,Tripura,West Tripura,23.9644,91.1524,120.1,95,1.2,Sandy_Clay,0,NONE,0,0.0
LS001611,2025-09-09,Tripura,Sipahijala,23.6071,91.1985,107.8,38,2.8,Sandy_Clay,0,NONE,0,0.0
LS001612,2025-09-09,Tripura,Dhalai,23.9277,91.9651,81.8,108,9.7,Red_Laterite,0,NONE,0,0.0
LS001613,2025-09-09,Arunachal Pradesh,Tawang,27.5958,91.8043,174.8,2890,43.0,Gneissic_Debris,1,CRITICAL,1,28.1
LS001614,2025-09-09,Arunachal Pradesh,West Kameng,27.286,92.2735,163.1,2234,36.6,Schist_Shale,0,NONE,0,0.0
LS001615,2025-09-09,Arunachal Pradesh,Papum Pare,27.2377,93.7417,96.5,285,16.8,Colluvial_Soil,0,NONE,0,0.0
LS001616,2025-09-09,Arunachal Pradesh,East Siang,28.1038,95.205,182.8,156,8.9,Alluvial_Gravel,0,NONE,0,0.0
LS001617,2025-09-09,Arunachal Pradesh,Lower Subansiri,27.6392,93.9605,48.5,1607,31.2,Schist_Shale,0,NONE,0,0.0
LS001618,2025-09-09,Assam,Kamrup Metropolitan,26.066,91.6884,87.3,20,2.8,Alluvial_Clay,0,NONE,0,0.0
LS001619,2025-09-10,Assam,Kamrup Rural,26.106,91.4339,34.9,74,1.5,Alluvial_Silt,0,NONE,0,0.0
LS001620,2025-09-10,Assam,Darrang,26.4896,92.0547,35.7,20,3.5,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001621,2025-09-10,Assam,Sonitpur,26.597,92.9096,146.8,106,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001622,2025-09-10,Assam,Dibrugarh,27.5985,94.8946,120.5,86,1.4,Alluvial_Clay,0,NONE,0,0.0
LS001623,2025-09-10,Assam,Cachar,24.7138,92.6456,145.0,20,0.8,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001624,2025-09-10,Assam,Nagaon,26.2239,92.7596,125.8,33,2.8,Alluvial_Clay,0,NONE,0,0.0
LS001625,2025-09-10,Meghalaya,East Khasi Hills,25.616,91.8793,149.0,1489,32.0,Sandstone_Silt,1,CRITICAL,1,17.8
LS001626,2025-09-10,Meghalaya,West Khasi Hills,25.5458,91.2119,130.7,1340,28.9,Red_Loam,1,CRITICAL,1,31.3
LS001627,2025-09-10,Meghalaya,Ri-Bhoi,25.9052,91.9063,54.5,503,14.5,Laterite_Clay,0,NONE,0,0.0
LS001628,2025-09-10,Meghalaya,West Jaintia Hills,25.3203,92.2868,220.9,1294,28.0,Limestone_Clay,0,NONE,0,0.0
LS001629,2025-09-11,Sikkim,East Sikkim,27.3416,88.5631,93.9,1651,43.1,Loose_Phyllite,0,NONE,0,0.0
LS001630,2025-09-11,Sikkim,North Sikkim,27.4229,88.6391,72.7,2397,46.6,Schist_Shale,0,NONE,0,0.0
LS001631,2025-09-11,Sikkim,South Sikkim,27.1739,88.3955,128.8,1285,35.3,Loose_Phyllite,1,CRITICAL,1,44.6
LS001632,2025-09-11,Nagaland,Kohima,25.7577,94.0028,151.1,1419,36.3,Disang_Shale,1,CRITICAL,1,38.5
LS001633,2025-09-11,Nagaland,Dimapur,26.0479,93.7328,141.1,219,4.7,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001634,2025-09-11,Nagaland,Mokokchung,26.3271,94.6206,112.3,1369,28.8,Disang_Shale,0,NONE,0,0.0
LS001635,2025-09-11,Manipur,Imphal West,24.96,93.979,35.8,750,3.6,Lacustrine_Alluvium,0,NONE,0,0.0
LS001636,2025-09-11,Manipur,Bishnupur,24.6828,93.8229,133.0,769,4.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS001637,2025-09-11,Manipur,Senapati,25.2835,94.1489,121.1,1268,28.5,Clayey_Loam,1,CRITICAL,1,19.0
LS001638,2025-09-11,Mizoram,Aizawl,23.6086,92.8304,31.0,1186,30.7,Siltstone_Shale,0,NONE,0,0.0
LS001639,2025-09-12,Mizoram,Kolasib,24.0711,92.5969,35.6,579,24.3,Red_Loam,0,NONE,0,0.0
LS001640,2025-09-12,Mizoram,Lunglei,22.8742,92.8205,100.5,1064,30.7,Siltstone_Shale,0,NONE,0,0.0
LS001641,2025-09-12,Tripura,West Tripura,23.7431,91.1921,137.9,20,1.4,Sandy_Clay,0,NONE,0,0.0
LS001642,2025-09-12,Tripura,Sipahijala,23.494,91.1966,66.8,20,2.7,Sandy_Clay,0,NONE,0,0.0
LS001643,2025-09-12,Tripura,Dhalai,23.9738,91.808,140.4,83,10.5,Red_Laterite,0,NONE,0,0.0
LS001644,2025-09-12,Arunachal Pradesh,Tawang,27.5018,91.788,65.0,2862,43.7,Gneissic_Debris,0,NONE,0,0.0
LS001645,2025-09-12,Arunachal Pradesh,West Kameng,27.1681,92.2723,97.1,2247,36.8,Schist_Shale,1,HIGH,1,22.3
LS001646,2025-09-12,Arunachal Pradesh,Papum Pare,27.1998,93.5078,50.4,343,19.9,Colluvial_Soil,0,NONE,0,0.0
LS001647,2025-09-12,Arunachal Pradesh,East Siang,28.1968,95.2675,88.9,125,8.5,Alluvial_Gravel,0,NONE,0,0.0
LS001648,2025-09-12,Arunachal Pradesh,Lower Subansiri,27.4514,93.8381,123.6,1602,34.9,Schist_Shale,1,CRITICAL,1,30.0
LS001649,2025-09-13,Assam,Kamrup Metropolitan,26.258,91.6058,102.9,20,3.1,Alluvial_Clay,0,NONE,0,0.0
LS001650,2025-09-13,Assam,Kamrup Rural,26.0919,91.5718,117.3,86,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001651,2025-09-13,Assam,Darrang,26.5951,91.9544,54.8,20,2.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001652,2025-09-13,Assam,Sonitpur,26.7401,92.7309,58.6,37,1.2,Alluvial_Silt,0,NONE,0,0.0
LS001653,2025-09-13,Assam,Dibrugarh,27.5615,95.0239,80.5,156,0.8,Alluvial_Clay,0,NONE,0,0.0
LS001654,2025-09-13,Assam,Cachar,24.83,92.8471,158.5,65,1.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001655,2025-09-13,Assam,Nagaon,26.2147,92.6866,122.6,100,2.9,Alluvial_Clay,0,NONE,0,0.0
LS001656,2025-09-13,Meghalaya,East Khasi Hills,25.5411,91.899,98.3,1452,29.6,Sandstone_Silt,1,HIGH,1,43.6
LS001657,2025-09-13,Meghalaya,West Khasi Hills,25.5684,91.3247,155.1,1283,27.9,Red_Loam,0,NONE,0,0.0
LS001658,2025-09-13,Meghalaya,Ri-Bhoi,25.9414,91.9672,108.4,573,14.2,Laterite_Clay,0,NONE,0,0.0
LS001659,2025-09-14,Meghalaya,West Jaintia Hills,25.3609,92.309,123.6,1320,24.6,Limestone_Clay,1,CRITICAL,1,19.0
LS001660,2025-09-14,Sikkim,East Sikkim,27.302,88.5037,82.9,1697,41.4,Loose_Phyllite,0,NONE,0,0.0
LS001661,2025-09-14,Sikkim,North Sikkim,27.3903,88.4252,54.6,2446,48.6,Schist_Shale,0,NONE,0,0.0
LS001662,2025-09-14,Sikkim,South Sikkim,27.0323,88.3537,115.3,1283,35.8,Loose_Phyllite,1,HIGH,1,24.0
LS001663,2025-09-14,Nagaland,Kohima,25.6478,94.2,32.7,1420,34.7,Disang_Shale,0,NONE,0,0.0
LS001664,2025-09-14,Nagaland,Dimapur,25.8893,93.6572,117.7,144,3.1,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001665,2025-09-14,Nagaland,Mokokchung,26.4278,94.5238,147.8,1342,28.9,Disang_Shale,1,CRITICAL,1,20.2
LS001666,2025-09-14,Manipur,Imphal West,24.7353,93.8224,138.3,771,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS001667,2025-09-14,Manipur,Bishnupur,24.5414,93.7133,67.5,748,4.7,Lacustrine_Alluvium,0,NONE,0,0.0
LS001668,2025-09-14,Manipur,Senapati,25.3636,93.9172,75.3,1267,32.0,Clayey_Loam,1,HIGH,1,47.6
LS001669,2025-09-15,Mizoram,Aizawl,23.8028,92.7895,90.7,1186,31.8,Siltstone_Shale,1,HIGH,1,25.3
LS001670,2025-09-15,Mizoram,Kolasib,24.1546,92.634,110.0,601,26.7,Red_Loam,0,NONE,0,0.0
LS001671,2025-09-15,Mizoram,Lunglei,22.9573,92.5936,84.2,1043,31.6,Siltstone_Shale,1,HIGH,1,42.0
LS001672,2025-09-15,Tripura,West Tripura,23.7263,91.2561,101.6,20,3.2,Sandy_Clay,0,NONE,0,0.0
LS001673,2025-09-15,Tripura,Sipahijala,23.5551,91.3381,65.9,42,4.3,Sandy_Clay,0,NONE,0,0.0
LS001674,2025-09-15,Tripura,Dhalai,23.8384,91.9376,128.7,120,13.7,Red_Laterite,0,NONE,0,0.0
LS001675,2025-09-15,Arunachal Pradesh,Tawang,27.7187,91.8347,80.9,2896,44.2,Gneissic_Debris,1,HIGH,1,45.9
LS001676,2025-09-15,Arunachal Pradesh,West Kameng,27.2269,92.4392,76.9,2156,37.0,Schist_Shale,1,HIGH,1,35.7
LS001677,2025-09-15,Arunachal Pradesh,Papum Pare,27.1003,93.6643,174.7,305,17.7,Colluvial_Soil,0,NONE,0,0.0
LS001678,2025-09-15,Arunachal Pradesh,East Siang,28.1217,95.297,60.6,194,10.2,Alluvial_Gravel,0,NONE,0,0.0
LS001679,2025-09-16,Arunachal Pradesh,Lower Subansiri,27.5761,93.8503,76.0,1504,34.5,Schist_Shale,0,NONE,0,0.0
LS001680,2025-09-16,Assam,Kamrup Metropolitan,26.2803,91.6853,35.3,75,2.7,Alluvial_Clay,0,NONE,0,0.0
LS001681,2025-09-16,Assam,Kamrup Rural,26.2072,91.5293,61.8,46,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001682,2025-09-16,Assam,Darrang,26.4623,91.9375,104.1,20,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001683,2025-09-16,Assam,Sonitpur,26.6755,92.734,119.7,39,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001684,2025-09-16,Assam,Dibrugarh,27.3324,94.9687,48.6,110,0.4,Alluvial_Clay,0,NONE,0,0.0
LS001685,2025-09-16,Assam,Cachar,24.9567,92.7447,63.0,20,0.5,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001686,2025-09-16,Assam,Nagaon,26.2162,92.5512,37.5,70,0.4,Alluvial_Clay,0,NONE,0,0.0
LS001687,2025-09-16,Meghalaya,East Khasi Hills,25.7017,91.8606,142.5,1444,28.6,Sandstone_Silt,1,CRITICAL,1,28.8
LS001688,2025-09-16,Meghalaya,West Khasi Hills,25.5829,91.2267,98.3,1335,29.8,Red_Loam,1,HIGH,1,43.1
LS001689,2025-09-17,Meghalaya,Ri-Bhoi,25.8117,91.8597,234.8,580,17.3,Laterite_Clay,0,NONE,0,0.0
LS001690,2025-09-17,Meghalaya,West Jaintia Hills,25.4725,92.1431,193.4,1295,26.0,Limestone_Clay,0,NONE,0,0.0
LS001691,2025-09-17,Sikkim,East Sikkim,27.2715,88.4587,107.8,1608,41.7,Loose_Phyllite,0,NONE,0,0.0
LS001692,2025-09-17,Sikkim,North Sikkim,27.5315,88.4741,72.6,2432,50.6,Schist_Shale,0,NONE,0,0.0
LS001693,2025-09-17,Sikkim,South Sikkim,27.1581,88.3728,65.9,1334,34.2,Loose_Phyllite,0,NONE,0,0.0
LS001694,2025-09-17,Nagaland,Kohima,25.8008,94.0626,110.1,1487,36.9,Disang_Shale,1,HIGH,1,36.2
LS001695,2025-09-17,Nagaland,Dimapur,25.9407,93.8205,44.4,157,3.4,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001696,2025-09-17,Nagaland,Mokokchung,26.3603,94.4996,114.0,1309,33.1,Disang_Shale,1,HIGH,1,14.3
LS001697,2025-09-17,Manipur,Imphal West,24.8376,93.9049,161.1,730,0.9,Lacustrine_Alluvium,0,NONE,0,0.0
LS001698,2025-09-17,Manipur,Bishnupur,24.5645,93.8029,126.7,747,4.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS001699,2025-09-18,Manipur,Senapati,25.328,94.1307,143.0,1306,29.5,Clayey_Loam,0,NONE,0,0.0
LS001700,2025-09-18,Mizoram,Aizawl,23.7429,92.8662,152.7,1079,34.3,Siltstone_Shale,1,CRITICAL,1,22.8
LS001701,2025-09-18,Mizoram,Kolasib,24.3039,92.653,125.7,571,23.3,Red_Loam,0,NONE,0,0.0
LS001702,2025-09-18,Mizoram,Lunglei,22.8687,92.612,96.2,1048,32.4,Siltstone_Shale,0,NONE,0,0.0
LS001703,2025-09-18,Tripura,West Tripura,23.7846,91.2566,38.4,20,1.6,Sandy_Clay,0,NONE,0,0.0
LS001704,2025-09-18,Tripura,Sipahijala,23.5194,91.4371,119.4,20,3.9,Sandy_Clay,0,NONE,0,0.0
LS001705,2025-09-18,Tripura,Dhalai,23.8384,91.7248,89.6,164,10.7,Red_Laterite,0,NONE,0,0.0
LS001706,2025-09-18,Arunachal Pradesh,Tawang,27.4782,91.9555,168.5,2947,42.8,Gneissic_Debris,1,CRITICAL,1,34.5
LS001707,2025-09-18,Arunachal Pradesh,West Kameng,27.2966,92.3191,50.8,2155,38.2,Schist_Shale,0,NONE,0,0.0
LS001708,2025-09-18,Arunachal Pradesh,Papum Pare,26.9737,93.6957,206.5,346,17.4,Colluvial_Soil,0,NONE,0,0.0
LS001709,2025-09-19,Arunachal Pradesh,East Siang,27.9694,95.3903,41.2,209,10.1,Alluvial_Gravel,0,NONE,0,0.0
LS001710,2025-09-19,Arunachal Pradesh,Lower Subansiri,27.609,93.931,172.2,1603,32.5,Schist_Shale,1,CRITICAL,1,36.2
LS001711,2025-09-19,Assam,Kamrup Metropolitan,26.1925,91.617,53.0,83,0.4,Alluvial_Clay,0,NONE,0,0.0
LS001712,2025-09-19,Assam,Kamrup Rural,26.0364,91.6437,109.0,96,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001713,2025-09-19,Assam,Darrang,26.5746,91.941,98.0,20,0.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001714,2025-09-19,Assam,Sonitpur,26.5849,92.7002,124.9,103,0.4,Alluvial_Silt,0,NONE,0,0.0
LS001715,2025-09-19,Assam,Dibrugarh,27.3518,95.0126,30.8,133,0.4,Alluvial_Clay,0,NONE,0,0.0
LS001716,2025-09-19,Assam,Cachar,24.808,92.6612,37.0,20,0.9,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001717,2025-09-19,Assam,Nagaon,26.3826,92.8143,100.3,54,3.2,Alluvial_Clay,0,NONE,0,0.0
LS001718,2025-09-19,Meghalaya,East Khasi Hills,25.4929,91.8503,213.8,1452,28.1,Sandstone_Silt,0,NONE,0,0.0
LS001719,2025-09-20,Meghalaya,West Khasi Hills,25.3636,91.1738,237.6,1248,25.8,Red_Loam,0,NONE,0,0.0
LS001720,2025-09-20,Meghalaya,Ri-Bhoi,25.945,91.8407,213.0,498,18.4,Laterite_Clay,0,NONE,0,0.0
LS001721,2025-09-20,Meghalaya,West Jaintia Hills,25.5303,92.1999,231.2,1283,27.1,Limestone_Clay,1,CRITICAL,1,16.0
LS001722,2025-09-20,Sikkim,East Sikkim,27.4656,88.6273,69.1,1622,44.3,Loose_Phyllite,1,MEDIUM,0,0.0
LS001723,2025-09-20,Sikkim,North Sikkim,27.6444,88.6089,129.2,2476,50.6,Schist_Shale,1,CRITICAL,1,31.7
LS001724,2025-09-20,Sikkim,South Sikkim,27.0599,88.2526,51.3,1337,38.1,Loose_Phyllite,0,NONE,0,0.0
LS001725,2025-09-20,Nagaland,Kohima,25.7806,94.1032,102.5,1422,33.4,Disang_Shale,1,HIGH,1,16.0
LS001726,2025-09-20,Nagaland,Dimapur,25.8915,93.7308,154.0,229,2.5,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS001727,2025-09-20,Nagaland,Mokokchung,26.4715,94.4398,125.3,1338,32.3,Disang_Shale,1,CRITICAL,1,25.4
LS001728,2025-09-20,Manipur,Imphal West,24.7379,93.9153,150.9,756,2.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS001729,2025-09-21,Manipur,Bishnupur,24.5948,93.7035,143.8,729,2.9,Lacustrine_Alluvium,0,NONE,0,0.0
LS001730,2025-09-21,Manipur,Senapati,25.1814,94.0776,32.5,1246,30.7,Clayey_Loam,0,NONE,0,0.0
LS001731,2025-09-21,Mizoram,Aizawl,23.6605,92.7607,137.8,1167,30.7,Siltstone_Shale,1,CRITICAL,1,19.7
LS001732,2025-09-21,Mizoram,Kolasib,24.1945,92.7738,130.6,646,22.1,Red_Loam,0,NONE,0,0.0
LS001733,2025-09-21,Mizoram,Lunglei,22.8294,92.6627,131.6,1029,29.3,Siltstone_Shale,1,CRITICAL,1,36.9
LS001734,2025-09-21,Tripura,West Tripura,23.978,91.3772,118.8,64,3.2,Sandy_Clay,0,NONE,0,0.0
LS001735,2025-09-21,Tripura,Sipahijala,23.5994,91.2585,161.0,28,3.6,Sandy_Clay,0,NONE,0,0.0
LS001736,2025-09-21,Tripura,Dhalai,23.8475,91.9861,162.8,86,12.7,Red_Laterite,0,NONE,0,0.0
LS001737,2025-09-21,Arunachal Pradesh,Tawang,27.4974,91.7369,153.2,2915,44.7,Gneissic_Debris,1,CRITICAL,1,45.4
LS001738,2025-09-21,Arunachal Pradesh,West Kameng,27.1758,92.4181,158.6,2194,39.1,Schist_Shale,1,CRITICAL,1,32.1
LS001739,2025-09-22,Arunachal Pradesh,Papum Pare,27.1669,93.5401,49.0,282,19.0,Colluvial_Soil,0,NONE,0,0.0
LS001740,2025-09-22,Arunachal Pradesh,East Siang,28.0889,95.4663,165.9,120,8.1,Alluvial_Gravel,0,NONE,0,0.0
LS001741,2025-09-22,Arunachal Pradesh,Lower Subansiri,27.424,93.9718,199.2,1550,31.8,Schist_Shale,0,NONE,0,0.0
LS001742,2025-09-22,Assam,Kamrup Metropolitan,26.1213,91.769,39.5,50,2.5,Alluvial_Clay,0,NONE,0,0.0
LS001743,2025-09-22,Assam,Kamrup Rural,26.2731,91.4179,64.7,46,0.5,Alluvial_Silt,0,NONE,0,0.0
LS001744,2025-09-22,Assam,Darrang,26.5739,91.9711,43.6,60,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS001745,2025-09-22,Assam,Sonitpur,26.561,92.7817,43.0,76,1.0,Alluvial_Silt,0,NONE,0,0.0
LS001746,2025-09-22,Assam,Dibrugarh,27.4671,94.862,33.5,139,0.6,Alluvial_Clay,0,NONE,0,0.0
LS001747,2025-09-22,Assam,Cachar,24.7402,92.6328,61.0,29,3.0,Barak_Valley_Alluvium,0,NONE,0,0.0
LS001748,2025-09-22,Assam,Nagaon,26.3166,92.6587,96.3,54,3.4,Alluvial_Clay,0,NONE,0,0.0
LS001749,2025-09-23,Meghalaya,East Khasi Hills,25.5757,91.9356,148.4,1505,28.4,Sandstone_Silt,1,CRITICAL,1,51.2
LS001750,2025-09-23,Meghalaya,West Khasi Hills,25.6577,91.1473,246.5,1339,28.3,Red_Loam,0,NONE,0,0.0
LS001751,2025-09-23,Meghalaya,Ri-Bhoi,25.8809,91.8066,232.1,606,17.8,Laterite_Clay,0,NONE,0,0.0
LS001752,2025-09-23,Meghalaya,West Jaintia Hills,25.5127,92.2405,110.8,1317,27.0,Limestone_Clay,1,HIGH,1,18.7
