travel_id,road_id,timestamp,state,district,distance_km,speed_limit_kmph,average_speed_kmph,traffic_level,weather_condition,road_condition,travel_time_minutes,delay_minutes
T001490,NH-13,2026-06-20 07:38:00,Arunachal Pradesh,West Kameng,19.5,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,153.9,124.7
T001491,NH-415,2026-06-20 07:40:00,Arunachal Pradesh,Papum Pare,7.0,50,26.0,MODERATE,HEAVY_RAIN,FAIR,16.2,7.8
T001492,NH-515,2026-06-20 07:42:00,Arunachal Pradesh,East Siang,21.7,60,60.0,LOW,CLEAR,GOOD,21.7,0.0
T001493,NH-13,2026-06-20 07:44:00,Arunachal Pradesh,Lower Subansiri,14.6,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,219.0,197.1
T001494,NH-27,2026-06-20 07:46:00,Assam,Kamrup Metropolitan,11.7,80,60.0,LOW,MODERATE_RAIN,GOOD,11.7,2.9
T001495,NH-27,2026-06-20 07:48:00,Assam,Kamrup Rural,14.8,80,60.0,LOW,MODERATE_RAIN,GOOD,14.8,3.7
T001496,NH-15,2026-06-20 07:50:00,Assam,Darrang,21.1,65,65.0,LOW,CLEAR,GOOD,19.5,0.0
T001497,NH-15,2026-06-20 07:52:00,Assam,Sonitpur,21.6,70,61.6,LOW,LIGHT_RAIN,GOOD,21.0,2.5
T001498,NH-37,2026-06-20 07:54:00,Assam,Dibrugarh,8.0,70,61.6,LOW,LIGHT_RAIN,GOOD,7.8,0.9
T001499,NH-37,2026-06-20 07:56:00,Assam,Cachar,10.0,60,52.8,LOW,LIGHT_RAIN,GOOD,11.4,1.4
T001500,NH-27,2026-06-20 07:58:00,Assam,Nagaon,10.7,75,66.0,LOW,LIGHT_RAIN,GOOD,9.7,1.1
T001501,NH-206,2026-06-20 08:00:00,Meghalaya,East Khasi Hills,13.6,40,20.8,HIGH,HEAVY_RAIN,FAIR,39.2,18.8
T001502,NH-127B,2026-06-20 08:02:00,Meghalaya,West Khasi Hills,7.0,45,33.8,MODERATE,MODERATE_RAIN,FAIR,12.4,3.1
T001503,NH-06,2026-06-20 08:04:00,Meghalaya,Ri-Bhoi,15.9,65,33.8,MODERATE,HEAVY_RAIN,FAIR,28.2,13.5
T001504,NH-06,2026-06-20 08:06:00,Meghalaya,West Jaintia Hills,10.6,45,23.4,MODERATE,HEAVY_RAIN,FAIR,27.2,13.1
T001505,NH-10,2026-06-20 08:08:00,Sikkim,East Sikkim,8.5,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,127.5,112.9
T001506,NH-310,2026-06-20 08:10:00,Sikkim,North Sikkim,21.5,30,16.5,HIGH,LIGHT_RAIN,POOR,78.2,35.2
T001507,NH-510,2026-06-20 08:12:00,Sikkim,South Sikkim,11.8,40,26.8,MODERATE,CLEAR,POOR,26.4,8.7
T001508,NH-29,2026-06-20 08:14:00,Nagaland,Kohima,16.0,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,126.3,102.3
T001509,NH-29,2026-06-20 08:16:00,Nagaland,Dimapur,20.7,65,65.0,LOW,CLEAR,GOOD,19.1,0.0
T001510,NH-02,2026-06-20 08:18:00,Nagaland,Mokokchung,14.7,40,16.8,HIGH,MODERATE_RAIN,POOR,52.5,30.4
T001511,NH-02,2026-06-20 08:20:00,Manipur,Imphal West,18.8,60,52.8,LOW,LIGHT_RAIN,GOOD,21.4,2.6
T001512,NH-02,2026-06-20 08:22:00,Manipur,Bishnupur,9.5,55,41.2,MODERATE,MODERATE_RAIN,GOOD,13.8,3.4
T001513,NH-02,2026-06-20 08:24:00,Manipur,Senapati,7.8,45,33.8,MODERATE,MODERATE_RAIN,FAIR,13.8,3.4
T001514,NH-54,2026-06-20 08:26:00,Mizoram,Aizawl,13.9,40,16.8,HIGH,MODERATE_RAIN,POOR,49.6,28.8
T001515,NH-54,2026-06-20 08:28:00,Mizoram,Kolasib,12.7,45,45.0,LOW,CLEAR,FAIR,16.9,0.0
T001516,NH-54,2026-06-20 08:30:00,Mizoram,Lunglei,14.2,40,30.0,MODERATE,MODERATE_RAIN,FAIR,28.4,7.1
T001517,NH-08,2026-06-20 08:32:00,Tripura,West Tripura,19.1,65,65.0,LOW,CLEAR,GOOD,17.6,0.0
T001518,NH-08,2026-06-20 08:34:00,Tripura,Sipahijala,16.7,65,57.2,LOW,LIGHT_RAIN,GOOD,17.5,2.1
T001519,NH-08,2026-06-20 08:36:00,Tripura,Dhalai,9.9,55,41.2,MODERATE,MODERATE_RAIN,GOOD,14.4,3.6
T001520,NH-13,2026-06-20 08:38:00,Arunachal Pradesh,Tawang,13.3,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,199.5,176.7
T001521,NH-13,2026-06-20 08:40:00,Arunachal Pradesh,West Kameng,20.6,40,22.0,MODERATE,LIGHT_RAIN,POOR,56.2,25.3
T001522,NH-415,2026-06-20 08:42:00,Arunachal Pradesh,Papum Pare,5.9,50,37.5,MODERATE,MODERATE_RAIN,FAIR,9.4,2.3
T001523,NH-515,2026-06-20 08:44:00,Arunachal Pradesh,East Siang,16.8,60,31.2,MODERATE,HEAVY_RAIN,GOOD,32.3,15.5
T001524,NH-13,2026-06-20 08:46:00,Arunachal Pradesh,Lower Subansiri,15.9,40,22.0,MODERATE,LIGHT_RAIN,POOR,43.4,19.5
T001525,NH-27,2026-06-20 08:48:00,Assam,Kamrup Metropolitan,10.5,80,60.0,LOW,MODERATE_RAIN,GOOD,10.5,2.6
T001526,NH-27,2026-06-20 08:50:00,Assam,Kamrup Rural,8.2,80,60.0,LOW,MODERATE_RAIN,GOOD,8.2,2.0
T001527,NH-15,2026-06-20 08:52:00,Assam,Darrang,10.3,65,48.8,LOW,MODERATE_RAIN,GOOD,12.7,3.2
T001528,NH-15,2026-06-20 08:54:00,Assam,Sonitpur,15.4,70,15.4,HIGH,TORRENTIAL_RAIN,GOOD,60.0,46.8
T001529,NH-37,2026-06-20 08:56:00,Assam,Dibrugarh,16.6,70,52.5,LOW,MODERATE_RAIN,GOOD,19.0,4.8
T001530,NH-37,2026-06-20 08:58:00,Assam,Cachar,16.2,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,73.6,57.4
T001531,NH-27,2026-06-20 09:00:00,Assam,Nagaon,12.8,75,39.0,MODERATE,HEAVY_RAIN,GOOD,19.7,9.5
T001532,NH-206,2026-06-20 09:02:00,Meghalaya,East Khasi Hills,15.8,40,26.8,MODERATE,CLEAR,POOR,35.4,11.7
T001533,NH-127B,2026-06-20 09:04:00,Meghalaya,West Khasi Hills,7.3,45,23.4,MODERATE,HEAVY_RAIN,FAIR,18.7,9.0
T001534,NH-06,2026-06-20 09:06:00,Meghalaya,Ri-Bhoi,5.1,65,57.2,LOW,LIGHT_RAIN,FAIR,5.3,0.6
T001535,NH-06,2026-06-20 09:08:00,Meghalaya,West Jaintia Hills,9.3,45,39.6,MODERATE,LIGHT_RAIN,FAIR,14.1,1.7
T001536,NH-10,2026-06-20 09:10:00,Sikkim,East Sikkim,19.6,35,19.2,HIGH,LIGHT_RAIN,POOR,61.3,27.7
T001537,NH-310,2026-06-20 09:12:00,Sikkim,North Sikkim,11.3,30,16.5,HIGH,LIGHT_RAIN,POOR,41.1,18.5
T001538,NH-510,2026-06-20 09:14:00,Sikkim,South Sikkim,19.0,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,150.0,121.5
T001539,NH-29,2026-06-20 09:16:00,Nagaland,Kohima,17.1,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,135.0,109.3
T001540,NH-29,2026-06-20 09:18:00,Nagaland,Dimapur,13.1,65,65.0,LOW,CLEAR,GOOD,12.1,0.0
T001541,NH-02,2026-06-20 09:20:00,Nagaland,Mokokchung,11.7,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,92.4,74.9
T001542,NH-02,2026-06-20 09:22:00,Manipur,Imphal West,8.9,60,52.8,LOW,LIGHT_RAIN,GOOD,10.1,1.2
T001543,NH-02,2026-06-20 09:24:00,Manipur,Bishnupur,21.3,55,28.6,MODERATE,HEAVY_RAIN,GOOD,44.7,21.5
T001544,NH-02,2026-06-20 09:26:00,Manipur,Senapati,16.2,45,45.0,LOW,CLEAR,FAIR,21.6,0.0
T001545,NH-54,2026-06-20 09:28:00,Mizoram,Aizawl,18.9,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,149.2,120.8
T001546,NH-54,2026-06-20 09:30:00,Mizoram,Kolasib,7.8,45,33.8,MODERATE,MODERATE_RAIN,FAIR,13.8,3.4
T001547,NH-54,2026-06-20 09:32:00,Mizoram,Lunglei,17.5,40,16.8,HIGH,MODERATE_RAIN,POOR,62.5,36.2
T001548,NH-08,2026-06-20 09:34:00,Tripura,West Tripura,7.9,65,33.8,MODERATE,HEAVY_RAIN,GOOD,14.0,6.7
T001549,NH-08,2026-06-20 09:36:00,Tripura,Sipahijala,17.5,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,73.4,57.2
T001550,NH-08,2026-06-20 09:38:00,Tripura,Dhalai,11.5,55,28.6,MODERATE,HEAVY_RAIN,GOOD,24.1,11.6
T001551,NH-13,2026-06-20 09:40:00,Arunachal Pradesh,Tawang,12.4,35,23.5,MODERATE,CLEAR,POOR,31.7,10.4
T001552,NH-13,2026-06-20 09:42:00,Arunachal Pradesh,West Kameng,21.5,40,26.8,MODERATE,CLEAR,POOR,48.1,15.9
T001553,NH-415,2026-06-20 09:44:00,Arunachal Pradesh,Papum Pare,15.7,50,50.0,LOW,CLEAR,FAIR,18.8,0.0
T001554,NH-515,2026-06-20 09:46:00,Arunachal Pradesh,East Siang,16.9,60,52.8,LOW,LIGHT_RAIN,GOOD,19.2,2.3
T001555,NH-13,2026-06-20 09:48:00,Arunachal Pradesh,Lower Subansiri,18.1,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,271.5,244.3
T001556,NH-27,2026-06-20 09:50:00,Assam,Kamrup Metropolitan,8.3,80,41.6,MODERATE,HEAVY_RAIN,GOOD,12.0,5.8
T001557,NH-27,2026-06-20 09:52:00,Assam,Kamrup Rural,16.6,80,41.6,MODERATE,HEAVY_RAIN,GOOD,23.9,11.4
T001558,NH-15,2026-06-20 09:54:00,Assam,Darrang,11.7,65,57.2,LOW,LIGHT_RAIN,GOOD,12.3,1.5
T001559,NH-15,2026-06-20 09:56:00,Assam,Sonitpur,11.7,70,70.0,LOW,CLEAR,GOOD,10.0,0.0
T001560,NH-37,2026-06-20 09:58:00,Assam,Dibrugarh,13.6,70,15.4,HIGH,TORRENTIAL_RAIN,GOOD,53.0,41.3
T001561,NH-37,2026-06-20 10:00:00,Assam,Cachar,21.4,60,45.0,LOW,MODERATE_RAIN,GOOD,28.5,7.1
T001562,NH-27,2026-06-20 10:02:00,Assam,Nagaon,14.3,75,16.5,HIGH,TORRENTIAL_RAIN,GOOD,52.0,40.6
T001563,NH-206,2026-06-20 10:04:00,Meghalaya,East Khasi Hills,19.4,40,22.0,MODERATE,LIGHT_RAIN,POOR,52.9,23.8
T001564,NH-127B,2026-06-20 10:06:00,Meghalaya,West Khasi Hills,15.7,45,23.4,MODERATE,HEAVY_RAIN,FAIR,40.3,19.4
T001565,NH-06,2026-06-20 10:08:00,Meghalaya,Ri-Bhoi,19.9,65,65.0,LOW,CLEAR,GOOD,18.4,0.0
T001566,NH-06,2026-06-20 10:10:00,Meghalaya,West Jaintia Hills,8.5,45,33.8,MODERATE,MODERATE_RAIN,FAIR,15.1,3.8
T001567,NH-10,2026-06-20 10:12:00,Sikkim,East Sikkim,14.5,35,14.7,HIGH,MODERATE_RAIN,POOR,59.2,34.3
T001568,NH-310,2026-06-20 10:14:00,Sikkim,North Sikkim,8.5,30,5.7,STANDSTILL,HEAVY_RAIN,POOR,89.5,72.5
T001569,NH-510,2026-06-20 10:16:00,Sikkim,South Sikkim,13.4,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,201.0,180.9
T001570,NH-29,2026-06-20 10:18:00,Nagaland,Kohima,13.2,40,22.0,MODERATE,LIGHT_RAIN,POOR,36.0,16.2
T001571,NH-29,2026-06-20 10:20:00,Nagaland,Dimapur,9.9,65,33.8,MODERATE,HEAVY_RAIN,GOOD,17.6,8.5
T001572,NH-02,2026-06-20 10:22:00,Nagaland,Mokokchung,10.3,40,16.8,HIGH,MODERATE_RAIN,POOR,36.8,21.3
T001573,NH-02,2026-06-20 10:24:00,Manipur,Imphal West,13.4,60,45.0,LOW,MODERATE_RAIN,GOOD,17.9,4.5
T001574,NH-02,2026-06-20 10:26:00,Manipur,Bishnupur,21.3,55,48.4,LOW,LIGHT_RAIN,GOOD,26.4,3.2
T001575,NH-02,2026-06-20 10:28:00,Manipur,Senapati,14.7,45,39.6,MODERATE,LIGHT_RAIN,FAIR,22.3,2.7
T001576,NH-54,2026-06-20 10:30:00,Mizoram,Aizawl,16.8,40,22.0,MODERATE,LIGHT_RAIN,POOR,45.8,20.6
T001577,NH-54,2026-06-20 10:32:00,Mizoram,Kolasib,19.1,45,33.8,MODERATE,MODERATE_RAIN,FAIR,33.9,8.4
T001578,NH-54,2026-06-20 10:34:00,Mizoram,Lunglei,18.7,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,280.5,252.4
T001579,NH-08,2026-06-20 10:36:00,Tripura,West Tripura,14.1,65,33.8,MODERATE,HEAVY_RAIN,GOOD,25.0,12.0
T001580,NH-08,2026-06-20 10:38:00,Tripura,Sipahijala,21.5,65,65.0,LOW,CLEAR,GOOD,19.8,0.0
T001581,NH-08,2026-06-20 10:40:00,Tripura,Dhalai,18.6,55,48.4,LOW,LIGHT_RAIN,GOOD,23.1,2.8
T001582,NH-13,2026-06-20 10:42:00,Arunachal Pradesh,Tawang,7.4,35,23.5,MODERATE,CLEAR,POOR,18.9,6.2
T001583,NH-13,2026-06-20 10:44:00,Arunachal Pradesh,West Kameng,20.2,40,26.8,MODERATE,CLEAR,POOR,45.2,14.9
T001584,NH-415,2026-06-20 10:46:00,Arunachal Pradesh,Papum Pare,17.0,50,26.0,MODERATE,HEAVY_RAIN,FAIR,39.2,18.8
T001585,NH-515,2026-06-20 10:48:00,Arunachal Pradesh,East Siang,13.8,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,62.7,48.9
T001586,NH-13,2026-06-20 10:50:00,Arunachal Pradesh,Lower Subansiri,15.5,40,26.8,MODERATE,CLEAR,POOR,34.7,11.5
T001587,NH-27,2026-06-20 10:52:00,Assam,Kamrup Metropolitan,18.8,80,17.6,HIGH,TORRENTIAL_RAIN,GOOD,64.1,50.0
T001588,NH-27,2026-06-20 10:54:00,Assam,Kamrup Rural,20.0,80,41.6,MODERATE,HEAVY_RAIN,GOOD,28.8,13.8
T001589,NH-15,2026-06-20 10:56:00,Assam,Darrang,10.5,65,33.8,MODERATE,HEAVY_RAIN,GOOD,18.6,8.9
T001590,NH-15,2026-06-20 10:58:00,Assam,Sonitpur,18.0,70,61.6,LOW,LIGHT_RAIN,GOOD,17.5,2.1
T001591,NH-37,2026-06-20 11:00:00,Assam,Dibrugarh,8.3,70,52.5,LOW,MODERATE_RAIN,GOOD,9.5,2.4
T001592,NH-37,2026-06-20 11:02:00,Assam,Cachar,21.5,60,45.0,LOW,MODERATE_RAIN,GOOD,28.7,7.2
T001593,NH-27,2026-06-20 11:04:00,Assam,Nagaon,15.0,75,56.2,LOW,MODERATE_RAIN,GOOD,16.0,4.0
T001594,NH-206,2026-06-20 11:06:00,Meghalaya,East Khasi Hills,5.7,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,45.0,36.5
T001595,NH-127B,2026-06-20 11:08:00,Meghalaya,West Khasi Hills,6.8,45,23.4,MODERATE,HEAVY_RAIN,FAIR,17.4,8.3
T001596,NH-06,2026-06-20 11:10:00,Meghalaya,Ri-Bhoi,10.6,65,57.2,LOW,LIGHT_RAIN,FAIR,11.1,1.3
T001597,NH-06,2026-06-20 11:12:00,Meghalaya,West Jaintia Hills,10.0,45,23.4,MODERATE,HEAVY_RAIN,FAIR,25.6,12.3
T001598,NH-10,2026-06-20 11:14:00,Sikkim,East Sikkim,15.2,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,228.0,201.9
T001599,NH-310,2026-06-20 11:16:00,Sikkim,North Sikkim,15.3,30,20.1,HIGH,CLEAR,POOR,45.7,15.1
T001600,NH-510,2026-06-20 11:18:00,Sikkim,South Sikkim,7.6,40,26.8,MODERATE,CLEAR,POOR,17.0,5.6
T001601,NH-29,2026-06-20 11:20:00,Nagaland,Kohima,18.9,40,16.8,HIGH,MODERATE_RAIN,POOR,67.5,39.2
T001602,NH-29,2026-06-20 11:22:00,Nagaland,Dimapur,8.1,65,48.8,LOW,MODERATE_RAIN,GOOD,10.0,2.5
T001603,NH-02,2026-06-20 11:24:00,Nagaland,Mokokchung,11.8,40,30.0,MODERATE,MODERATE_RAIN,FAIR,23.6,5.9
T001604,NH-02,2026-06-20 11:26:00,Manipur,Imphal West,7.7,60,52.8,LOW,LIGHT_RAIN,GOOD,8.8,1.1
T001605,NH-02,2026-06-20 11:28:00,Manipur,Bishnupur,10.0,55,41.2,MODERATE,MODERATE_RAIN,GOOD,14.6,3.7
T001606,NH-02,2026-06-20 11:30:00,Manipur,Senapati,14.3,45,30.2,MODERATE,CLEAR,POOR,28.4,9.3
T001607,NH-54,2026-06-20 11:32:00,Mizoram,Aizawl,8.2,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,64.7,52.4
T001608,NH-54,2026-06-20 11:34:00,Mizoram,Kolasib,11.5,45,33.8,MODERATE,MODERATE_RAIN,FAIR,20.4,5.1
T001609,NH-54,2026-06-20 11:36:00,Mizoram,Lunglei,10.0,40,26.8,MODERATE,CLEAR,POOR,22.4,7.4
T001610,NH-08,2026-06-20 11:38:00,Tripura,West Tripura,6.8,65,57.2,LOW,LIGHT_RAIN,GOOD,7.1,0.8
T001611,NH-08,2026-06-20 11:40:00,Tripura,Sipahijala,13.5,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,56.6,44.1
T001612,NH-08,2026-06-20 11:42:00,Tripura,Dhalai,5.0,55,41.2,MODERATE,MODERATE_RAIN,GOOD,7.3,1.8
T001613,NH-13,2026-06-20 11:44:00,Arunachal Pradesh,Tawang,9.1,35,23.5,MODERATE,CLEAR,POOR,23.2,7.6
T001614,NH-13,2026-06-20 11:46:00,Arunachal Pradesh,West Kameng,14.1,40,22.0,MODERATE,LIGHT_RAIN,POOR,38.5,17.4
T001615,NH-415,2026-06-20 11:48:00,Arunachal Pradesh,Papum Pare,9.8,50,44.0,MODERATE,LIGHT_RAIN,FAIR,13.4,1.6
T001616,NH-515,2026-06-20 11:50:00,Arunachal Pradesh,East Siang,19.6,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,89.1,69.5
T001617,NH-13,2026-06-20 11:52:00,Arunachal Pradesh,Lower Subansiri,5.0,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,39.5,32.0
T001618,NH-27,2026-06-20 11:54:00,Assam,Kamrup Metropolitan,19.1,80,70.4,LOW,LIGHT_RAIN,GOOD,16.3,2.0
T001619,NH-27,2026-06-20 11:56:00,Assam,Kamrup Rural,7.7,80,70.4,LOW,LIGHT_RAIN,GOOD,6.6,0.8
T001620,NH-15,2026-06-20 11:58:00,Assam,Darrang,9.0,65,65.0,LOW,CLEAR,GOOD,8.3,0.0
T001621,NH-15,2026-06-20 12:00:00,Assam,Sonitpur,11.7,70,52.5,LOW,MODERATE_RAIN,GOOD,13.4,3.4
T001622,NH-37,2026-06-20 12:02:00,Assam,Dibrugarh,17.5,70,52.5,LOW,MODERATE_RAIN,GOOD,20.0,5.0
T001623,NH-37,2026-06-20 12:04:00,Assam,Cachar,15.8,60,52.8,LOW,LIGHT_RAIN,GOOD,18.0,2.2
T001624,NH-27,2026-06-20 12:06:00,Assam,Nagaon,8.8,75,75.0,LOW,CLEAR,GOOD,7.0,0.0
T001625,NH-206,2026-06-20 12:08:00,Meghalaya,East Khasi Hills,18.7,40,22.0,MODERATE,LIGHT_RAIN,POOR,51.0,23.0
T001626,NH-127B,2026-06-20 12:10:00,Meghalaya,West Khasi Hills,20.7,45,33.8,MODERATE,MODERATE_RAIN,FAIR,36.7,9.1
T001627,NH-06,2026-06-20 12:12:00,Meghalaya,Ri-Bhoi,6.1,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,25.6,20.0
T001628,NH-06,2026-06-20 12:14:00,Meghalaya,West Jaintia Hills,8.7,45,23.4,MODERATE,HEAVY_RAIN,FAIR,22.3,10.7
T001629,NH-10,2026-06-20 12:16:00,Sikkim,East Sikkim,18.8,35,6.6,STANDSTILL,HEAVY_RAIN,POOR,170.9,138.7
T001630,NH-310,2026-06-20 12:18:00,Sikkim,North Sikkim,15.5,30,20.1,HIGH,CLEAR,POOR,46.3,15.3
T001631,NH-510,2026-06-20 12:20:00,Sikkim,South Sikkim,5.6,40,26.8,MODERATE,CLEAR,POOR,12.5,4.1
T001632,NH-29,2026-06-20 12:22:00,Nagaland,Kohima,7.7,40,16.8,HIGH,MODERATE_RAIN,POOR,27.5,15.9
T001633,NH-29,2026-06-20 12:24:00,Nagaland,Dimapur,15.7,65,33.8,MODERATE,HEAVY_RAIN,GOOD,27.9,13.4
T001634,NH-02,2026-06-20 12:26:00,Nagaland,Mokokchung,14.6,40,35.2,MODERATE,LIGHT_RAIN,FAIR,24.9,3.0
T001635,NH-02,2026-06-20 12:28:00,Manipur,Imphal West,6.6,60,31.2,MODERATE,HEAVY_RAIN,GOOD,12.7,6.1
T001636,NH-02,2026-06-20 12:30:00,Manipur,Bishnupur,9.0,55,48.4,LOW,LIGHT_RAIN,GOOD,11.2,1.4
T001637,NH-02,2026-06-20 12:32:00,Manipur,Senapati,20.0,45,45.0,LOW,CLEAR,FAIR,26.7,0.0
T001638,NH-54,2026-06-20 12:34:00,Mizoram,Aizawl,21.2,40,26.8,MODERATE,CLEAR,POOR,47.5,15.7
T001639,NH-54,2026-06-20 12:36:00,Mizoram,Kolasib,21.0,45,45.0,LOW,CLEAR,FAIR,28.0,0.0
T001640,NH-54,2026-06-20 12:38:00,Mizoram,Lunglei,21.5,40,16.8,HIGH,MODERATE_RAIN,POOR,76.8,44.5
T001641,NH-08,2026-06-20 12:40:00,Tripura,West Tripura,20.9,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,87.7,68.4
T001642,NH-08,2026-06-20 12:42:00,Tripura,Sipahijala,19.4,65,48.8,LOW,MODERATE_RAIN,GOOD,23.9,6.0
T001643,NH-08,2026-06-20 12:44:00,Tripura,Dhalai,20.4,55,55.0,LOW,CLEAR,GOOD,22.3,0.0
T001644,NH-13,2026-06-20 12:46:00,Arunachal Pradesh,Tawang,21.6,35,19.2,HIGH,LIGHT_RAIN,POOR,67.5,30.5
T001645,NH-13,2026-06-20 12:48:00,Arunachal Pradesh,West Kameng,9.0,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,135.0,121.5
T001646,NH-415,2026-06-20 12:50:00,Arunachal Pradesh,Papum Pare,14.3,50,11.0,HIGH,TORRENTIAL_RAIN,FAIR,78.0,60.8
T001647,NH-515,2026-06-20 12:52:00,Arunachal Pradesh,East Siang,5.1,60,52.8,LOW,LIGHT_RAIN,GOOD,5.8,0.7
T001648,NH-13,2026-06-20 12:54:00,Arunachal Pradesh,Lower Subansiri,6.2,40,16.8,HIGH,MODERATE_RAIN,POOR,22.1,12.8
T001649,NH-27,2026-06-20 12:56:00,Assam,Kamrup Metropolitan,19.8,80,70.4,LOW,LIGHT_RAIN,GOOD,16.9,2.0
T001650,NH-27,2026-06-20 12:58:00,Assam,Kamrup Rural,14.0,80,80.0,LOW,CLEAR,GOOD,10.5,0.0
T001651,NH-15,2026-06-20 13:00:00,Assam,Darrang,6.4,65,33.8,MODERATE,HEAVY_RAIN,GOOD,11.4,5.5
T001652,NH-15,2026-06-20 13:02:00,Assam,Sonitpur,15.3,70,70.0,LOW,CLEAR,GOOD,13.1,0.0
T001653,NH-37,2026-06-20 13:04:00,Assam,Dibrugarh,9.8,70,61.6,LOW,LIGHT_RAIN,GOOD,9.5,1.1
T001654,NH-37,2026-06-20 13:06:00,Assam,Cachar,12.9,60,45.0,LOW,MODERATE_RAIN,GOOD,17.2,4.3
T001655,NH-27,2026-06-20 13:08:00,Assam,Nagaon,15.4,75,75.0,LOW,CLEAR,GOOD,12.3,0.0
T001656,NH-206,2026-06-20 13:10:00,Meghalaya,East Khasi Hills,15.3,40,8.8,HIGH,TORRENTIAL_RAIN,FAIR,104.3,81.3
T001657,NH-127B,2026-06-20 13:12:00,Meghalaya,West Khasi Hills,8.2,45,23.4,MODERATE,HEAVY_RAIN,FAIR,21.0,10.1
T001658,NH-06,2026-06-20 13:14:00,Meghalaya,Ri-Bhoi,7.9,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,33.1,25.8
T001659,NH-06,2026-06-20 13:16:00,Meghalaya,West Jaintia Hills,12.6,45,33.8,MODERATE,MODERATE_RAIN,FAIR,22.4,5.6
T001660,NH-10,2026-06-20 13:18:00,Sikkim,East Sikkim,16.5,35,19.2,HIGH,LIGHT_RAIN,POOR,51.6,23.3
T001661,NH-310,2026-06-20 13:20:00,Sikkim,North Sikkim,10.9,30,20.1,HIGH,CLEAR,POOR,32.5,10.7
T001662,NH-510,2026-06-20 13:22:00,Sikkim,South Sikkim,17.0,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,134.2,108.7
T001663,NH-29,2026-06-20 13:24:00,Nagaland,Kohima,7.5,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,112.5,101.2
T001664,NH-29,2026-06-20 13:26:00,Nagaland,Dimapur,10.1,65,65.0,LOW,CLEAR,GOOD,9.3,0.0
T001665,NH-02,2026-06-20 13:28:00,Nagaland,Mokokchung,9.5,40,20.8,HIGH,HEAVY_RAIN,FAIR,27.4,13.1
T001666,NH-02,2026-06-20 13:30:00,Manipur,Imphal West,12.0,60,52.8,LOW,LIGHT_RAIN,GOOD,13.6,1.6
T001667,NH-02,2026-06-20 13:32:00,Manipur,Bishnupur,5.1,55,55.0,LOW,CLEAR,GOOD,5.6,0.0
T001668,NH-02,2026-06-20 13:34:00,Manipur,Senapati,18.4,45,24.8,MODERATE,LIGHT_RAIN,POOR,44.5,20.0
T001669,NH-54,2026-06-20 13:36:00,Mizoram,Aizawl,21.4,40,16.8,HIGH,MODERATE_RAIN,POOR,76.4,44.3
T001670,NH-54,2026-06-20 13:38:00,Mizoram,Kolasib,7.1,45,33.8,MODERATE,MODERATE_RAIN,FAIR,12.6,3.1
T001671,NH-54,2026-06-20 13:40:00,Mizoram,Lunglei,9.5,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,142.5,128.2
T001672,NH-08,2026-06-20 13:42:00,Tripura,West Tripura,13.8,65,57.2,LOW,LIGHT_RAIN,GOOD,14.5,1.8
T001673,NH-08,2026-06-20 13:44:00,Tripura,Sipahijala,12.9,65,33.8,MODERATE,HEAVY_RAIN,GOOD,22.9,11.0
T001674,NH-08,2026-06-20 13:46:00,Tripura,Dhalai,14.3,55,41.2,MODERATE,MODERATE_RAIN,GOOD,20.8,5.2
T001675,NH-13,2026-06-20 13:48:00,Arunachal Pradesh,Tawang,12.5,35,23.5,MODERATE,CLEAR,POOR,31.9,10.5
T001676,NH-13,2026-06-20 13:50:00,Arunachal Pradesh,West Kameng,7.0,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,55.3,44.8
T001677,NH-415,2026-06-20 13:52:00,Arunachal Pradesh,Papum Pare,17.9,50,11.0,HIGH,TORRENTIAL_RAIN,FAIR,97.6,76.1
